makespan,tensor(2230.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,93.0,155.0,610.0,788.0,882.0,1018.0,1100.0,1123.0,1140.0,1217.0,1245.0,1616.0,1718.0,1719.0,1773.0,1854.0,1867.0,1957.0,1969.0
job 1,0.0,96.0,126.0,167.0,231.0,302.0,371.0,498.0,580.0,725.0,1277.0,1341.0,1396.0,1448.0,1546.0,1626.0,1704.0,1773.0,1834.0,1868.0
job 2,41.0,153.0,206.0,641.0,720.0,805.0,866.0,878.0,883.0,944.0,972.0,1120.0,1199.0,1443.0,1489.0,1569.0,1710.0,1833.0,1895.0,2029.0
job 3,290.0,317.0,469.0,507.0,690.0,788.0,816.0,826.0,866.0,1131.0,1238.0,1325.0,1345.0,1579.0,1622.0,1767.0,1867.0,1988.0,2106.0,2189.0
job 4,48.0,116.0,143.0,249.0,336.0,504.0,555.0,667.0,751.0,943.0,1019.0,1024.0,1144.0,1191.0,1206.0,1245.0,1355.0,1427.0,1503.0,2081.0
job 5,253.0,321.0,357.0,421.0,531.0,542.0,1039.0,1106.0,1179.0,1238.0,1270.0,1335.0,1350.0,1419.0,1544.0,1584.0,1653.0,1753.0,1932.0,1971.0
job 6,355.0,520.0,580.0,624.0,775.0,829.0,896.0,990.0,1005.0,1401.0,1445.0,1489.0,1546.0,1552.0,1592.0,1704.0,1714.0,1849.0,2022.0,2116.0
job 7,0.0,1.0,78.0,165.0,238.0,336.0,523.0,533.0,598.0,651.0,664.0,935.0,1453.0,1513.0,1670.0,1899.0,1988.0,2083.0,2141.0,2169.0
job 8,0.0,146.0,179.0,432.0,700.0,748.0,803.0,926.0,1020.0,1171.0,1258.0,1361.0,1424.0,1482.0,1538.0,1544.0,1730.0,1994.0,2169.0,2205.0
job 9,0.0,81.0,317.0,413.0,499.0,555.0,601.0,698.0,752.0,826.0,858.0,902.0,1054.0,1060.0,1258.0,1332.0,1369.0,1649.0,1768.0,1881.0
