makespan,3046.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,79.0,462.0,556.0,758.0,847.0,1037.0,1119.0,1250.0,1472.0,1554.0,1605.0,1740.0,1754.0,2073.0,2281.0,2321.0,2404.0,2405.0,2447.0,2507.0
job 1,0.0,385.0,466.0,474.0,716.0,790.0,1185.0,1413.0,1672.0,1958.0,2155.0,2169.0,2341.0,2612.0,2703.0,2799.0,2873.0,2904.0,2918.0,2957.0
job 2,163.0,240.0,263.0,578.0,741.0,804.0,835.0,1089.0,1185.0,1249.0,1300.0,1368.0,1413.0,1464.0,1492.0,1881.0,2048.0,2108.0,2141.0,2209.0
job 3,0.0,99.0,115.0,400.0,647.0,844.0,1028.0,1204.0,1263.0,1387.0,1413.0,1528.0,1659.0,1707.0,1797.0,1822.0,1847.0,1850.0,1955.0,2217.0
job 4,156.0,295.0,671.0,916.0,993.0,1011.0,1227.0,1257.0,1272.0,1434.0,1491.0,1630.0,1673.0,1715.0,1819.0,2030.0,2474.0,2549.0,2612.0,2660.0
job 5,240.0,322.0,362.0,463.0,710.0,925.0,1022.0,1429.0,1678.0,1988.0,2138.0,2288.0,2447.0,2471.0,2516.0,2594.0,2728.0,2770.0,2827.0,2864.0
job 6,0.0,4.0,194.0,474.0,609.0,688.0,695.0,711.0,792.0,1132.0,1219.0,1479.0,1521.0,1721.0,1803.0,1819.0,2000.0,2135.0,2205.0,2427.0
job 7,0.0,56.0,75.0,113.0,513.0,619.0,715.0,781.0,942.0,1119.0,1186.0,1312.0,1397.0,1429.0,1627.0,1751.0,1797.0,1802.0,1852.0,2020.0
job 8,24.0,377.0,581.0,693.0,932.0,1056.0,1356.0,1427.0,1465.0,1673.0,1736.0,1847.0,2237.0,2326.0,2505.0,2594.0,2651.0,2691.0,2726.0,2736.0
job 9,245.0,327.0,425.0,493.0,835.0,913.0,1143.0,1275.0,1337.0,1397.0,1422.0,1630.0,1715.0,1970.0,2171.0,2405.0,2458.0,2505.0,2507.0,2663.0
job 10,46.0,130.0,399.0,575.0,916.0,1004.0,1027.0,1057.0,1186.0,1227.0,1242.0,1288.0,1368.0,1490.0,1850.0,1958.0,2008.0,2041.0,2207.0,2652.0
job 11,0.0,130.0,339.0,380.0,385.0,582.0,716.0,834.0,930.0,1006.0,1159.0,1225.0,1248.0,1288.0,1559.0,1972.0,2067.0,2080.0,2326.0,2436.0
job 12,0.0,91.0,439.0,663.0,779.0,1156.0,1445.0,1487.0,1527.0,1870.0,1907.0,1945.0,1988.0,2166.0,2207.0,2471.0,2672.0,2728.0,2909.0,3002.0
job 13,29.0,327.0,399.0,673.0,792.0,873.0,1258.0,1543.0,1627.0,1819.0,1915.0,2379.0,2474.0,2530.0,2627.0,2651.0,2669.0,2729.0,2807.0,2931.0
job 14,0.0,75.0,156.0,267.0,419.0,625.0,777.0,968.0,1053.0,1104.0,1380.0,1623.0,1930.0,2040.0,2151.0,2167.0,2170.0,2249.0,2259.0,2301.0
job 15,14.0,46.0,73.0,156.0,263.0,380.0,671.0,758.0,835.0,852.0,1062.0,1097.0,1208.0,1527.0,1635.0,1715.0,1750.0,1782.0,1890.0,2139.0
job 16,6.0,12.0,79.0,97.0,367.0,542.0,743.0,885.0,899.0,1231.0,1315.0,1505.0,1562.0,1580.0,1621.0,1754.0,1907.0,1983.0,2345.0,2373.0
