makespan,tensor(2135.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,18.0,57.0,96.0,243.0,354.0,364.0,458.0,562.0,655.0,740.0,835.0,984.0,1017.0,1112.0,1254.0,1352.0,1417.0,1818.0,2089.0
job 1,149.0,267.0,399.0,456.0,462.0,547.0,687.0,731.0,808.0,845.0,947.0,957.0,1229.0,1375.0,1447.0,1619.0,1703.0,1814.0,1916.0,1998.0
job 2,0.0,78.0,195.0,210.0,260.0,320.0,343.0,370.0,538.0,578.0,694.0,808.0,993.0,1093.0,1190.0,1264.0,1358.0,1423.0,1470.0,1922.0
job 3,0.0,35.0,50.0,228.0,692.0,742.0,830.0,878.0,898.0,911.0,932.0,1023.0,1329.0,1417.0,1679.0,1738.0,1826.0,1942.0,1971.0,2042.0
job 4,18.0,101.0,372.0,427.0,464.0,522.0,781.0,861.0,962.0,1030.0,1264.0,1349.0,1447.0,1520.0,1581.0,1583.0,1725.0,1781.0,1793.0,2025.0
job 5,371.0,638.0,697.0,774.0,828.0,863.0,1092.0,1124.0,1255.0,1344.0,1346.0,1406.0,1502.0,1595.0,1802.0,1894.0,1922.0,1973.0,1991.0,2037.0
job 6,64.0,72.0,84.0,165.0,208.0,318.0,371.0,527.0,611.0,740.0,802.0,905.0,947.0,1019.0,1751.0,1847.0,1940.0,1970.0,1998.0,2049.0
job 7,339.0,372.0,425.0,516.0,655.0,800.0,845.0,1427.0,1480.0,1538.0,1567.0,1609.0,1629.0,1681.0,1781.0,1815.0,1818.0,1872.0,1979.0,2091.0
job 8,0.0,101.0,137.0,215.0,305.0,369.0,456.0,536.0,632.0,720.0,800.0,982.0,1024.0,1241.0,1277.0,1324.0,1423.0,1552.0,1696.0,1758.0
job 9,0.0,99.0,427.0,482.0,731.0,793.0,863.0,941.0,1046.0,1125.0,1136.0,1168.0,1272.0,1349.0,1444.0,1498.0,1506.0,1894.0,1990.0,2046.0
job 10,482.0,555.0,589.0,674.0,842.0,1005.0,1023.0,1074.0,1313.0,1593.0,1669.0,1706.0,1738.0,1763.0,1823.0,1826.0,1883.0,1919.0,1990.0,2025.0
