makespan,tensor(2167.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,94.0,188.0,646.0,693.0,745.0,905.0,982.0,1044.0,1184.0,1322.0,1343.0,1372.0,1377.0,1471.0,1523.0,1595.0,1752.0,2034.0,2093.0,2122.0
job 1,127.0,298.0,378.0,408.0,445.0,557.0,588.0,638.0,829.0,871.0,961.0,1014.0,1035.0,1115.0,1174.0,1667.0,1758.0,2010.0,2057.0,2151.0
job 2,59.0,60.0,94.0,213.0,316.0,408.0,598.0,638.0,693.0,745.0,1051.0,1055.0,1107.0,1343.0,1375.0,1566.0,1643.0,1727.0,1820.0,1912.0
job 3,0.0,94.0,188.0,193.0,255.0,297.0,358.0,450.0,508.0,529.0,569.0,732.0,1077.0,1177.0,1523.0,1583.0,1688.0,1766.0,1962.0,2039.0
job 4,0.0,128.0,230.0,263.0,280.0,356.0,417.0,501.0,578.0,650.0,693.0,756.0,917.0,1157.0,1248.0,1346.0,1610.0,1707.0,1739.0,1911.0
job 5,0.0,76.0,193.0,319.0,417.0,463.0,500.0,584.0,653.0,980.0,1047.0,1257.0,1309.0,1402.0,1450.0,1589.0,1718.0,1778.0,1812.0,1850.0
job 6,414.0,552.0,745.0,773.0,886.0,924.0,988.0,1006.0,1096.0,1127.0,1253.0,1338.0,1391.0,1586.0,1679.0,1727.0,1752.0,1844.0,2016.0,2044.0
job 7,364.0,451.0,544.0,582.0,713.0,843.0,893.0,952.0,994.0,1053.0,1219.0,1304.0,1322.0,1353.0,1403.0,1488.0,1746.0,1800.0,1894.0,1951.0
job 8,46.0,263.0,356.0,447.0,501.0,543.0,623.0,733.0,840.0,906.0,947.0,1016.0,1127.0,1450.0,1617.0,1818.0,1918.0,1996.0,2047.0,2143.0
job 9,260.0,420.0,653.0,701.0,755.0,827.0,1100.0,1138.0,1219.0,1304.0,1309.0,1478.0,1555.0,1611.0,1671.0,1691.0,1917.0,2034.0,2075.0,2128.0
job 10,0.0,462.0,690.0,794.0,981.0,995.0,1005.0,1096.0,1151.0,1204.0,1258.0,1260.0,1282.0,1385.0,1387.0,1584.0,1810.0,1912.0,1925.0,1990.0
job 11,0.0,106.0,133.0,153.0,185.0,268.0,455.0,502.0,667.0,677.0,728.0,1162.0,1353.0,1427.0,1561.0,1655.0,1996.0,2034.0,2068.0,2073.0
job 12,0.0,75.0,133.0,227.0,267.0,623.0,708.0,764.0,906.0,938.0,1375.0,1391.0,1529.0,1598.0,1749.0,1870.0,1887.0,1906.0,1992.0,2104.0
job 13,0.0,70.0,432.0,476.0,497.0,553.0,1020.0,1055.0,1129.0,1224.0,1282.0,1372.0,1456.0,1522.0,1561.0,1598.0,1729.0,1894.0,1992.0,1994.0
job 14,0.0,108.0,200.0,280.0,349.0,642.0,712.0,783.0,814.0,921.0,1212.0,1358.0,1451.0,1501.0,1552.0,1566.0,1611.0,1685.0,1800.0,1994.0
job 15,75.0,133.0,508.0,552.0,692.0,764.0,826.0,886.0,905.0,916.0,932.0,1034.0,1121.0,1135.0,1334.0,1383.0,1437.0,1520.0,1738.0,1889.0
