makespan,3020.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,105.0,171.0,398.0,446.0,462.0,717.0,794.0,839.0,907.0,1084.0,1234.0,1269.0,1904.0,1979.0,2111.0,2345.0,2438.0,2507.0,2592.0,2973.0
job 1,0.0,65.0,218.0,293.0,374.0,427.0,430.0,508.0,648.0,876.0,973.0,1317.0,1415.0,1572.0,1653.0,1980.0,2111.0,2170.0,2210.0,2438.0
job 2,44.0,315.0,647.0,954.0,1147.0,1233.0,1399.0,1412.0,1676.0,1745.0,1787.0,1788.0,1974.0,2177.0,2627.0,2699.0,2788.0,2865.0,2890.0,2961.0
job 3,0.0,90.0,452.0,644.0,868.0,1085.0,1102.0,1321.0,1399.0,1516.0,1599.0,1649.0,1802.0,1979.0,2146.0,2238.0,2464.0,2525.0,2584.0,2605.0
job 4,78.0,586.0,880.0,967.0,1034.0,1224.0,1274.0,1338.0,1423.0,1504.0,1552.0,1662.0,1793.0,2394.0,2440.0,2516.0,2595.0,2627.0,2865.0,2925.0
job 5,34.0,172.0,240.0,315.0,522.0,762.0,834.0,991.0,1072.0,1195.0,1295.0,1335.0,1394.0,1615.0,1893.0,2044.0,2111.0,2514.0,2632.0,2723.0
job 6,82.0,286.0,348.0,435.0,504.0,693.0,824.0,867.0,1106.0,1201.0,1224.0,1414.0,1626.0,1796.0,1950.0,2005.0,2182.0,2218.0,2335.0,2537.0
job 7,93.0,348.0,698.0,756.0,1000.0,1085.0,1142.0,1151.0,1415.0,1469.0,1512.0,1584.0,1638.0,1828.0,1898.0,1943.0,1974.0,2193.0,2369.0,2464.0
job 8,65.0,559.0,655.0,693.0,743.0,879.0,935.0,1229.0,1384.0,1504.0,1572.0,1584.0,1683.0,1778.0,1798.0,2099.0,2226.0,2276.0,2323.0,2473.0
job 9,36.0,192.0,288.0,294.0,315.0,405.0,560.0,639.0,648.0,671.0,677.0,686.0,798.0,1034.0,1171.0,1285.0,1315.0,1338.0,1419.0,1423.0
