makespan,3028.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,61.0,173.0,279.0,330.0,568.0,661.0,701.0,978.0,1110.0,1155.0,1268.0,1388.0,1451.0,1707.0,1774.0,1862.0,1924.0,2100.0,2167.0,2212.0
job 1,0.0,61.0,113.0,289.0,813.0,1024.0,1025.0,1291.0,1515.0,1573.0,1655.0,1759.0,1836.0,2089.0,2094.0,2120.0,2141.0,2269.0,2353.0,2427.0
job 2,70.0,124.0,186.0,262.0,499.0,630.0,658.0,761.0,975.0,1273.0,1371.0,1388.0,1614.0,1619.0,1630.0,1731.0,1816.0,1838.0,2192.0,2285.0
job 3,0.0,12.0,70.0,103.0,135.0,249.0,488.0,700.0,787.0,813.0,931.0,997.0,1103.0,1353.0,1449.0,1472.0,1609.0,1881.0,2364.0,2530.0
job 4,12.0,121.0,152.0,262.0,427.0,492.0,499.0,550.0,1059.0,1141.0,1365.0,1710.0,1807.0,1838.0,1888.0,2080.0,2131.0,2393.0,2469.0,2517.0
job 5,67.0,121.0,122.0,364.0,432.0,846.0,1016.0,1269.0,1393.0,1442.0,1457.0,1495.0,1647.0,1969.0,2194.0,2240.0,2249.0,2267.0,2430.0,2502.0
job 6,0.0,20.0,97.0,199.0,253.0,412.0,577.0,629.0,749.0,1045.0,1123.0,1205.0,1264.0,1273.0,1297.0,1327.0,1481.0,1542.0,1652.0,1909.0
job 7,0.0,223.0,565.0,665.0,718.0,858.0,944.0,954.0,1176.0,1358.0,1397.0,1600.0,1838.0,1844.0,2037.0,2211.0,2321.0,2383.0,2414.0,2517.0
job 8,0.0,251.0,355.0,656.0,754.0,1094.0,1176.0,1285.0,1291.0,1491.0,1562.0,1600.0,1680.0,1711.0,1797.0,1875.0,1945.0,2023.0,2199.0,2269.0
job 9,0.0,38.0,262.0,719.0,813.0,1026.0,1176.0,1179.0,1205.0,1685.0,1779.0,1838.0,1999.0,2028.0,2285.0,2364.0,2652.0,2748.0,2829.0,2833.0
job 10,183.0,432.0,715.0,984.0,1024.0,1096.0,1220.0,1484.0,1514.0,1711.0,1859.0,2108.0,2322.0,2410.0,2438.0,2515.0,2610.0,2827.0,2873.0,2923.0
job 11,20.0,57.0,428.0,453.0,718.0,956.0,1270.0,1444.0,1650.0,1695.0,1812.0,1999.0,2164.0,2186.0,2378.0,2554.0,2652.0,2877.0,2931.0,2942.0
job 12,0.0,43.0,465.0,510.0,554.0,632.0,658.0,700.0,835.0,1106.0,1399.0,1895.0,1972.0,1999.0,2079.0,2084.0,2165.0,2177.0,2199.0,2259.0
job 13,0.0,41.0,63.0,122.0,246.0,626.0,719.0,810.0,845.0,997.0,1326.0,1351.0,1371.0,1844.0,1990.0,2268.0,2356.0,2619.0,2699.0,2833.0
job 14,0.0,49.0,84.0,132.0,141.0,315.0,399.0,488.0,624.0,674.0,729.0,989.0,1209.0,1247.0,1528.0,1545.0,1620.0,1705.0,1740.0,1816.0
job 15,0.0,17.0,19.0,38.0,105.0,156.0,352.0,393.0,619.0,657.0,706.0,954.0,1215.0,1306.0,1336.0,1346.0,1358.0,1514.0,1600.0,1683.0
job 16,278.0,394.0,428.0,754.0,845.0,1199.0,1284.0,1377.0,1539.0,1730.0,1832.0,2028.0,2156.0,2192.0,2356.0,2469.0,2494.0,2656.0,2741.0,2821.0
job 17,229.0,320.0,563.0,896.0,1155.0,1346.0,1353.0,1442.0,1494.0,1672.0,1764.0,1838.0,2074.0,2252.0,2494.0,2506.0,2566.0,2610.0,2696.0,2741.0
job 18,0.0,37.0,186.0,224.0,415.0,494.0,550.0,635.0,701.0,1064.0,1147.0,1179.0,1195.0,1264.0,1284.0,1351.0,1390.0,1393.0,1798.0,2037.0
job 19,111.0,187.0,254.0,352.0,649.0,665.0,919.0,1014.0,1218.0,1261.0,1518.0,1600.0,1655.0,1747.0,2052.0,2137.0,2252.0,2467.0,2530.0,2741.0
job 20,54.0,226.0,426.0,499.0,787.0,878.0,919.0,1007.0,1022.0,1080.0,1148.0,1160.0,1449.0,1562.0,1647.0,1693.0,1719.0,1844.0,2111.0,2184.0
job 21,17.0,60.0,91.0,97.0,180.0,413.0,589.0,714.0,968.0,1115.0,1247.0,1500.0,1619.0,1852.0,1978.0,2405.0,2452.0,2455.0,2502.0,2601.0
job 22,199.0,487.0,618.0,925.0,984.0,1064.0,1263.0,1495.0,1583.0,1680.0,1797.0,1846.0,2020.0,2037.0,2452.0,2549.0,2595.0,2697.0,2773.0,2784.0
job 23,19.0,152.0,246.0,254.0,289.0,375.0,657.0,884.0,968.0,1261.0,1430.0,1491.0,1597.0,1659.0,1695.0,1696.0,1705.0,1710.0,1922.0,2020.0
job 24,0.0,187.0,364.0,394.0,576.0,698.0,1025.0,1077.0,1305.0,1494.0,1561.0,1782.0,1875.0,1913.0,2056.0,2074.0,2252.0,2295.0,2321.0,2476.0
job 25,60.0,344.0,453.0,499.0,528.0,752.0,835.0,1353.0,1580.0,1779.0,1799.0,1812.0,1864.0,2084.0,2177.0,2267.0,2353.0,2470.0,2506.0,2595.0
job 26,96.0,330.0,509.0,563.0,635.0,696.0,767.0,878.0,1141.0,1218.0,1269.0,1620.0,1895.0,2070.0,2383.0,2549.0,2619.0,2630.0,2697.0,2931.0
job 27,124.0,183.0,223.0,262.0,279.0,363.0,375.0,554.0,589.0,701.0,1014.0,1094.0,1159.0,1215.0,1545.0,1693.0,1931.0,1978.0,2204.0,2246.0
job 28,16.0,337.0,457.0,528.0,546.0,619.0,624.0,845.0,1147.0,1327.0,1397.0,1457.0,1484.0,1515.0,1719.0,1864.0,2135.0,2240.0,2344.0,2393.0
job 29,140.0,333.0,526.0,589.0,632.0,796.0,871.0,1039.0,1306.0,1353.0,1399.0,1472.0,1630.0,1799.0,2037.0,2111.0,2178.0,2314.0,2315.0,2333.0
