makespan,2945.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,46.0,353.0,565.0,1021.0,1097.0,1167.0,1180.0,1357.0,1481.0,1786.0,1890.0,1908.0,2190.0,2286.0,2440.0,2530.0,2590.0,2597.0,2631.0,2688.0
job 1,95.0,192.0,305.0,356.0,468.0,510.0,544.0,835.0,952.0,1083.0,1199.0,1519.0,1626.0,1995.0,2100.0,2590.0,2684.0,2761.0,2836.0,2929.0
job 2,0.0,265.0,305.0,396.0,463.0,530.0,734.0,800.0,817.0,1169.0,1355.0,1483.0,1579.0,1856.0,1939.0,2058.0,2257.0,2343.0,2366.0,2605.0
job 3,79.0,272.0,596.0,687.0,889.0,1260.0,1391.0,1721.0,1905.0,2014.0,2084.0,2174.0,2396.0,2412.0,2447.0,2530.0,2614.0,2684.0,2771.0,2803.0
job 4,36.0,136.0,283.0,504.0,529.0,697.0,965.0,1086.0,1206.0,1581.0,1666.0,1682.0,1737.0,1960.0,2048.0,2068.0,2113.0,2210.0,2297.0,2315.0
job 5,0.0,16.0,57.0,224.0,421.0,491.0,715.0,805.0,811.0,1061.0,1101.0,1231.0,1346.0,1535.0,1546.0,1819.0,1890.0,1891.0,1920.0,1938.0
job 6,0.0,27.0,109.0,236.0,420.0,472.0,477.0,595.0,964.0,965.0,1105.0,1387.0,1449.0,1666.0,1737.0,1821.0,2052.0,2408.0,2690.0,2768.0
job 7,80.0,328.0,552.0,919.0,1042.0,1181.0,1318.0,1377.0,1592.0,1703.0,1867.0,1941.0,1998.0,2110.0,2171.0,2184.0,2197.0,2343.0,2459.0,2527.0
job 8,0.0,93.0,351.0,548.0,793.0,843.0,1142.0,1276.0,1468.0,1511.0,1528.0,1649.0,1723.0,2068.0,2163.0,2370.0,2433.0,2459.0,2504.0,2544.0
job 9,55.0,258.0,447.0,637.0,984.0,1119.0,1370.0,1448.0,1668.0,1908.0,1959.0,1997.0,2019.0,2064.0,2309.0,2504.0,2582.0,2646.0,2688.0,2715.0
