makespan,2861.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,57.0,210.0,566.0,592.0,638.0,726.0,789.0,814.0,866.0,890.0,979.0,1341.0,1349.0,1353.0,1562.0,1675.0,1971.0,2063.0,2274.0,2496.0
job 1,48.0,102.0,198.0,295.0,505.0,674.0,999.0,1054.0,1062.0,1083.0,1089.0,1357.0,1457.0,1544.0,1642.0,1733.0,1860.0,1936.0,2114.0,2219.0
job 2,44.0,232.0,278.0,309.0,664.0,817.0,1122.0,1214.0,1325.0,1409.0,1547.0,1562.0,1755.0,1796.0,1918.0,1971.0,2126.0,2382.0,2473.0,2487.0
job 3,0.0,26.0,80.0,376.0,414.0,638.0,739.0,769.0,850.0,1138.0,1207.0,1287.0,1506.0,1676.0,1752.0,1773.0,1791.0,1832.0,1953.0,1992.0
job 4,26.0,103.0,278.0,396.0,418.0,737.0,817.0,850.0,920.0,1298.0,1363.0,1608.0,1750.0,1936.0,2098.0,2186.0,2196.0,2270.0,2591.0,2679.0
job 5,0.0,419.0,623.0,762.0,900.0,1054.0,1058.0,1078.0,1210.0,1360.0,1480.0,1605.0,1662.0,1667.0,1839.0,1930.0,2027.0,2137.0,2208.0,2264.0
job 6,120.0,163.0,223.0,242.0,394.0,576.0,758.0,954.0,1349.0,1446.0,1671.0,1722.0,1896.0,1968.0,1984.0,2181.0,2487.0,2531.0,2548.0,2600.0
job 7,0.0,54.0,61.0,165.0,167.0,192.0,330.0,451.0,490.0,741.0,1062.0,1136.0,1356.0,1446.0,1801.0,1896.0,2063.0,2229.0,2327.0,2378.0
job 8,61.0,92.0,145.0,592.0,839.0,1102.0,1181.0,1235.0,1287.0,1323.0,1417.0,1489.0,1606.0,1674.0,1698.0,1784.0,1832.0,2024.0,2073.0,2231.0
job 9,149.0,212.0,239.0,586.0,666.0,674.0,710.0,762.0,861.0,1207.0,1503.0,1589.0,1675.0,1692.0,1745.0,1992.0,2102.0,2336.0,2421.0,2649.0
job 10,66.0,86.0,255.0,432.0,563.0,570.0,830.0,919.0,1042.0,1286.0,1338.0,1344.0,1415.0,1473.0,1494.0,1714.0,1737.0,1906.0,2017.0,2077.0
job 11,118.0,219.0,310.0,470.0,561.0,566.0,569.0,666.0,820.0,858.0,1083.0,1200.0,1437.0,1484.0,1571.0,1797.0,2237.0,2362.0,2421.0,2532.0
job 12,0.0,463.0,490.0,629.0,737.0,909.0,1078.0,1237.0,1549.0,1640.0,1722.0,1732.0,2064.0,2367.0,2457.0,2598.0,2616.0,2629.0,2708.0,2719.0
