makespan,2886.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,71.0,109.0,225.0,529.0,563.0,595.0,867.0,1155.0,1238.0,1623.0,1681.0,1824.0,1865.0,1886.0,2064.0,2283.0,2298.0,2375.0,2403.0
job 1,27.0,257.0,259.0,345.0,379.0,527.0,559.0,592.0,720.0,925.0,949.0,999.0,1030.0,1296.0,1534.0,1723.0,1740.0,1912.0,1915.0,2056.0
job 2,0.0,57.0,289.0,320.0,352.0,590.0,635.0,712.0,735.0,778.0,800.0,975.0,1055.0,1132.0,1500.0,1703.0,1774.0,1851.0,2037.0,2187.0
job 3,66.0,221.0,516.0,616.0,635.0,699.0,744.0,775.0,897.0,969.0,1280.0,1476.0,1572.0,1794.0,1823.0,1905.0,2033.0,2155.0,2308.0,2400.0
job 4,121.0,487.0,500.0,623.0,744.0,799.0,811.0,999.0,1056.0,1094.0,1267.0,1340.0,1409.0,1791.0,1891.0,2167.0,2256.0,2270.0,2348.0,2400.0
job 5,4.0,39.0,66.0,151.0,156.0,315.0,337.0,430.0,552.0,614.0,707.0,934.0,976.0,1013.0,1311.0,1340.0,1477.0,1888.0,2025.0,2267.0
job 6,0.0,57.0,93.0,357.0,399.0,464.0,595.0,699.0,922.0,1115.0,1301.0,1372.0,1443.0,1466.0,1514.0,1726.0,1865.0,1988.0,2248.0,2350.0
job 7,169.0,257.0,289.0,415.0,509.0,627.0,714.0,855.0,1049.0,1278.0,1348.0,1605.0,1725.0,2095.0,2189.0,2298.0,2305.0,2394.0,2526.0,2617.0
job 8,66.0,391.0,487.0,546.0,710.0,870.0,925.0,1055.0,1114.0,1350.0,1443.0,1540.0,1600.0,1609.0,1653.0,1738.0,2056.0,2113.0,2171.0,2394.0
job 9,0.0,42.0,134.0,464.0,544.0,714.0,801.0,1043.0,1378.0,1499.0,1835.0,2258.0,2351.0,2405.0,2470.0,2598.0,2690.0,2714.0,2750.0,2801.0
job 10,59.0,136.0,399.0,625.0,681.0,828.0,1056.0,1533.0,1673.0,1740.0,1800.0,1955.0,2046.0,2128.0,2130.0,2353.0,2442.0,2539.0,2581.0,2714.0
job 11,0.0,27.0,84.0,259.0,465.0,497.0,549.0,776.0,856.0,959.0,1150.0,1237.0,1267.0,1681.0,1753.0,1958.0,1979.0,2004.0,2062.0,2270.0
job 12,0.0,134.0,176.0,235.0,522.0,584.0,672.0,811.0,864.0,910.0,1027.0,1119.0,1256.0,1372.0,1655.0,1915.0,2105.0,2375.0,2403.0,2443.0
job 13,156.0,264.0,705.0,880.0,1167.0,1354.0,1493.0,1499.0,1563.0,1692.0,1723.0,1777.0,1979.0,2014.0,2056.0,2250.0,2328.0,2468.0,2566.0,2641.0
job 14,0.0,136.0,616.0,650.0,731.0,885.0,910.0,1122.0,1150.0,1194.0,1199.0,1219.0,1220.0,1266.0,1278.0,1340.0,1397.0,1466.0,1538.0,1806.0
job 15,175.0,302.0,580.0,597.0,634.0,674.0,694.0,801.0,896.0,936.0,1008.0,1061.0,1367.0,1539.0,1673.0,1734.0,2013.0,2113.0,2124.0,2307.0
job 16,82.0,161.0,296.0,509.0,527.0,692.0,864.0,922.0,1001.0,1113.0,1179.0,1250.0,1255.0,1348.0,1351.0,1427.0,1625.0,1698.0,1726.0,1774.0
job 17,0.0,282.0,379.0,380.0,653.0,866.0,908.0,934.0,951.0,1008.0,1220.0,1322.0,1543.0,1625.0,1639.0,1915.0,2013.0,2102.0,2256.0,2267.0
job 18,169.0,337.0,551.0,788.0,1018.0,1196.0,1266.0,1358.0,1442.0,1605.0,1793.0,1994.0,2092.0,2300.0,2467.0,2617.0,2620.0,2677.0,2740.0,2774.0
job 19,109.0,412.0,546.0,672.0,720.0,939.0,946.0,966.0,1151.0,1265.0,1429.0,1600.0,1699.0,1777.0,1974.0,2171.0,2287.0,2394.0,2403.0,2419.0
job 20,0.0,29.0,174.0,379.0,650.0,680.0,813.0,866.0,899.0,1030.0,1111.0,1449.0,1615.0,1677.0,1699.0,1822.0,1957.0,2033.0,2224.0,2258.0
job 21,51.0,124.0,169.0,206.0,221.0,544.0,661.0,720.0,775.0,1068.0,1069.0,1340.0,1427.0,1609.0,1677.0,1725.0,1868.0,1895.0,2081.0,2124.0
job 22,155.0,441.0,516.0,553.0,780.0,911.0,1083.0,1179.0,1219.0,1254.0,1434.0,1501.0,1684.0,1698.0,1877.0,1958.0,2297.0,2394.0,2406.0,2506.0
job 23,109.0,166.0,179.0,264.0,584.0,985.0,1102.0,1168.0,1300.0,1527.0,1605.0,1701.0,1788.0,1868.0,1909.0,2065.0,2104.0,2259.0,2281.0,2297.0
job 24,115.0,344.0,680.0,776.0,780.0,788.0,1017.0,1138.0,1238.0,1256.0,1265.0,1350.0,1525.0,1638.0,1673.0,1701.0,1777.0,1931.0,2022.0,2254.0
job 25,0.0,21.0,126.0,379.0,549.0,908.0,985.0,1027.0,1069.0,1397.0,1501.0,1516.0,1558.0,1865.0,1894.0,1955.0,1958.0,1988.0,2101.0,2119.0
job 26,0.0,104.0,418.0,747.0,839.0,1076.0,1168.0,1238.0,1322.0,1574.0,1651.0,1833.0,1971.0,2080.0,2465.0,2484.0,2564.0,2598.0,2695.0,2801.0
job 27,0.0,93.0,121.0,352.0,391.0,412.0,563.0,600.0,839.0,855.0,1054.0,1123.0,1448.0,1500.0,1572.0,1823.0,1891.0,1958.0,2003.0,2103.0
job 28,0.0,42.0,51.0,112.0,230.0,244.0,497.0,551.0,972.0,1046.0,1111.0,1168.0,1251.0,1392.0,1442.0,1612.0,1766.0,1800.0,2139.0,2224.0
job 29,64.0,176.0,252.0,551.0,634.0,779.0,1061.0,1347.0,1753.0,1818.0,2004.0,2130.0,2167.0,2214.0,2254.0,2384.0,2428.0,2466.0,2653.0,2735.0
