makespan,tensor(2169.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,226.0,330.0,402.0,454.0,632.0,707.0,830.0,940.0,996.0,1193.0,1316.0,1393.0,1449.0,1528.0,1635.0,1702.0,1760.0,1809.0,1862.0
job 1,0.0,109.0,185.0,289.0,498.0,511.0,645.0,803.0,924.0,981.0,1144.0,1192.0,1238.0,1316.0,1426.0,1502.0,1587.0,1623.0,1959.0,2088.0
job 2,36.0,203.0,212.0,315.0,438.0,479.0,632.0,724.0,959.0,993.0,1469.0,1814.0,1856.0,1947.0,1988.0,2031.0,2047.0,2102.0,2113.0,2131.0
job 3,0.0,51.0,128.0,254.0,275.0,299.0,369.0,395.0,681.0,793.0,1270.0,1391.0,1517.0,1623.0,1660.0,1908.0,1929.0,1995.0,2107.0,2144.0
job 4,12.0,16.0,72.0,166.0,292.0,450.0,486.0,597.0,665.0,855.0,876.0,992.0,994.0,1048.0,1157.0,1449.0,1668.0,1774.0,1896.0,2044.0
job 5,30.0,171.0,355.0,454.0,598.0,708.0,745.0,952.0,1046.0,1212.0,1243.0,1270.0,1381.0,1531.0,1605.0,1692.0,1893.0,1959.0,2011.0,2128.0
job 6,0.0,128.0,189.0,226.0,315.0,385.0,400.0,483.0,563.0,862.0,1013.0,1048.0,1060.0,1452.0,1663.0,1668.0,1718.0,1733.0,1985.0,2029.0
job 7,135.0,166.0,196.0,263.0,271.0,425.0,684.0,1088.0,1175.0,1239.0,1280.0,1369.0,1420.0,1438.0,1762.0,1878.0,1956.0,2035.0,2071.0,2089.0
job 8,16.0,139.0,251.0,660.0,736.0,830.0,846.0,1192.0,1260.0,1429.0,1546.0,1739.0,1809.0,1811.0,1862.0,1897.0,2015.0,2024.0,2053.0,2125.0
job 9,41.0,171.0,219.0,276.0,293.0,440.0,870.0,916.0,1100.0,1243.0,1244.0,1268.0,1307.0,1386.0,1415.0,1587.0,1663.0,1752.0,1796.0,1805.0
job 10,166.0,736.0,820.0,907.0,926.0,955.0,1046.0,1252.0,1358.0,1431.0,1446.0,1597.0,1609.0,1630.0,1675.0,1692.0,1746.0,1751.0,2091.0,2142.0
job 11,362.0,454.0,469.0,549.0,618.0,673.0,745.0,793.0,877.0,952.0,1235.0,1338.0,1361.0,1386.0,1436.0,1532.0,1552.0,1730.0,1846.0,1924.0
job 12,0.0,430.0,469.0,548.0,597.0,707.0,765.0,788.0,838.0,956.0,1038.0,1105.0,1216.0,1369.0,1549.0,1615.0,1635.0,2011.0,2053.0,2137.0
job 13,0.0,52.0,219.0,361.0,372.0,461.0,559.0,624.0,837.0,1007.0,1154.0,1216.0,1378.0,1493.0,1538.0,1587.0,1692.0,1833.0,1956.0,2102.0
job 14,166.0,266.0,352.0,401.0,469.0,510.0,827.0,981.0,1106.0,1110.0,1157.0,1205.0,1240.0,1307.0,1344.0,1675.0,1801.0,1811.0,2030.0,2145.0
job 15,0.0,12.0,98.0,183.0,402.0,572.0,632.0,711.0,789.0,883.0,973.0,1018.0,1284.0,1378.0,1393.0,1432.0,1534.0,1587.0,1665.0,1759.0
job 16,0.0,91.0,207.0,226.0,301.0,359.0,400.0,582.0,672.0,761.0,800.0,940.0,1013.0,1108.0,1137.0,1261.0,1302.0,1669.0,1746.0,1830.0
job 17,0.0,31.0,52.0,263.0,361.0,404.0,428.0,506.0,584.0,668.0,711.0,737.0,846.0,877.0,940.0,1054.0,1095.0,1169.0,1269.0,1738.0
job 18,95.0,183.0,205.0,251.0,510.0,668.0,755.0,803.0,916.0,1053.0,1141.0,1440.0,1535.0,1630.0,1692.0,1796.0,1937.0,2014.0,2015.0,2050.0
job 19,0.0,29.0,108.0,185.0,226.0,289.0,339.0,819.0,899.0,1007.0,1180.0,1510.0,1676.0,1730.0,1796.0,1831.0,1862.0,1968.0,2055.0,2114.0
job 20,80.0,135.0,155.0,184.0,283.0,401.0,486.0,558.0,635.0,1110.0,1191.0,1251.0,1386.0,1469.0,1601.0,1635.0,1751.0,1762.0,2042.0,2150.0
job 21,82.0,280.0,314.0,352.0,413.0,598.0,660.0,678.0,777.0,876.0,1056.0,1124.0,1212.0,1216.0,1313.0,1361.0,1609.0,1844.0,1973.0,2071.0
job 22,358.0,454.0,549.0,572.0,668.0,680.0,789.0,837.0,853.0,992.0,1120.0,1154.0,1361.0,1520.0,1585.0,1761.0,1855.0,1865.0,2054.0,2106.0
job 23,0.0,196.0,218.0,344.0,385.0,416.0,461.0,596.0,598.0,1096.0,1345.0,1420.0,1502.0,1605.0,1681.0,1765.0,1847.0,1849.0,1966.0,2133.0
job 24,0.0,264.0,387.0,397.0,429.0,497.0,559.0,683.0,765.0,853.0,910.0,993.0,1108.0,1244.0,1431.0,1615.0,1730.0,1849.0,1942.0,2031.0
job 25,21.0,108.0,111.0,130.0,137.0,139.0,218.0,383.0,672.0,681.0,843.0,940.0,1095.0,1280.0,1328.0,1432.0,1625.0,1903.0,1984.0,2052.0
job 26,0.0,41.0,94.0,117.0,372.0,404.0,464.0,514.0,551.0,653.0,880.0,994.0,1076.0,1124.0,1202.0,1304.0,1438.0,1528.0,1625.0,2063.0
