makespan,3097.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,44.0,94.0,167.0,527.0,730.0,824.0,957.0,1214.0,1285.0,1747.0,1846.0,1943.0,1957.0,1986.0,2096.0,2133.0,2310.0,2586.0,2638.0,2734.0
job 1,58.0,255.0,360.0,423.0,693.0,826.0,920.0,1326.0,1385.0,1467.0,1563.0,1975.0,2154.0,2415.0,2508.0,2576.0,2722.0,2756.0,2801.0,2854.0
job 2,0.0,3.0,55.0,314.0,315.0,398.0,715.0,817.0,1235.0,1326.0,1621.0,1836.0,2010.0,2088.0,2104.0,2352.0,2398.0,2420.0,2424.0,2519.0
job 3,55.0,133.0,169.0,260.0,441.0,526.0,743.0,891.0,934.0,991.0,1181.0,1346.0,1430.0,1447.0,1523.0,1581.0,1676.0,1730.0,1949.0,2191.0
job 4,9.0,116.0,257.0,413.0,576.0,659.0,810.0,985.0,1165.0,1234.0,1587.0,1895.0,2129.0,2255.0,2424.0,2487.0,2638.0,2663.0,2732.0,2813.0
job 5,0.0,219.0,314.0,553.0,803.0,825.0,1151.0,1244.0,1302.0,1354.0,1430.0,1484.0,1847.0,1939.0,2160.0,2191.0,2322.0,2415.0,2746.0,2792.0
job 6,1.0,16.0,218.0,463.0,483.0,715.0,908.0,1116.0,1208.0,1279.0,1439.0,1530.0,1726.0,1845.0,2084.0,2095.0,2487.0,2569.0,2760.0,2794.0
job 7,0.0,51.0,138.0,189.0,347.0,385.0,526.0,708.0,848.0,1097.0,1256.0,1346.0,1921.0,1981.0,2254.0,2352.0,2569.0,2647.0,2680.0,2821.0
job 8,55.0,116.0,200.0,483.0,555.0,570.0,751.0,825.0,1068.0,1368.0,1701.0,1816.0,1896.0,2066.0,2102.0,2386.0,2547.0,2642.0,2679.0,2746.0
job 9,5.0,44.0,138.0,230.0,450.0,560.0,629.0,930.0,964.0,1018.0,1296.0,1352.0,1385.0,1470.0,1683.0,1718.0,1747.0,1978.0,2109.0,2618.0
job 10,320.0,500.0,585.0,795.0,960.0,985.0,1032.0,1234.0,1533.0,1549.0,1836.0,1943.0,2153.0,2248.0,2288.0,2308.0,2508.0,2647.0,2660.0,2723.0
job 11,0.0,200.0,255.0,326.0,454.0,543.0,580.0,716.0,899.0,964.0,1098.0,1178.0,1262.0,1336.0,1386.0,1537.0,1548.0,1645.0,1932.0,1941.0
job 12,0.0,93.0,411.0,673.0,763.0,776.0,845.0,913.0,1087.0,1145.0,1354.0,1441.0,1523.0,1624.0,1696.0,1779.0,1851.0,2045.0,2112.0,2153.0
job 13,18.0,58.0,118.0,205.0,257.0,313.0,543.0,565.0,644.0,730.0,1129.0,1214.0,1279.0,1336.0,1397.0,1595.0,1680.0,1767.0,1811.0,1817.0
job 14,0.0,44.0,173.0,285.0,351.0,603.0,645.0,667.0,708.0,732.0,807.0,970.0,1343.0,1439.0,1747.0,1836.0,1890.0,1954.0,2009.0,2133.0
job 15,0.0,37.0,116.0,471.0,479.0,540.0,585.0,629.0,708.0,876.0,914.0,1030.0,1281.0,1374.0,1423.0,1467.0,1664.0,1702.0,1933.0,2198.0
job 16,77.0,374.0,460.0,843.0,895.0,911.0,1170.0,1256.0,1349.0,1413.0,1510.0,1584.0,1635.0,1847.0,1879.0,2092.0,2129.0,2294.0,2360.0,2519.0
job 17,0.0,326.0,555.0,683.0,857.0,969.0,1130.0,1251.0,1281.0,1540.0,1650.0,1725.0,1787.0,2010.0,2333.0,2576.0,2672.0,2897.0,2987.0,3012.0
job 18,223.0,534.0,810.0,953.0,1019.0,1208.0,1279.0,1507.0,1558.0,1622.0,1650.0,1667.0,1832.0,1920.0,1941.0,2006.0,2491.0,2547.0,2679.0,2756.0
job 19,0.0,6.0,18.0,402.0,471.0,623.0,655.0,665.0,770.0,845.0,1071.0,1333.0,1449.0,1558.0,1655.0,1779.0,1800.0,1861.0,1895.0,2030.0
job 20,29.0,44.0,155.0,274.0,610.0,897.0,1368.0,1513.0,1777.0,1861.0,1957.0,2008.0,2361.0,2457.0,2684.0,2692.0,2722.0,2886.0,3030.0,3079.0
job 21,0.0,14.0,58.0,251.0,355.0,405.0,534.0,659.0,1010.0,1097.0,1210.0,1547.0,1718.0,1747.0,1939.0,2191.0,2288.0,2360.0,2417.0,2457.0
job 22,0.0,99.0,155.0,261.0,313.0,415.0,655.0,693.0,697.0,732.0,743.0,845.0,1093.0,1281.0,1349.0,1676.0,1811.0,1994.0,2084.0,2178.0
