makespan,tensor(2125.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,32.0,105.0,428.0,475.0,496.0,936.0,1044.0,1085.0,1145.0,1163.0,1228.0,1314.0,1460.0,1546.0,1592.0,1673.0,1814.0,1906.0,2022.0,2114.0
job 1,23.0,43.0,189.0,212.0,305.0,307.0,593.0,703.0,801.0,869.0,902.0,964.0,1033.0,1075.0,1150.0,1221.0,1242.0,1283.0,1987.0,2061.0
job 2,0.0,71.0,111.0,202.0,256.0,258.0,394.0,481.0,568.0,664.0,1148.0,1227.0,1277.0,1576.0,1673.0,1756.0,1760.0,1853.0,1943.0,2061.0
job 3,0.0,236.0,473.0,565.0,602.0,697.0,788.0,806.0,834.0,1117.0,1144.0,1218.0,1255.0,1380.0,1592.0,1641.0,1686.0,1740.0,1908.0,2005.0
job 4,0.0,90.0,114.0,139.0,403.0,501.0,593.0,627.0,703.0,791.0,963.0,1295.0,1312.0,1342.0,1625.0,1699.0,1775.0,1870.0,1965.0,2089.0
job 5,161.0,320.0,335.0,527.0,529.0,565.0,624.0,633.0,706.0,968.0,1039.0,1125.0,1141.0,1277.0,1460.0,1590.0,1678.0,1689.0,2003.0,2060.0
job 6,67.0,118.0,413.0,431.0,457.0,531.0,640.0,837.0,1221.0,1273.0,1333.0,1444.0,1477.0,1642.0,1670.0,1769.0,1775.0,1903.0,1931.0,2011.0
job 7,0.0,40.0,105.0,201.0,398.0,446.0,584.0,596.0,665.0,824.0,1061.0,1156.0,1208.0,1293.0,1423.0,1494.0,1642.0,1904.0,1920.0,2044.0
job 8,0.0,146.0,213.0,265.0,348.0,422.0,683.0,720.0,794.0,1333.0,1404.0,1610.0,1723.0,1796.0,1872.0,1962.0,2038.0,2044.0,2109.0,2114.0
job 9,62.0,88.0,222.0,431.0,831.0,899.0,989.0,1042.0,1245.0,1253.0,1300.0,1337.0,1403.0,1475.0,1612.0,1658.0,1689.0,1723.0,1799.0,2051.0
