makespan,3118.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,126.0,198.0,240.0,519.0,702.0,718.0,769.0,985.0,1068.0,1072.0,1131.0,1173.0,1340.0,1374.0,1442.0,1455.0,1607.0,1672.0,1782.0,1832.0
job 1,0.0,40.0,321.0,402.0,428.0,858.0,928.0,939.0,1066.0,1323.0,1409.0,1827.0,1850.0,2038.0,2129.0,2130.0,2142.0,2156.0,2199.0,2232.0
job 2,0.0,10.0,61.0,87.0,337.0,418.0,711.0,721.0,785.0,913.0,975.0,1068.0,1391.0,1524.0,1718.0,1776.0,1818.0,1898.0,1930.0,2018.0
job 3,115.0,181.0,494.0,597.0,644.0,794.0,1010.0,1479.0,1563.0,1832.0,1930.0,2038.0,2115.0,2318.0,2399.0,2471.0,2698.0,2740.0,2827.0,2908.0
job 4,18.0,148.0,381.0,444.0,1017.0,1023.0,1049.0,1075.0,1088.0,1173.0,1424.0,1654.0,1712.0,1863.0,2154.0,2245.0,2248.0,2277.0,2318.0,2347.0
job 5,15.0,61.0,147.0,198.0,229.0,344.0,475.0,667.0,741.0,761.0,1039.0,1219.0,1269.0,1288.0,1323.0,1357.0,1402.0,1723.0,1941.0,2038.0
job 6,0.0,52.0,307.0,503.0,598.0,789.0,860.0,1103.0,1261.0,1309.0,1324.0,1409.0,1598.0,1754.0,1931.0,2012.0,2051.0,2245.0,2353.0,2394.0
job 7,48.0,103.0,215.0,539.0,769.0,1088.0,1174.0,1219.0,1319.0,1325.0,1513.0,1607.0,1612.0,1654.0,1843.0,1937.0,1939.0,1955.0,2084.0,2154.0
job 8,0.0,48.0,137.0,388.0,428.0,759.0,850.0,894.0,1279.0,1309.0,1431.0,1810.0,2036.0,2166.0,2394.0,2556.0,2642.0,2658.0,2669.0,2698.0
job 9,24.0,200.0,483.0,679.0,814.0,936.0,959.0,985.0,1100.0,1290.0,1556.0,1802.0,2199.0,2305.0,2616.0,2688.0,2733.0,2785.0,2844.0,2887.0
job 10,181.0,298.0,418.0,460.0,509.0,663.0,769.0,1048.0,1163.0,1194.0,1259.0,1702.0,1729.0,1879.0,1909.0,1938.0,2094.0,2152.0,2231.0,2360.0
job 11,79.0,125.0,329.0,344.0,408.0,460.0,517.0,584.0,717.0,841.0,849.0,908.0,1048.0,1174.0,1302.0,1368.0,1394.0,1593.0,1897.0,1970.0
job 12,281.0,464.0,609.0,627.0,889.0,1204.0,1309.0,1391.0,1457.0,1914.0,2142.0,2199.0,2373.0,2467.0,2530.0,2595.0,2607.0,2691.0,2938.0,3035.0
job 13,49.0,84.0,418.0,512.0,627.0,788.0,1091.0,1324.0,1408.0,1644.0,1909.0,1998.0,2004.0,2310.0,2353.0,2360.0,2733.0,2814.0,2863.0,2938.0
job 14,27.0,77.0,145.0,181.0,379.0,385.0,467.0,518.0,741.0,976.0,1039.0,1183.0,1429.0,1678.0,1979.0,2073.0,2222.0,2543.0,2785.0,2865.0
job 15,0.0,90.0,280.0,469.0,714.0,860.0,1190.0,1358.0,1431.0,1456.0,1615.0,1753.0,1846.0,1939.0,2136.0,2232.0,2467.0,2513.0,2696.0,2787.0
job 16,53.0,108.0,402.0,483.0,517.0,617.0,728.0,926.0,1010.0,1184.0,1339.0,1487.0,1556.0,1615.0,1714.0,1825.0,2072.0,2084.0,2152.0,2530.0
