makespan,2851.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,48.0,158.0,214.0,305.0,404.0,475.0,492.0,563.0,857.0,928.0,1026.0,1131.0,1267.0,1334.0,1438.0,1597.0,1774.0,1956.0,2175.0,2474.0
job 1,159.0,468.0,831.0,915.0,1068.0,1120.0,1125.0,1182.0,1300.0,1545.0,1632.0,1760.0,1885.0,2105.0,2160.0,2226.0,2373.0,2419.0,2424.0,2475.0
job 2,291.0,378.0,518.0,597.0,617.0,688.0,899.0,974.0,1071.0,1191.0,1419.0,1649.0,1717.0,1963.0,2076.0,2347.0,2380.0,2643.0,2652.0,2660.0
job 3,213.0,398.0,468.0,479.0,603.0,637.0,876.0,1146.0,1222.0,1325.0,1466.0,1569.0,1631.0,1666.0,1668.0,1676.0,1717.0,1802.0,1892.0,1990.0
job 4,90.0,155.0,302.0,368.0,423.0,478.0,520.0,617.0,866.0,909.0,922.0,1166.0,1440.0,1510.0,1586.0,1712.0,1791.0,1849.0,1926.0,1977.0
job 5,0.0,32.0,111.0,364.0,471.0,591.0,792.0,857.0,930.0,1011.0,1124.0,1270.0,1300.0,1356.0,1498.0,1627.0,1856.0,1997.0,2103.0,2342.0
job 6,0.0,16.0,48.0,227.0,279.0,299.0,336.0,383.0,433.0,478.0,488.0,563.0,633.0,644.0,704.0,762.0,993.0,1041.0,1107.0,1198.0
job 7,107.0,190.0,279.0,382.0,471.0,595.0,897.0,1033.0,1130.0,1363.0,1476.0,1566.0,1795.0,1890.0,1969.0,2019.0,2189.0,2276.0,2292.0,2342.0
job 8,0.0,289.0,360.0,375.0,398.0,467.0,739.0,974.0,1255.0,1424.0,1509.0,1601.0,1731.0,2008.0,2127.0,2189.0,2398.0,2490.0,2652.0,2776.0
job 9,0.0,17.0,155.0,399.0,558.0,936.0,1011.0,1200.0,1297.0,1312.0,1419.0,1440.0,1509.0,1538.0,1791.0,1885.0,1916.0,2028.0,2470.0,2547.0
job 10,0.0,4.0,40.0,243.0,336.0,350.0,463.0,468.0,663.0,712.0,762.0,839.0,850.0,930.0,1094.0,1222.0,1268.0,1334.0,1429.0,1566.0
job 11,63.0,134.0,170.0,199.0,213.0,289.0,546.0,654.0,801.0,1050.0,1161.0,1362.0,1507.0,1686.0,1885.0,1977.0,2096.0,2183.0,2363.0,2439.0
job 12,20.0,197.0,353.0,472.0,509.0,683.0,694.0,726.0,731.0,786.0,878.0,1039.0,1082.0,1227.0,1605.0,1870.0,1953.0,1959.0,2041.0,2162.0
job 13,46.0,375.0,559.0,611.0,620.0,668.0,916.0,986.0,1130.0,1175.0,1202.0,1250.0,1408.0,1425.0,1428.0,1649.0,1722.0,1786.0,1870.0,1892.0
job 14,25.0,328.0,423.0,478.0,574.0,577.0,629.0,986.0,1135.0,1187.0,1342.0,1387.0,1432.0,1433.0,1538.0,1622.0,1735.0,1795.0,1824.0,2070.0
job 15,0.0,89.0,157.0,176.0,216.0,381.0,473.0,694.0,755.0,784.0,830.0,878.0,1013.0,1200.0,1362.0,1429.0,1571.0,1930.0,1990.0,2046.0
job 16,0.0,20.0,109.0,324.0,407.0,515.0,546.0,644.0,760.0,1159.0,1325.0,1412.0,1582.0,1654.0,1721.0,1797.0,1855.0,1971.0,2008.0,2106.0
job 17,0.0,98.0,149.0,306.0,520.0,615.0,801.0,876.0,899.0,1199.0,1201.0,1251.0,1297.0,1441.0,1833.0,2160.0,2251.0,2304.0,2347.0,2427.0
job 18,32.0,176.0,305.0,324.0,353.0,588.0,916.0,1098.0,1247.0,1267.0,1377.0,1647.0,1952.0,2159.0,2304.0,2373.0,2402.0,2474.0,2542.0,2633.0
job 19,0.0,271.0,439.0,685.0,909.0,991.0,1239.0,1300.0,1323.0,1434.0,1502.0,1511.0,1824.0,1904.0,1946.0,2145.0,2336.0,2360.0,2448.0,2515.0
job 20,4.0,17.0,89.0,107.0,158.0,245.0,378.0,399.0,619.0,685.0,861.0,1087.0,1315.0,1510.0,1597.0,1616.0,1766.0,1977.0,2038.0,2090.0
job 21,0.0,74.0,351.0,479.0,512.0,611.0,705.0,726.0,991.0,993.0,1079.0,1101.0,1323.0,1432.0,1492.0,1668.0,1757.0,2043.0,2102.0,2260.0
job 22,112.0,300.0,509.0,640.0,834.0,861.0,1095.0,1164.0,1201.0,1523.0,1885.0,1916.0,2083.0,2159.0,2380.0,2474.0,2545.0,2641.0,2713.0,2776.0
job 23,220.0,462.0,546.0,596.0,644.0,784.0,915.0,1120.0,1188.0,1202.0,1425.0,1697.0,1961.0,2251.0,2317.0,2363.0,2393.0,2422.0,2439.0,2545.0
