makespan,3028.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,180.0,274.0,324.0,526.0,582.0,600.0,870.0,1167.0,1529.0,1736.0,1940.0,1971.0,2140.0,2204.0,2471.0,2566.0,2621.0,2656.0,2702.0,2713.0
job 1,0.0,121.0,213.0,243.0,329.0,463.0,494.0,598.0,637.0,705.0,1015.0,1179.0,1389.0,1507.0,1599.0,1667.0,1785.0,1851.0,1958.0,2137.0
job 2,6.0,264.0,294.0,329.0,468.0,528.0,738.0,999.0,1087.0,1094.0,1137.0,1316.0,1378.0,1460.0,1518.0,1576.0,1635.0,1670.0,1792.0,1809.0
job 3,114.0,204.0,223.0,519.0,526.0,529.0,746.0,774.0,901.0,983.0,1009.0,1037.0,1138.0,1333.0,1458.0,1501.0,1535.0,1808.0,1950.0,2112.0
job 4,223.0,454.0,704.0,840.0,864.0,1088.0,1216.0,1401.0,1458.0,1555.0,1667.0,1757.0,1818.0,2233.0,2402.0,2558.0,2747.0,2872.0,2929.0,2957.0
job 5,76.0,175.0,241.0,569.0,645.0,691.0,765.0,999.0,1251.0,1314.0,1375.0,1454.0,1502.0,1650.0,2085.0,2116.0,2131.0,2195.0,2281.0,2317.0
job 6,0.0,6.0,387.0,473.0,650.0,738.0,755.0,791.0,844.0,873.0,1104.0,1179.0,1310.0,1333.0,1547.0,1584.0,1738.0,2192.0,2309.0,2362.0
job 7,0.0,84.0,138.0,324.0,364.0,691.0,983.0,1120.0,1204.0,1400.0,1759.0,1801.0,1855.0,2022.0,2062.0,2217.0,2440.0,2524.0,2607.0,2639.0
job 8,0.0,85.0,122.0,351.0,399.0,473.0,589.0,727.0,814.0,935.0,961.0,1048.0,1138.0,1378.0,1428.0,1473.0,1555.0,1624.0,1733.0,1954.0
job 9,0.0,291.0,769.0,843.0,860.0,933.0,959.0,1037.0,1263.0,1362.0,1475.0,1671.0,1750.0,1874.0,1965.0,2131.0,2188.0,2232.0,2246.0,2353.0
job 10,34.0,92.0,397.0,525.0,589.0,591.0,703.0,769.0,778.0,794.0,963.0,999.0,1027.0,1176.0,1325.0,1378.0,1584.0,1774.0,1849.0,1898.0
job 11,0.0,87.0,299.0,351.0,582.0,818.0,995.0,1194.0,1292.0,1426.0,1552.0,1669.0,2078.0,2222.0,2283.0,2309.0,2365.0,2402.0,2428.0,2515.0
job 12,83.0,162.0,206.0,389.0,448.0,577.0,650.0,696.0,773.0,996.0,1094.0,1216.0,1249.0,1326.0,1358.0,1569.0,1624.0,1859.0,2113.0,2175.0
job 13,0.0,3.0,6.0,39.0,294.0,355.0,373.0,554.0,643.0,696.0,801.0,993.0,1074.0,1087.0,1255.0,1474.0,1476.0,1705.0,1792.0,1840.0
job 14,0.0,39.0,137.0,388.0,478.0,518.0,600.0,784.0,870.0,1146.0,1390.0,1577.0,1671.0,1759.0,1879.0,2116.0,2321.0,2409.0,2415.0,2421.0
job 15,39.0,140.0,364.0,474.0,540.0,917.0,996.0,1083.0,1109.0,1431.0,1529.0,1576.0,1690.0,2017.0,2105.0,2121.0,2185.0,2442.0,2653.0,2944.0
job 16,92.0,382.0,462.0,540.0,791.0,954.0,955.0,1039.0,1297.0,1462.0,1474.0,1599.0,1692.0,1890.0,1965.0,2023.0,2103.0,2245.0,2415.0,2878.0
job 17,0.0,479.0,679.0,895.0,964.0,999.0,1233.0,1297.0,1413.0,1462.0,1479.0,1673.0,1808.0,1874.0,1919.0,2105.0,2140.0,2185.0,2411.0,2431.0
job 18,0.0,146.0,243.0,355.0,495.0,722.0,791.0,849.0,955.0,1353.0,1664.0,1797.0,1808.0,1924.0,2013.0,2017.0,2041.0,2175.0,2187.0,2192.0
job 19,6.0,68.0,462.0,621.0,774.0,877.0,961.0,1247.0,1330.0,1479.0,1497.0,1601.0,1801.0,1912.0,2059.0,2207.0,2388.0,2566.0,2797.0,2863.0
job 20,80.0,162.0,546.0,573.0,816.0,959.0,1041.0,1113.0,1407.0,1685.0,1865.0,1924.0,2158.0,2222.0,2306.0,2402.0,2475.0,2733.0,2804.0,2878.0
job 21,178.0,264.0,396.0,452.0,487.0,857.0,917.0,988.0,1009.0,1040.0,1310.0,1502.0,1635.0,1666.0,1898.0,1988.0,2012.0,2026.0,2188.0,2245.0
job 22,0.0,65.0,158.0,180.0,392.0,843.0,857.0,933.0,955.0,1362.0,1592.0,1685.0,1946.0,2121.0,2306.0,2638.0,2733.0,2804.0,2863.0,2881.0
job 23,1.0,23.0,40.0,178.0,323.0,382.0,451.0,558.0,598.0,685.0,722.0,799.0,1166.0,1176.0,1179.0,1231.0,1471.0,1691.0,1971.0,2022.0
job 24,5.0,80.0,213.0,304.0,365.0,460.0,521.0,637.0,783.0,860.0,1062.0,1314.0,1353.0,1362.0,1516.0,1592.0,1692.0,1818.0,2025.0,2086.0
job 25,40.0,121.0,137.0,365.0,645.0,703.0,873.0,1083.0,1166.0,1216.0,1428.0,1536.0,1666.0,1733.0,1908.0,2264.0,2340.0,2421.0,2656.0,2781.0
job 26,27.0,375.0,423.0,591.0,685.0,1027.0,1298.0,1513.0,1697.0,1774.0,1987.0,2085.0,2104.0,2128.0,2301.0,2430.0,2490.0,2552.0,2610.0,2697.0
job 27,122.0,494.0,590.0,867.0,1145.0,1216.0,1249.0,1331.0,1501.0,1553.0,1809.0,1996.0,2078.0,2105.0,2114.0,2273.0,2344.0,2466.0,2543.0,2599.0
job 28,0.0,211.0,291.0,433.0,791.0,1156.0,1251.0,1392.0,1412.0,1849.0,1946.0,2013.0,2041.0,2344.0,2411.0,2440.0,2524.0,2621.0,2661.0,2697.0
job 29,23.0,177.0,475.0,552.0,616.0,778.0,836.0,948.0,963.0,1330.0,1465.0,1623.0,1840.0,2027.0,2226.0,2326.0,2360.0,2543.0,2558.0,2804.0
