makespan,3131.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,96.0,134.0,258.0,343.0,410.0,461.0,654.0,817.0,909.0,973.0,1058.0,1205.0,1276.0,1350.0,1365.0,1509.0,1586.0,2272.0,2352.0
job 1,1.0,650.0,661.0,698.0,841.0,1007.0,1054.0,1058.0,1209.0,1303.0,1602.0,1725.0,1760.0,2063.0,2354.0,2452.0,2522.0,2591.0,3041.0,3062.0
job 2,26.0,60.0,148.0,412.0,622.0,838.0,902.0,942.0,1068.0,1167.0,1205.0,1315.0,1417.0,1634.0,2007.0,2073.0,2089.0,2247.0,2367.0,2432.0
job 3,0.0,249.0,343.0,404.0,549.0,716.0,864.0,965.0,993.0,1080.0,1164.0,1234.0,1337.0,1434.0,1539.0,1591.0,1658.0,1750.0,1767.0,1770.0
job 4,57.0,165.0,225.0,292.0,326.0,661.0,673.0,716.0,750.0,924.0,930.0,1240.0,1337.0,1412.0,1535.0,1596.0,1825.0,1900.0,1960.0,2400.0
job 5,53.0,258.0,295.0,452.0,607.0,762.0,997.0,1391.0,1489.0,1578.0,1769.0,1926.0,2006.0,2021.0,2089.0,2180.0,2668.0,2736.0,2763.0,2811.0
job 6,0.0,233.0,455.0,549.0,746.0,908.0,1178.0,1180.0,1201.0,1387.0,1457.0,1485.0,1670.0,2129.0,2226.0,2309.0,2367.0,2393.0,2485.0,2545.0
job 7,0.0,21.0,215.0,281.0,329.0,641.0,690.0,914.0,1071.0,1153.0,1260.0,1320.0,1471.0,1539.0,1685.0,1960.0,2229.0,2325.0,2370.0,2452.0
job 8,35.0,165.0,215.0,249.0,499.0,592.0,870.0,871.0,1172.0,1231.0,1515.0,1602.0,1723.0,1831.0,1876.0,2073.0,2142.0,2166.0,2256.0,2306.0
job 9,173.0,238.0,663.0,895.0,1109.0,1153.0,1178.0,1265.0,1337.0,1693.0,1780.0,1892.0,1983.0,2007.0,2173.0,2252.0,2256.0,2289.0,2452.0,2498.0
job 10,9.0,12.0,81.0,538.0,621.0,664.0,709.0,909.0,1090.0,1164.0,1285.0,1350.0,1465.0,1585.0,1974.0,2432.0,2512.0,2602.0,2860.0,2950.0
job 11,0.0,92.0,641.0,686.0,719.0,767.0,841.0,988.0,1020.0,1114.0,1150.0,1250.0,1289.0,1315.0,1368.0,1387.0,1465.0,1497.0,1588.0,1658.0
job 12,21.0,109.0,148.0,165.0,196.0,259.0,568.0,672.0,744.0,1093.0,1172.0,1368.0,1556.0,1585.0,1745.0,1845.0,1908.0,1961.0,1984.0,1987.0
job 13,24.0,440.0,451.0,499.0,731.0,781.0,1213.0,1268.0,1337.0,1404.0,1453.0,1497.0,1510.0,1683.0,1855.0,1915.0,2361.0,2409.0,2426.0,2591.0
job 14,0.0,123.0,193.0,389.0,439.0,440.0,664.0,731.0,775.0,805.0,928.0,1097.0,1385.0,1760.0,1872.0,2352.0,2400.0,2402.0,2475.0,2485.0
job 15,78.0,317.0,633.0,668.0,707.0,1001.0,1143.0,1489.0,1719.0,1838.0,2289.0,2361.0,2605.0,2686.0,2746.0,2771.0,2839.0,2933.0,2956.0,3041.0
job 16,0.0,60.0,105.0,196.0,487.0,557.0,623.0,716.0,898.0,1157.0,1200.0,1233.0,1265.0,1351.0,1434.0,1673.0,1817.0,1987.0,2023.0,2030.0
job 17,0.0,26.0,35.0,202.0,260.0,525.0,558.0,756.0,1077.0,1231.0,1510.0,1540.0,1737.0,2426.0,2512.0,2597.0,2852.0,2864.0,2881.0,2969.0
