run,model,instance,makespan,runtime,parameter_set,seed,jobs,machines,best_makespan,gap,category
8.0,MWKR_EET,HurinkVdata57.fjs,928.0,0.0381217002868652,MWKR_EET,,10,10,695.0,0.33525179856115106,small
9.0,MWKR_EET,HurinkVdata57.fjs,1207.0,0.0381217002868652,MWKR_EET,,10,10,695.0,0.7366906474820144,small
0.0,MWKR_EET,HurinkVdata58.fjs,822.0,0.0399070978164672,MWKR_EET,,10,10,620.0,0.3258064516129032,small
1.0,MWKR_EET,HurinkVdata58.fjs,824.0,0.0399070978164672,MWKR_EET,,10,10,620.0,0.32903225806451614,small
2.0,MWKR_EET,HurinkVdata58.fjs,826.0,0.0399070978164672,MWKR_EET,,10,10,620.0,0.33225806451612905,small
3.0,MWKR_EET,HurinkVdata58.fjs,791.0,0.0399070978164672,MWKR_EET,,10,10,620.0,0.27580645161290324,small
4.0,MWKR_EET,HurinkVdata58.fjs,908.0,0.0399070978164672,MWKR_EET,,10,10,620.0,0.4645161290322581,small
5.0,MWKR_EET,HurinkVdata58.fjs,840.0,0.0399070978164672,MWKR_EET,,10,10,620.0,0.3548387096774194,small
6.0,MWKR_EET,HurinkVdata58.fjs,789.0,0.0399070978164672,MWKR_EET,,10,10,620.0,0.2725806451612903,small
7.0,MWKR_EET,HurinkVdata58.fjs,840.0,0.0399070978164672,MWKR_EET,,10,10,620.0,0.3548387096774194,small
8.0,MWKR_EET,HurinkVdata58.fjs,794.0,0.0399070978164672,MWKR_EET,,10,10,620.0,0.2806451612903226,small
9.0,MWKR_EET,HurinkVdata58.fjs,853.0,0.0399070978164672,MWKR_EET,,10,10,620.0,0.3758064516129032,small
0.0,MWKR_EET,HurinkVdata59.fjs,972.0,0.0395817995071411,MWKR_EET,,10,10,648.0,0.5,small
1.0,MWKR_EET,HurinkVdata59.fjs,917.0,0.0395817995071411,MWKR_EET,,10,10,648.0,0.41512345679012347,small
2.0,MWKR_EET,HurinkVdata59.fjs,961.0,0.0395817995071411,MWKR_EET,,10,10,648.0,0.48302469135802467,small
3.0,MWKR_EET,HurinkVdata59.fjs,912.0,0.0395817995071411,MWKR_EET,,10,10,648.0,0.4074074074074074,small
4.0,MWKR_EET,HurinkVdata59.fjs,948.0,0.0395817995071411,MWKR_EET,,10,10,648.0,0.46296296296296297,small
5.0,MWKR_EET,HurinkVdata59.fjs,907.0,0.0395817995071411,MWKR_EET,,10,10,648.0,0.39969135802469136,small
6.0,MWKR_EET,HurinkVdata59.fjs,895.0,0.0395817995071411,MWKR_EET,,10,10,648.0,0.38117283950617287,small
7.0,MWKR_EET,HurinkVdata59.fjs,964.0,0.0395817995071411,MWKR_EET,,10,10,648.0,0.4876543209876543,small
8.0,MWKR_EET,HurinkVdata59.fjs,903.0,0.0395817995071411,MWKR_EET,,10,10,648.0,0.39351851851851855,small
9.0,MWKR_EET,HurinkVdata59.fjs,948.0,0.0395817995071411,MWKR_EET,,10,10,648.0,0.46296296296296297,small
0.0,MWKR_EET,HurinkVdata60.fjs,1052.0,0.039259386062622,MWKR_EET,,10,10,753.0,0.39707835325365204,small
1.0,MWKR_EET,HurinkVdata60.fjs,1030.0,0.039259386062622,MWKR_EET,,10,10,753.0,0.36786188579017265,small
2.0,MWKR_EET,HurinkVdata60.fjs,1064.0,0.039259386062622,MWKR_EET,,10,10,753.0,0.41301460823373176,small
3.0,MWKR_EET,HurinkVdata60.fjs,1030.0,0.039259386062622,MWKR_EET,,10,10,753.0,0.36786188579017265,small
4.0,MWKR_EET,HurinkVdata60.fjs,1053.0,0.039259386062622,MWKR_EET,,10,10,753.0,0.398406374501992,small
5.0,MWKR_EET,HurinkVdata60.fjs,1053.0,0.039259386062622,MWKR_EET,,10,10,753.0,0.398406374501992,small
6.0,MWKR_EET,HurinkVdata60.fjs,1053.0,0.039259386062622,MWKR_EET,,10,10,753.0,0.398406374501992,small
7.0,MWKR_EET,HurinkVdata60.fjs,1053.0,0.039259386062622,MWKR_EET,,10,10,753.0,0.398406374501992,small
8.0,MWKR_EET,HurinkVdata60.fjs,1088.0,0.039259386062622,MWKR_EET,,10,10,753.0,0.4448871181938911,small
9.0,MWKR_EET,HurinkVdata60.fjs,1053.0,0.039259386062622,MWKR_EET,,10,10,753.0,0.398406374501992,small
0.0,MWKR_EET,HurinkVdata61.fjs,829.0,0.0387122869491577,MWKR_EET,,10,10,584.0,0.4195205479452055,small
1.0,MWKR_EET,HurinkVdata61.fjs,827.0,0.0387122869491577,MWKR_EET,,10,10,584.0,0.4160958904109589,small
2.0,MWKR_EET,HurinkVdata61.fjs,829.0,0.0387122869491577,MWKR_EET,,10,10,584.0,0.4195205479452055,small
3.0,MWKR_EET,HurinkVdata61.fjs,829.0,0.0387122869491577,MWKR_EET,,10,10,584.0,0.4195205479452055,small
4.0,MWKR_EET,HurinkVdata61.fjs,805.0,0.0387122869491577,MWKR_EET,,10,10,584.0,0.3784246575342466,small
5.0,MWKR_EET,HurinkVdata61.fjs,802.0,0.0387122869491577,MWKR_EET,,10,10,584.0,0.3732876712328767,small
6.0,MWKR_EET,HurinkVdata61.fjs,849.0,0.0387122869491577,MWKR_EET,,10,10,584.0,0.4537671232876712,small
7.0,MWKR_EET,HurinkVdata61.fjs,802.0,0.0387122869491577,MWKR_EET,,10,10,584.0,0.3732876712328767,small
8.0,MWKR_EET,HurinkVdata61.fjs,802.0,0.0387122869491577,MWKR_EET,,10,10,584.0,0.3732876712328767,small
9.0,MWKR_EET,HurinkVdata61.fjs,814.0,0.0387122869491577,MWKR_EET,,10,10,584.0,0.3938356164383562,small
0.0,MWKR_EET,HurinkVdata62.fjs,884.0,0.0386067867279052,MWKR_EET,,10,10,715.0,0.23636363636363636,small
1.0,MWKR_EET,HurinkVdata62.fjs,853.0,0.0386067867279052,MWKR_EET,,10,10,715.0,0.193006993006993,small
2.0,MWKR_EET,HurinkVdata62.fjs,853.0,0.0386067867279052,MWKR_EET,,10,10,715.0,0.193006993006993,small
3.0,MWKR_EET,HurinkVdata62.fjs,853.0,0.0386067867279052,MWKR_EET,,10,10,715.0,0.193006993006993,small
4.0,MWKR_EET,HurinkVdata62.fjs,942.0,0.0386067867279052,MWKR_EET,,10,10,715.0,0.3174825174825175,small
5.0,MWKR_EET,HurinkVdata62.fjs,853.0,0.0386067867279052,MWKR_EET,,10,10,715.0,0.193006993006993,small
6.0,MWKR_EET,HurinkVdata62.fjs,884.0,0.0386067867279052,MWKR_EET,,10,10,715.0,0.23636363636363636,small
7.0,MWKR_EET,HurinkVdata62.fjs,853.0,0.0386067867279052,MWKR_EET,,10,10,715.0,0.193006993006993,small
8.0,MWKR_EET,HurinkVdata62.fjs,853.0,0.0386067867279052,MWKR_EET,,10,10,715.0,0.193006993006993,small
9.0,MWKR_EET,HurinkVdata62.fjs,1005.0,0.0386067867279052,MWKR_EET,,10,10,715.0,0.40559440559440557,small
0.0,MWKR_EET,HurinkVdata64.fjs,813.0,0.0382876873016357,MWKR_EET,,10,10,573.0,0.418848167539267,small
1.0,MWKR_EET,HurinkVdata64.fjs,774.0,0.0382876873016357,MWKR_EET,,10,10,573.0,0.3507853403141361,small
2.0,MWKR_EET,HurinkVdata64.fjs,801.0,0.0382876873016357,MWKR_EET,,10,10,573.0,0.39790575916230364,small
3.0,MWKR_EET,HurinkVdata64.fjs,798.0,0.0382876873016357,MWKR_EET,,10,10,573.0,0.39267015706806285,small
4.0,MWKR_EET,HurinkVdata64.fjs,813.0,0.0382876873016357,MWKR_EET,,10,10,573.0,0.418848167539267,small
5.0,MWKR_EET,HurinkVdata64.fjs,813.0,0.0382876873016357,MWKR_EET,,10,10,573.0,0.418848167539267,small
6.0,MWKR_EET,HurinkVdata64.fjs,798.0,0.0382876873016357,MWKR_EET,,10,10,573.0,0.39267015706806285,small
7.0,MWKR_EET,HurinkVdata64.fjs,813.0,0.0382876873016357,MWKR_EET,,10,10,573.0,0.418848167539267,small
8.0,MWKR_EET,HurinkVdata64.fjs,791.0,0.0382876873016357,MWKR_EET,,10,10,573.0,0.38045375218150085,small
9.0,MWKR_EET,HurinkVdata64.fjs,801.0,0.0382876873016357,MWKR_EET,,10,10,573.0,0.39790575916230364,small
0.0,MWKR_EET,HurinkVdata65.fjs,782.0,0.0381967067718505,MWKR_EET,,10,10,659.0,0.18664643399089528,small
1.0,MWKR_EET,HurinkVdata65.fjs,830.0,0.0381967067718505,MWKR_EET,,10,10,659.0,0.25948406676783003,small
2.0,MWKR_EET,HurinkVdata65.fjs,952.0,0.0381967067718505,MWKR_EET,,10,10,659.0,0.44461305007587254,small
3.0,MWKR_EET,HurinkVdata65.fjs,933.0,0.0381967067718505,MWKR_EET,,10,10,659.0,0.4157814871016692,small
4.0,MWKR_EET,HurinkVdata65.fjs,915.0,0.0381967067718505,MWKR_EET,,10,10,659.0,0.3884673748103187,small
5.0,MWKR_EET,HurinkVdata65.fjs,821.0,0.0381967067718505,MWKR_EET,,10,10,659.0,0.24582701062215478,small
6.0,MWKR_EET,HurinkVdata65.fjs,859.0,0.0381967067718505,MWKR_EET,,10,10,659.0,0.30349013657056145,small
7.0,MWKR_EET,HurinkVdata65.fjs,871.0,0.0381967067718505,MWKR_EET,,10,10,659.0,0.3216995447647951,small
8.0,MWKR_EET,HurinkVdata65.fjs,882.0,0.0381967067718505,MWKR_EET,,10,10,659.0,0.33839150227617604,small
9.0,MWKR_EET,HurinkVdata65.fjs,807.0,0.0381967067718505,MWKR_EET,,10,10,659.0,0.22458270106221548,small
0.0,MWKR_EET,HurinkVdata66.fjs,923.0,0.0380746603012085,MWKR_EET,,10,10,681.0,0.355359765051395,small
1.0,MWKR_EET,HurinkVdata66.fjs,971.0,0.0380746603012085,MWKR_EET,,10,10,681.0,0.42584434654919234,small
2.0,MWKR_EET,HurinkVdata66.fjs,951.0,0.0380746603012085,MWKR_EET,,10,10,681.0,0.3964757709251101,small
3.0,MWKR_EET,HurinkVdata66.fjs,867.0,0.0380746603012085,MWKR_EET,,10,10,681.0,0.27312775330396477,small
4.0,MWKR_EET,HurinkVdata66.fjs,875.0,0.0380746603012085,MWKR_EET,,10,10,681.0,0.28487518355359764,small
5.0,MWKR_EET,HurinkVdata66.fjs,852.0,0.0380746603012085,MWKR_EET,,10,10,681.0,0.2511013215859031,small
6.0,MWKR_EET,HurinkVdata66.fjs,951.0,0.0380746603012085,MWKR_EET,,10,10,681.0,0.3964757709251101,small
7.0,MWKR_EET,HurinkVdata66.fjs,861.0,0.0380746603012085,MWKR_EET,,10,10,681.0,0.2643171806167401,small
8.0,MWKR_EET,HurinkVdata66.fjs,919.0,0.0380746603012085,MWKR_EET,,10,10,681.0,0.34948604992657856,small
9.0,MWKR_EET,HurinkVdata66.fjs,962.0,0.0380746603012085,MWKR_EET,,10,10,681.0,0.41262848751835535,small
0.0,MWKR_EET,Kacem3.fjs,60.0,0.0095081806182861,MWKR_EET,,10,10,7.0,7.571428571428571,small
1.0,MWKR_EET,Kacem3.fjs,55.0,0.0095081806182861,MWKR_EET,,10,10,7.0,6.857142857142857,small
2.0,MWKR_EET,Kacem3.fjs,56.0,0.0095081806182861,MWKR_EET,,10,10,7.0,7.0,small
3.0,MWKR_EET,Kacem3.fjs,58.0,0.0095081806182861,MWKR_EET,,10,10,7.0,7.285714285714286,small
4.0,MWKR_EET,Kacem3.fjs,57.0,0.0095081806182861,MWKR_EET,,10,10,7.0,7.142857142857143,small
5.0,MWKR_EET,Kacem3.fjs,64.0,0.0095081806182861,MWKR_EET,,10,10,7.0,8.142857142857142,small
6.0,MWKR_EET,Kacem3.fjs,57.0,0.0095081806182861,MWKR_EET,,10,10,7.0,7.142857142857143,small
7.0,MWKR_EET,Kacem3.fjs,52.0,0.0095081806182861,MWKR_EET,,10,10,7.0,6.428571428571429,small
8.0,MWKR_EET,Kacem3.fjs,58.0,0.0095081806182861,MWKR_EET,,10,10,7.0,7.285714285714286,small
9.0,MWKR_EET,Kacem3.fjs,56.0,0.0095081806182861,MWKR_EET,,10,10,7.0,7.0,small
0.0,MWKR_SPT,BrandimarteMk6.fjs,103.0,0.0703092336654663,MWKR_SPT,,10,10,58.0,0.7758620689655172,small
1.0,MWKR_SPT,BrandimarteMk6.fjs,103.0,0.0703092336654663,MWKR_SPT,,10,10,58.0,0.7758620689655172,small
2.0,MWKR_SPT,BrandimarteMk6.fjs,103.0,0.0703092336654663,MWKR_SPT,,10,10,58.0,0.7758620689655172,small
3.0,MWKR_SPT,BrandimarteMk6.fjs,103.0,0.0703092336654663,MWKR_SPT,,10,10,58.0,0.7758620689655172,small
4.0,MWKR_SPT,BrandimarteMk6.fjs,103.0,0.0703092336654663,MWKR_SPT,,10,10,58.0,0.7758620689655172,small
5.0,MWKR_SPT,BrandimarteMk6.fjs,103.0,0.0703092336654663,MWKR_SPT,,10,10,58.0,0.7758620689655172,small
6.0,MWKR_SPT,BrandimarteMk6.fjs,103.0,0.0703092336654663,MWKR_SPT,,10,10,58.0,0.7758620689655172,small
7.0,MWKR_SPT,BrandimarteMk6.fjs,103.0,0.0703092336654663,MWKR_SPT,,10,10,58.0,0.7758620689655172,small
8.0,MWKR_SPT,BrandimarteMk6.fjs,103.0,0.0703092336654663,MWKR_SPT,,10,10,58.0,0.7758620689655172,small
9.0,MWKR_SPT,BrandimarteMk6.fjs,103.0,0.0703092336654663,MWKR_SPT,,10,10,58.0,0.7758620689655172,small
0.0,MWKR_SPT,HurinkSdata19.fjs,1118.0,0.039261507987976,MWKR_SPT,,10,10,945.0,0.18306878306878308,small
1.0,MWKR_SPT,HurinkSdata19.fjs,1118.0,0.039261507987976,MWKR_SPT,,10,10,945.0,0.18306878306878308,small
2.0,MWKR_SPT,HurinkSdata19.fjs,1118.0,0.039261507987976,MWKR_SPT,,10,10,945.0,0.18306878306878308,small
3.0,MWKR_SPT,HurinkSdata19.fjs,1118.0,0.039261507987976,MWKR_SPT,,10,10,945.0,0.18306878306878308,small
4.0,MWKR_SPT,HurinkSdata19.fjs,1118.0,0.039261507987976,MWKR_SPT,,10,10,945.0,0.18306878306878308,small
5.0,MWKR_SPT,HurinkSdata19.fjs,1118.0,0.039261507987976,MWKR_SPT,,10,10,945.0,0.18306878306878308,small
6.0,MWKR_SPT,HurinkSdata19.fjs,1118.0,0.039261507987976,MWKR_SPT,,10,10,945.0,0.18306878306878308,small
7.0,MWKR_SPT,HurinkSdata19.fjs,1118.0,0.039261507987976,MWKR_SPT,,10,10,945.0,0.18306878306878308,small
8.0,MWKR_SPT,HurinkSdata19.fjs,1118.0,0.039261507987976,MWKR_SPT,,10,10,945.0,0.18306878306878308,small
9.0,MWKR_SPT,HurinkSdata19.fjs,1118.0,0.039261507987976,MWKR_SPT,,10,10,945.0,0.18306878306878308,small
0.0,MWKR_SPT,HurinkSdata2.fjs,1195.0,0.0395293951034545,MWKR_SPT,,10,10,930.0,0.2849462365591398,small
1.0,MWKR_SPT,HurinkSdata2.fjs,1195.0,0.0395293951034545,MWKR_SPT,,10,10,930.0,0.2849462365591398,small
2.0,MWKR_SPT,HurinkSdata2.fjs,1195.0,0.0395293951034545,MWKR_SPT,,10,10,930.0,0.2849462365591398,small
3.0,MWKR_SPT,HurinkSdata2.fjs,1195.0,0.0395293951034545,MWKR_SPT,,10,10,930.0,0.2849462365591398,small
4.0,MWKR_SPT,HurinkSdata2.fjs,1195.0,0.0395293951034545,MWKR_SPT,,10,10,930.0,0.2849462365591398,small
5.0,MWKR_SPT,HurinkSdata2.fjs,1195.0,0.0395293951034545,MWKR_SPT,,10,10,930.0,0.2849462365591398,small
6.0,MWKR_SPT,HurinkSdata2.fjs,1195.0,0.0395293951034545,MWKR_SPT,,10,10,930.0,0.2849462365591398,small
7.0,MWKR_SPT,HurinkSdata2.fjs,1195.0,0.0395293951034545,MWKR_SPT,,10,10,930.0,0.2849462365591398,small
8.0,MWKR_SPT,HurinkSdata2.fjs,1195.0,0.0395293951034545,MWKR_SPT,,10,10,930.0,0.2849462365591398,small
9.0,MWKR_SPT,HurinkSdata2.fjs,1195.0,0.0395293951034545,MWKR_SPT,,10,10,930.0,0.2849462365591398,small
0.0,MWKR_SPT,HurinkSdata20.fjs,1004.0,0.0393447160720825,MWKR_SPT,,10,10,784.0,0.28061224489795916,small
1.0,MWKR_SPT,HurinkSdata20.fjs,1004.0,0.0393447160720825,MWKR_SPT,,10,10,784.0,0.28061224489795916,small
2.0,MWKR_SPT,HurinkSdata20.fjs,1004.0,0.0393447160720825,MWKR_SPT,,10,10,784.0,0.28061224489795916,small
3.0,MWKR_SPT,HurinkSdata20.fjs,1004.0,0.0393447160720825,MWKR_SPT,,10,10,784.0,0.28061224489795916,small
4.0,MWKR_SPT,HurinkSdata20.fjs,1004.0,0.0393447160720825,MWKR_SPT,,10,10,784.0,0.28061224489795916,small
5.0,MWKR_SPT,HurinkSdata20.fjs,1004.0,0.0393447160720825,MWKR_SPT,,10,10,784.0,0.28061224489795916,small
6.0,MWKR_SPT,HurinkSdata20.fjs,1004.0,0.0393447160720825,MWKR_SPT,,10,10,784.0,0.28061224489795916,small
7.0,MWKR_SPT,HurinkSdata20.fjs,1004.0,0.0393447160720825,MWKR_SPT,,10,10,784.0,0.28061224489795916,small
8.0,MWKR_SPT,HurinkSdata20.fjs,1004.0,0.0393447160720825,MWKR_SPT,,10,10,784.0,0.28061224489795916,small
9.0,MWKR_SPT,HurinkSdata20.fjs,1004.0,0.0393447160720825,MWKR_SPT,,10,10,784.0,0.28061224489795916,small
0.0,MWKR_SPT,HurinkSdata21.fjs,983.0,0.0391676902770996,MWKR_SPT,,10,10,848.0,0.15919811320754718,small
1.0,MWKR_SPT,HurinkSdata21.fjs,983.0,0.0391676902770996,MWKR_SPT,,10,10,848.0,0.15919811320754718,small
2.0,MWKR_SPT,HurinkSdata21.fjs,983.0,0.0391676902770996,MWKR_SPT,,10,10,848.0,0.15919811320754718,small
3.0,MWKR_SPT,HurinkSdata21.fjs,983.0,0.0391676902770996,MWKR_SPT,,10,10,848.0,0.15919811320754718,small
4.0,MWKR_SPT,HurinkSdata21.fjs,983.0,0.0391676902770996,MWKR_SPT,,10,10,848.0,0.15919811320754718,small
5.0,MWKR_SPT,HurinkSdata21.fjs,983.0,0.0391676902770996,MWKR_SPT,,10,10,848.0,0.15919811320754718,small
6.0,MWKR_SPT,HurinkSdata21.fjs,983.0,0.0391676902770996,MWKR_SPT,,10,10,848.0,0.15919811320754718,small
7.0,MWKR_SPT,HurinkSdata21.fjs,983.0,0.0391676902770996,MWKR_SPT,,10,10,848.0,0.15919811320754718,small
8.0,MWKR_SPT,HurinkSdata21.fjs,983.0,0.0391676902770996,MWKR_SPT,,10,10,848.0,0.15919811320754718,small
9.0,MWKR_SPT,HurinkSdata21.fjs,983.0,0.0391676902770996,MWKR_SPT,,10,10,848.0,0.15919811320754718,small
