makespan,2570.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,24.0,103.0,315.0,493.0,587.0,648.0,767.0,1091.0,1282.0,1317.0,1463.0,1549.0,1591.0,1633.0,1715.0,1981.0,2022.0,2245.0,2299.0,2308.0
job 1,4.0,89.0,163.0,246.0,310.0,580.0,638.0,683.0,761.0,808.0,934.0,1184.0,1301.0,1397.0,1411.0,1542.0,1667.0,1756.0,1776.0,2174.0
job 2,0.0,97.0,224.0,231.0,375.0,424.0,574.0,653.0,771.0,900.0,1070.0,1256.0,1450.0,1488.0,1542.0,1877.0,1967.0,2293.0,2309.0,2388.0
job 3,59.0,101.0,410.0,439.0,451.0,586.0,648.0,859.0,956.0,1121.0,1219.0,1408.0,1498.0,1570.0,1574.0,1763.0,1865.0,2083.0,2129.0,2166.0
job 4,0.0,166.0,299.0,500.0,619.0,693.0,761.0,840.0,866.0,1004.0,1107.0,1204.0,1257.0,1491.0,1618.0,1815.0,1889.0,2170.0,2185.0,2329.0
job 5,0.0,71.0,171.0,246.0,324.0,451.0,532.0,681.0,897.0,965.0,1138.0,1185.0,1257.0,1384.0,1490.0,1574.0,1659.0,2008.0,2094.0,2125.0
job 6,15.0,154.0,489.0,580.0,680.0,867.0,931.0,956.0,1178.0,1219.0,1549.0,1647.0,1715.0,1793.0,1842.0,1910.0,2000.0,2083.0,2162.0,2420.0
job 7,76.0,211.0,231.0,292.0,340.0,486.0,574.0,672.0,848.0,995.0,1194.0,1312.0,1324.0,1682.0,1774.0,1915.0,2151.0,2306.0,2388.0,2434.0
job 8,0.0,15.0,80.0,107.0,248.0,413.0,531.0,619.0,676.0,880.0,1088.0,1119.0,1307.0,1393.0,1474.0,1573.0,1590.0,1605.0,1645.0,1720.0
job 9,0.0,53.0,345.0,544.0,562.0,653.0,723.0,936.0,937.0,1000.0,1026.0,1122.0,1193.0,1271.0,1372.0,1479.0,1605.0,1934.0,1972.0,1975.0
job 10,9.0,229.0,294.0,310.0,439.0,694.0,779.0,811.0,956.0,1000.0,1080.0,1119.0,1253.0,1430.0,1685.0,1771.0,1791.0,1905.0,2239.0,2247.0
job 11,0.0,26.0,196.0,246.0,254.0,424.0,587.0,805.0,969.0,1213.0,1468.0,1544.0,1557.0,1570.0,1607.0,1658.0,2094.0,2151.0,2271.0,2328.0
job 12,2.0,45.0,203.0,340.0,613.0,762.0,947.0,1004.0,1185.0,1213.0,1326.0,1487.0,1748.0,1763.0,1850.0,1855.0,1875.0,2142.0,2170.0,2188.0
job 13,101.0,236.0,353.0,470.0,653.0,752.0,848.0,956.0,1080.0,1164.0,1242.0,1318.0,1544.0,1614.0,1843.0,1895.0,1985.0,2337.0,2484.0,2520.0
job 14,52.0,107.0,232.0,241.0,390.0,617.0,706.0,732.0,866.0,1038.0,1229.0,1295.0,1411.0,1505.0,1717.0,1889.0,2007.0,2285.0,2337.0,2427.0
job 15,0.0,211.0,306.0,446.0,622.0,694.0,840.0,1056.0,1140.0,1282.0,1473.0,1568.0,1642.0,1890.0,2083.0,2174.0,2213.0,2306.0,2329.0,2405.0
job 16,0.0,164.0,355.0,581.0,678.0,709.0,838.0,1070.0,1138.0,1197.0,1249.0,1442.0,1473.0,1534.0,1715.0,1909.0,2002.0,2097.0,2117.0,2219.0
job 17,107.0,335.0,451.0,584.0,687.0,849.0,912.0,976.0,1087.0,1219.0,1421.0,1614.0,1664.0,1742.0,1774.0,1793.0,1866.0,1925.0,2188.0,2265.0
job 18,0.0,137.0,248.0,342.0,562.0,633.0,709.0,755.0,844.0,1068.0,1116.0,1293.0,1323.0,1397.0,1498.0,1647.0,1819.0,1951.0,2200.0,2299.0
job 19,0.0,91.0,418.0,560.0,667.0,709.0,773.0,867.0,942.0,1053.0,1056.0,1069.0,1113.0,1159.0,1196.0,1383.0,1474.0,1673.0,1806.0,1843.0
job 20,0.0,15.0,121.0,306.0,345.0,460.0,538.0,593.0,653.0,812.0,937.0,956.0,1080.0,1113.0,1193.0,1254.0,1408.0,1542.0,1756.0,1975.0
job 21,0.0,53.0,61.0,355.0,450.0,587.0,714.0,773.0,849.0,986.0,1107.0,1348.0,1408.0,1463.0,1664.0,1755.0,1852.0,1914.0,1981.0,2027.0
job 22,0.0,172.0,294.0,450.0,682.0,772.0,903.0,1014.0,1105.0,1178.0,1249.0,1318.0,1389.0,1542.0,1570.0,1681.0,1972.0,2002.0,2007.0,2051.0
job 23,24.0,173.0,296.0,450.0,527.0,763.0,970.0,1190.0,1284.0,1312.0,1406.0,1428.0,1624.0,1784.0,1850.0,2056.0,2247.0,2328.0,2420.0,2507.0
job 24,0.0,14.0,132.0,196.0,232.0,267.0,527.0,617.0,676.0,779.0,905.0,976.0,1069.0,1355.0,1428.0,1568.0,1771.0,1851.0,2003.0,2082.0
job 25,7.0,14.0,138.0,241.0,352.0,355.0,410.0,584.0,654.0,683.0,834.0,1053.0,1091.0,1105.0,1159.0,1195.0,1204.0,1224.0,1383.0,1421.0
job 26,0.0,61.0,246.0,360.0,486.0,500.0,641.0,706.0,755.0,812.0,992.0,1140.0,1328.0,1355.0,1389.0,1590.0,1855.0,1934.0,2008.0,2117.0
job 27,115.0,211.0,224.0,489.0,527.0,573.0,640.0,687.0,848.0,1011.0,1053.0,1196.0,1284.0,1591.0,1682.0,1685.0,1887.0,1985.0,1997.0,2139.0
job 28,0.0,91.0,188.0,282.0,292.0,398.0,460.0,513.0,640.0,677.0,762.0,931.0,1182.0,1372.0,1578.0,1762.0,1974.0,2085.0,2151.0,2308.0
job 29,80.0,335.0,374.0,451.0,538.0,584.0,652.0,692.0,894.0,934.0,1028.0,1224.0,1317.0,1365.0,1619.0,1815.0,1925.0,2021.0,2265.0,2329.0
