makespan,2518.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,65.0,216.0,475.0,756.0,979.0,1071.0,1097.0,1153.0,1203.0,1342.0,1401.0,1519.0,1547.0,1578.0,1615.0,1628.0,1746.0,2024.0,2206.0,2314.0
job 1,6.0,192.0,274.0,294.0,358.0,389.0,407.0,475.0,730.0,917.0,970.0,1020.0,1081.0,1143.0,1282.0,1317.0,1358.0,1438.0,1515.0,1855.0
job 2,80.0,175.0,294.0,386.0,718.0,770.0,784.0,798.0,849.0,924.0,1256.0,1353.0,1356.0,1514.0,1611.0,1709.0,1751.0,1769.0,1817.0,2016.0
job 3,161.0,373.0,488.0,670.0,880.0,1047.0,1109.0,1218.0,1280.0,1356.0,1426.0,1598.0,1662.0,1773.0,1904.0,1973.0,2118.0,2154.0,2206.0,2271.0
job 4,0.0,258.0,440.0,520.0,572.0,718.0,756.0,1079.0,1176.0,1213.0,1325.0,1478.0,1622.0,1692.0,1715.0,1963.0,2093.0,2179.0,2212.0,2289.0
job 5,0.0,55.0,111.0,143.0,291.0,391.0,542.0,568.0,604.0,727.0,773.0,950.0,967.0,1165.0,1317.0,1329.0,1438.0,1528.0,1984.0,2081.0
job 6,149.0,246.0,302.0,525.0,527.0,770.0,824.0,901.0,1213.0,1343.0,1385.0,1481.0,1533.0,1663.0,1817.0,1886.0,1941.0,2096.0,2209.0,2289.0
job 7,0.0,111.0,205.0,384.0,475.0,548.0,631.0,907.0,915.0,1006.0,1081.0,1149.0,1341.0,1445.0,1505.0,1506.0,1793.0,1881.0,2064.0,2110.0
job 8,0.0,146.0,226.0,430.0,510.0,524.0,529.0,724.0,770.0,850.0,1156.0,1300.0,1466.0,1680.0,1777.0,1824.0,2164.0,2326.0,2401.0,2436.0
job 9,133.0,226.0,278.0,280.0,481.0,525.0,588.0,634.0,730.0,796.0,1107.0,1203.0,1275.0,1415.0,1502.0,1692.0,1789.0,2014.0,2102.0,2189.0
job 10,38.0,99.0,213.0,352.0,423.0,472.0,508.0,552.0,631.0,687.0,763.0,1010.0,1353.0,1406.0,1503.0,1851.0,1925.0,2162.0,2189.0,2202.0
job 11,36.0,185.0,280.0,339.0,358.0,423.0,439.0,572.0,670.0,746.0,778.0,924.0,1084.0,1165.0,1357.0,1396.0,1401.0,1422.0,1445.0,1502.0
job 12,18.0,105.0,161.0,185.0,350.0,459.0,527.0,552.0,653.0,824.0,867.0,977.0,1087.0,1145.0,1264.0,1374.0,1630.0,1713.0,1748.0,1826.0
job 13,23.0,67.0,105.0,143.0,175.0,292.0,339.0,510.0,599.0,682.0,1000.0,1080.0,1083.0,1087.0,1090.0,1253.0,1418.0,1511.0,1615.0,1699.0
job 14,0.0,68.0,236.0,316.0,457.0,468.0,703.0,770.0,975.0,1022.0,1227.0,1275.0,1292.0,1456.0,1503.0,1518.0,1799.0,1816.0,1931.0,2235.0
job 15,0.0,50.0,277.0,565.0,709.0,735.0,987.0,1197.0,1511.0,1594.0,1654.0,1662.0,1789.0,1886.0,2036.0,2154.0,2209.0,2245.0,2307.0,2368.0
job 16,85.0,246.0,386.0,506.0,515.0,548.0,901.0,907.0,976.0,1118.0,1396.0,1547.0,1608.0,1649.0,1731.0,1769.0,1793.0,2005.0,2083.0,2227.0
job 17,0.0,62.0,167.0,306.0,496.0,727.0,854.0,880.0,1112.0,1292.0,1384.0,1528.0,1692.0,1824.0,1934.0,1961.0,1983.0,2138.0,2319.0,2412.0
job 18,38.0,80.0,210.0,278.0,448.0,585.0,593.0,687.0,850.0,987.0,1084.0,1227.0,1392.0,1565.0,1779.0,1793.0,1876.0,2222.0,2245.0,2281.0
job 19,0.0,7.0,65.0,155.0,349.0,534.0,631.0,705.0,1080.0,1165.0,1296.0,1357.0,1534.0,1592.0,1777.0,1826.0,1939.0,2107.0,2164.0,2227.0
job 20,0.0,85.0,187.0,416.0,504.0,529.0,568.0,599.0,634.0,691.0,727.0,778.0,882.0,1006.0,1107.0,1222.0,1456.0,1594.0,1751.0,1941.0
job 21,110.0,410.0,631.0,829.0,967.0,977.0,1034.0,1157.0,1253.0,1267.0,1511.0,1608.0,1680.0,1743.0,1760.0,1816.0,2102.0,2202.0,2285.0,2432.0
job 22,55.0,146.0,201.0,241.0,375.0,467.0,496.0,572.0,632.0,678.0,702.0,789.0,843.0,893.0,976.0,979.0,1176.0,1227.0,1345.0,1515.0
job 23,0.0,41.0,265.0,414.0,467.0,528.0,603.0,657.0,709.0,1022.0,1107.0,1153.0,1329.0,1550.0,1623.0,1701.0,1807.0,1904.0,1905.0,1915.0
job 24,0.0,121.0,155.0,259.0,292.0,512.0,697.0,730.0,770.0,911.0,1083.0,1230.0,1356.0,1398.0,1481.0,1584.0,1925.0,1984.0,2005.0,2060.0
job 25,175.0,302.0,520.0,682.0,727.0,855.0,954.0,1129.0,1275.0,1349.0,1358.0,1412.0,1592.0,1654.0,1699.0,1731.0,1808.0,1890.0,2065.0,2115.0
job 26,0.0,50.0,208.0,357.0,393.0,512.0,603.0,653.0,684.0,796.0,915.0,954.0,1050.0,1243.0,1376.0,1536.0,1644.0,1777.0,2110.0,2115.0
job 27,0.0,205.0,277.0,360.0,413.0,649.0,867.0,930.0,1204.0,1227.0,1341.0,1412.0,1418.0,1445.0,1491.0,1623.0,1760.0,2081.0,2170.0,2232.0
job 28,37.0,133.0,271.0,349.0,423.0,559.0,632.0,696.0,746.0,1091.0,1287.0,1357.0,1422.0,1438.0,1548.0,1629.0,1893.0,1960.0,1963.0,1966.0
job 29,0.0,37.0,92.0,305.0,413.0,513.0,560.0,593.0,604.0,702.0,904.0,1109.0,1157.0,1197.0,1226.0,1230.0,1233.0,1349.0,1490.0,1713.0
