makespan,2566.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,217.0,509.0,597.0,605.0,911.0,1002.0,1034.0,1124.0,1185.0,1194.0,1366.0,1379.0,1394.0,1516.0,1723.0,1767.0,1960.0,2012.0,2161.0
job 1,39.0,125.0,228.0,307.0,370.0,576.0,614.0,901.0,1102.0,1398.0,1520.0,1717.0,1966.0,1997.0,2092.0,2127.0,2210.0,2218.0,2389.0,2473.0
job 2,161.0,256.0,407.0,443.0,504.0,569.0,742.0,958.0,1077.0,1169.0,1175.0,1243.0,1292.0,1373.0,1493.0,1760.0,1978.0,2014.0,2029.0,2106.0
job 3,40.0,108.0,198.0,265.0,439.0,460.0,548.0,748.0,1007.0,1188.0,1280.0,1602.0,1659.0,1724.0,1746.0,1763.0,1828.0,1905.0,1906.0,1988.0
job 4,27.0,51.0,265.0,456.0,781.0,843.0,999.0,1185.0,1283.0,1472.0,1478.0,1839.0,1875.0,1917.0,2130.0,2198.0,2240.0,2242.0,2296.0,2315.0
job 5,0.0,332.0,646.0,725.0,839.0,1083.0,1094.0,1096.0,1291.0,1554.0,1703.0,1737.0,1766.0,1994.0,2085.0,2153.0,2233.0,2307.0,2368.0,2411.0
job 6,0.0,159.0,256.0,295.0,623.0,844.0,938.0,1288.0,1312.0,1470.0,1554.0,1566.0,1654.0,1737.0,1802.0,1878.0,1893.0,1955.0,2044.0,2130.0
job 7,0.0,15.0,135.0,165.0,192.0,277.0,370.0,697.0,711.0,825.0,1044.0,1124.0,1372.0,1398.0,1497.0,1521.0,1602.0,1668.0,1785.0,1877.0
job 8,0.0,84.0,154.0,192.0,453.0,492.0,549.0,639.0,640.0,838.0,880.0,981.0,1177.0,1316.0,1454.0,1557.0,1659.0,1730.0,1791.0,2085.0
job 9,69.0,149.0,219.0,229.0,274.0,623.0,725.0,781.0,938.0,1039.0,1166.0,1464.0,1521.0,1604.0,1736.0,1780.0,1885.0,1887.0,2018.0,2110.0
