makespan,2646.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,5.0,69.0,342.0,420.0,453.0,626.0,713.0,810.0,821.0,952.0,1091.0,1237.0,1390.0,1463.0,1485.0,1705.0,1803.0,1833.0,2026.0
job 1,46.0,208.0,522.0,637.0,717.0,758.0,1006.0,1077.0,1116.0,1202.0,1271.0,1315.0,1401.0,1450.0,1569.0,1654.0,1842.0,2208.0,2225.0,2244.0
job 2,0.0,12.0,130.0,233.0,247.0,596.0,782.0,808.0,1070.0,1246.0,1303.0,1340.0,1591.0,1606.0,1675.0,1852.0,2223.0,2278.0,2334.0,2363.0
job 3,76.0,154.0,318.0,400.0,480.0,778.0,858.0,1427.0,1510.0,1517.0,1554.0,1572.0,1762.0,1893.0,1945.0,1999.0,2122.0,2149.0,2231.0,2277.0
job 4,50.0,299.0,466.0,538.0,692.0,1030.0,1050.0,1106.0,1161.0,1295.0,1510.0,1540.0,1698.0,1821.0,1846.0,1907.0,2285.0,2383.0,2418.0,2466.0
job 5,0.0,109.0,247.0,429.0,513.0,584.0,811.0,1050.0,1106.0,1225.0,1429.0,1610.0,1734.0,1992.0,2046.0,2089.0,2129.0,2383.0,2430.0,2562.0
job 6,33.0,69.0,135.0,381.0,456.0,858.0,937.0,1139.0,1143.0,1185.0,1340.0,1390.0,1648.0,1732.0,1844.0,1931.0,2149.0,2430.0,2471.0,2521.0
job 7,0.0,49.0,197.0,280.0,349.0,488.0,598.0,874.0,1190.0,1252.0,1331.0,1420.0,1463.0,1481.0,1485.0,1685.0,1746.0,1967.0,2056.0,2204.0
job 8,0.0,102.0,220.0,349.0,479.0,600.0,949.0,1197.0,1339.0,1501.0,1615.0,1806.0,1891.0,2192.0,2292.0,2315.0,2336.0,2523.0,2584.0,2626.0
job 9,55.0,138.0,158.0,450.0,656.0,736.0,900.0,932.0,952.0,955.0,1364.0,1517.0,1659.0,1727.0,1757.0,1801.0,1858.0,2244.0,2475.0,2523.0
job 10,0.0,40.0,50.0,147.0,179.0,225.0,414.0,474.0,488.0,717.0,815.0,893.0,940.0,1044.0,1117.0,1181.0,1350.0,1363.0,1401.0,1432.0
job 11,0.0,26.0,105.0,154.0,287.0,513.0,624.0,691.0,741.0,893.0,972.0,993.0,1510.0,1562.0,1746.0,2089.0,2171.0,2192.0,2215.0,2258.0
job 12,26.0,155.0,225.0,308.0,415.0,454.0,503.0,528.0,536.0,564.0,623.0,639.0,671.0,681.0,958.0,973.0,1053.0,1181.0,1246.0,1308.0
job 13,83.0,155.0,210.0,260.0,418.0,567.0,598.0,714.0,763.0,858.0,920.0,981.0,1050.0,1562.0,1591.0,1816.0,2022.0,2106.0,2488.0,2584.0
job 14,40.0,280.0,361.0,372.0,524.0,610.0,815.0,963.0,1064.0,1161.0,1339.0,1387.0,1606.0,1648.0,1774.0,1871.0,1987.0,2316.0,2333.0,2356.0
job 15,26.0,143.0,426.0,937.0,1252.0,1350.0,1524.0,1612.0,1648.0,1757.0,1796.0,1816.0,1907.0,1933.0,2203.0,2287.0,2471.0,2503.0,2533.0,2557.0
job 16,77.0,231.0,372.0,415.0,524.0,595.0,610.0,753.0,873.0,1096.0,1190.0,1422.0,1681.0,1930.0,1987.0,2171.0,2208.0,2240.0,2306.0,2402.0
job 17,0.0,147.0,254.0,351.0,384.0,438.0,469.0,593.0,626.0,642.0,720.0,774.0,989.0,1151.0,1237.0,1368.0,1375.0,1512.0,1618.0,1837.0
job 18,0.0,190.0,285.0,453.0,599.0,689.0,879.0,1118.0,1197.0,1257.0,1361.0,1494.0,1613.0,1681.0,1685.0,2003.0,2154.0,2334.0,2363.0,2463.0
job 19,97.0,321.0,474.0,567.0,624.0,625.0,642.0,714.0,758.0,906.0,1015.0,1342.0,1435.0,1524.0,1594.0,1610.0,1917.0,2056.0,2154.0,2354.0
job 20,138.0,259.0,351.0,404.0,538.0,596.0,821.0,937.0,993.0,1056.0,1246.0,1279.0,1387.0,1430.0,1612.0,1705.0,1731.0,1760.0,2191.0,2285.0
job 21,0.0,3.0,128.0,224.0,313.0,315.0,438.0,687.0,778.0,1077.0,1108.0,1213.0,1276.0,1450.0,1581.0,1611.0,1730.0,1774.0,1783.0,1821.0
job 22,0.0,55.0,102.0,210.0,257.0,264.0,331.0,521.0,599.0,692.0,746.0,758.0,841.0,1072.0,1257.0,1349.0,1931.0,2106.0,2225.0,2356.0
job 23,34.0,177.0,226.0,314.0,447.0,453.0,517.0,636.0,852.0,873.0,1044.0,1096.0,1207.0,1298.0,1309.0,1446.0,1533.0,1746.0,2081.0,2096.0
job 24,3.0,77.0,97.0,256.0,316.0,504.0,567.0,633.0,691.0,768.0,937.0,1006.0,1056.0,1073.0,1272.0,1485.0,1572.0,1613.0,1685.0,2046.0
job 25,0.0,47.0,76.0,127.0,215.0,379.0,605.0,710.0,782.0,836.0,1035.0,1139.0,1249.0,1363.0,1420.0,1493.0,1708.0,1844.0,1888.0,1942.0
job 26,0.0,52.0,122.0,285.0,318.0,420.0,547.0,859.0,1123.0,1252.0,1389.0,1445.0,1685.0,1732.0,2096.0,2191.0,2277.0,2307.0,2435.0,2456.0
job 27,161.0,256.0,422.0,528.0,595.0,754.0,887.0,1065.0,1073.0,1116.0,1227.0,1306.0,1310.0,1333.0,1363.0,1530.0,1649.0,1685.0,1871.0,1956.0
job 28,0.0,11.0,143.0,420.0,538.0,736.0,973.0,1056.0,1190.0,1276.0,1375.0,1524.0,1648.0,1735.0,1801.0,1987.0,2026.0,2277.0,2354.0,2435.0
job 29,66.0,165.0,338.0,420.0,503.0,718.0,774.0,841.0,932.0,963.0,993.0,1331.0,1342.0,1591.0,1680.0,1871.0,1967.0,2161.0,2191.0,2378.0
