makespan,tensor(2229.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,172.0,272.0,337.0,388.0,415.0,468.0,531.0,607.0,609.0,627.0,707.0,771.0,861.0,964.0,1024.0,1120.0,1202.0,1264.0,1363.0,1925.0
job 1,41.0,108.0,253.0,353.0,354.0,415.0,500.0,555.0,630.0,771.0,1236.0,1356.0,1374.0,1587.0,1672.0,1772.0,1826.0,1978.0,2043.0,2098.0
job 2,97.0,215.0,252.0,253.0,273.0,287.0,451.0,503.0,567.0,749.0,810.0,885.0,923.0,969.0,1200.0,1279.0,1469.0,1528.0,1622.0,1730.0
job 3,0.0,83.0,168.0,266.0,320.0,406.0,584.0,653.0,748.0,831.0,883.0,920.0,1120.0,1429.0,1684.0,1847.0,1935.0,1961.0,2053.0,2106.0
job 4,31.0,97.0,188.0,240.0,474.0,545.0,725.0,857.0,955.0,1030.0,1120.0,1153.0,1254.0,1280.0,1329.0,1717.0,1910.0,1915.0,1924.0,1961.0
job 5,18.0,256.0,334.0,366.0,390.0,468.0,554.0,702.0,718.0,891.0,938.0,1107.0,1301.0,1386.0,1440.0,1755.0,1840.0,1913.0,2036.0,2112.0
job 6,0.0,544.0,584.0,718.0,767.0,871.0,880.0,949.0,1006.0,1095.0,1150.0,1239.0,1437.0,1573.0,1677.0,1820.0,1927.0,2000.0,2131.0,2194.0
job 7,0.0,84.0,191.0,366.0,566.0,609.0,906.0,991.0,1130.0,1158.0,1207.0,1231.0,1319.0,1526.0,1587.0,1639.0,1793.0,2051.0,2144.0,2146.0
job 8,392.0,474.0,581.0,629.0,678.0,779.0,846.0,920.0,998.0,1021.0,1062.0,1090.0,1162.0,1303.0,1373.0,1486.0,1584.0,1718.0,1730.0,1832.0
job 9,0.0,96.0,213.0,482.0,593.0,747.0,749.0,761.0,885.0,894.0,1024.0,1106.0,1237.0,1273.0,1305.0,1419.0,1515.0,1551.0,1639.0,1677.0
job 10,0.0,206.0,254.0,287.0,319.0,465.0,544.0,558.0,761.0,911.0,1025.0,1067.0,1141.0,1525.0,1583.0,1598.0,1690.0,1857.0,1887.0,2059.0
job 11,0.0,18.0,79.0,146.0,149.0,708.0,781.0,953.0,955.0,964.0,1069.0,1090.0,1396.0,1585.0,1690.0,1737.0,1744.0,1814.0,2070.0,2140.0
job 12,378.0,609.0,679.0,724.0,784.0,900.0,1043.0,1057.0,1194.0,1269.0,1318.0,1515.0,1669.0,1759.0,1847.0,1869.0,1892.0,1905.0,1918.0,1995.0
