makespan,2689.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,161.0,292.0,357.0,402.0,559.0,628.0,663.0,801.0,892.0,955.0,1242.0,1296.0,1464.0,1539.0,1756.0,1827.0,1959.0,2005.0,2177.0
job 1,43.0,128.0,353.0,443.0,450.0,574.0,638.0,719.0,1332.0,1412.0,1580.0,1689.0,1739.0,1756.0,1779.0,1906.0,1984.0,2183.0,2279.0,2544.0
job 2,9.0,667.0,713.0,739.0,827.0,966.0,1377.0,1397.0,1533.0,1576.0,1642.0,1861.0,1865.0,1988.0,2004.0,2059.0,2150.0,2234.0,2250.0,2403.0
job 3,0.0,108.0,354.0,400.0,627.0,823.0,1239.0,1376.0,1556.0,1662.0,1929.0,1954.0,2018.0,2307.0,2381.0,2435.0,2478.0,2489.0,2572.0,2617.0
job 4,0.0,29.0,64.0,202.0,237.0,323.0,410.0,792.0,873.0,954.0,1038.0,1114.0,1285.0,1386.0,1626.0,1777.0,1925.0,2015.0,2281.0,2446.0
job 5,43.0,166.0,249.0,264.0,424.0,495.0,873.0,943.0,966.0,1084.0,1172.0,1258.0,1335.0,1478.0,1556.0,1773.0,1840.0,2005.0,2098.0,2196.0
job 6,128.0,212.0,534.0,608.0,734.0,1078.0,1199.0,1379.0,1467.0,1469.0,1484.0,1572.0,1719.0,1815.0,1865.0,2162.0,2408.0,2467.0,2533.0,2584.0
job 7,0.0,102.0,108.0,318.0,500.0,535.0,699.0,1018.0,1278.0,1484.0,1618.0,1734.0,1921.0,2248.0,2343.0,2433.0,2478.0,2515.0,2572.0,2593.0
job 8,0.0,43.0,50.0,143.0,166.0,237.0,268.0,398.0,447.0,628.0,706.0,731.0,802.0,949.0,1028.0,1123.0,1337.0,1467.0,1513.0,1572.0
job 9,0.0,20.0,169.0,229.0,264.0,286.0,364.0,400.0,529.0,559.0,735.0,754.0,1226.0,1242.0,1305.0,1428.0,1478.0,1641.0,1696.0,1753.0
job 10,0.0,43.0,408.0,455.0,542.0,627.0,678.0,1033.0,1065.0,1146.0,1243.0,1451.0,1514.0,1638.0,1650.0,1692.0,1888.0,1943.0,1993.0,2107.0
job 11,26.0,258.0,299.0,734.0,827.0,832.0,923.0,1102.0,1196.0,1198.0,1304.0,1473.0,1498.0,1624.0,1746.0,1790.0,1883.0,1954.0,1989.0,2005.0
job 12,0.0,86.0,324.0,373.0,417.0,665.0,673.0,943.0,1084.0,1146.0,1179.0,1231.0,1392.0,1550.0,1763.0,1861.0,1980.0,2052.0,2077.0,2157.0
job 13,0.0,69.0,268.0,312.0,320.0,342.0,526.0,574.0,754.0,882.0,938.0,1006.0,1057.0,1296.0,1386.0,1480.0,1504.0,1650.0,1751.0,1827.0
job 14,0.0,299.0,411.0,498.0,607.0,673.0,718.0,1083.0,1098.0,1171.0,1258.0,1335.0,1371.0,1418.0,1513.0,1660.0,1745.0,1820.0,1913.0,1925.0
job 15,75.0,161.0,455.0,588.0,802.0,853.0,873.0,943.0,983.0,1058.0,1168.0,1222.0,1273.0,1451.0,1514.0,1700.0,1734.0,2010.0,2108.0,2265.0
job 16,0.0,79.0,713.0,847.0,882.0,981.0,1082.0,1171.0,1398.0,1480.0,1678.0,1745.0,1810.0,1856.0,2005.0,2241.0,2281.0,2322.0,2334.0,2509.0
job 17,0.0,443.0,516.0,526.0,582.0,748.0,1098.0,1412.0,1549.0,1550.0,1572.0,1692.0,1821.0,1937.0,1999.0,2018.0,2108.0,2317.0,2433.0,2509.0
job 18,175.0,257.0,304.0,364.0,553.0,625.0,853.0,895.0,1374.0,1377.0,1510.0,1646.0,1870.0,1929.0,1937.0,1954.0,2078.0,2209.0,2242.0,2329.0
job 19,0.0,48.0,114.0,498.0,529.0,655.0,735.0,947.0,1017.0,1065.0,1082.0,1168.0,1215.0,1243.0,1325.0,1329.0,1340.0,1452.0,1549.0,1642.0
job 20,0.0,23.0,257.0,393.0,464.0,474.0,653.0,748.0,903.0,1041.0,1065.0,1084.0,1273.0,1465.0,1594.0,1668.0,1799.0,1888.0,1890.0,2098.0
job 21,50.0,243.0,373.0,477.0,543.0,1061.0,1141.0,1397.0,1404.0,1457.0,1548.0,1726.0,1763.0,1947.0,1988.0,2027.0,2161.0,2209.0,2381.0,2446.0
job 22,0.0,17.0,323.0,408.0,588.0,676.0,765.0,856.0,1028.0,1120.0,1298.0,1347.0,1413.0,1547.0,1655.0,1810.0,1925.0,1989.0,2008.0,2105.0
job 23,29.0,102.0,150.0,217.0,373.0,398.0,495.0,739.0,823.0,1021.0,1094.0,1194.0,1420.0,1508.0,1604.0,1768.0,1840.0,1883.0,1982.0,2015.0
job 24,20.0,72.0,108.0,312.0,455.0,498.0,561.0,731.0,884.0,947.0,966.0,1196.0,1285.0,1337.0,1382.0,1562.0,1638.0,1724.0,1878.0,1956.0
job 25,103.0,366.0,516.0,553.0,790.0,856.0,966.0,1029.0,1102.0,1275.0,1539.0,1662.0,1724.0,1845.0,1921.0,1936.0,2083.0,2304.0,2307.0,2329.0
job 26,57.0,150.0,221.0,832.0,873.0,955.0,1038.0,1165.0,1244.0,1410.0,1562.0,1618.0,1750.0,1821.0,1902.0,1925.0,2118.0,2162.0,2208.0,2574.0
job 27,98.0,249.0,319.0,447.0,582.0,663.0,825.0,1176.0,1354.0,1493.0,1562.0,1576.0,1680.0,1890.0,2072.0,2170.0,2279.0,2325.0,2354.0,2383.0
job 28,51.0,108.0,258.0,353.0,377.0,567.0,663.0,842.0,1065.0,1141.0,1347.0,1412.0,1420.0,1457.0,1504.0,1548.0,1641.0,1790.0,2040.0,2157.0
job 29,15.0,69.0,75.0,158.0,229.0,320.0,441.0,500.0,606.0,699.0,1193.0,1278.0,1369.0,1428.0,1533.0,1571.0,1999.0,2052.0,2329.0,2408.0
