makespan,tensor(2173.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,34.0,131.0,229.0,345.0,461.0,647.0,669.0,766.0,863.0,931.0,972.0,1054.0,1312.0,1439.0,1735.0,1849.0,1892.0,1973.0,2067.0,2135.0
job 1,0.0,429.0,482.0,559.0,835.0,1024.0,1109.0,1195.0,1227.0,1280.0,1291.0,1370.0,1419.0,1434.0,1521.0,1721.0,1750.0,1900.0,2084.0,2128.0
job 2,87.0,179.0,269.0,352.0,408.0,551.0,577.0,654.0,792.0,865.0,954.0,998.0,1291.0,1310.0,1392.0,1497.0,1563.0,1603.0,1921.0,2017.0
job 3,202.0,222.0,480.0,619.0,698.0,777.0,781.0,930.0,1156.0,1238.0,1370.0,1392.0,1408.0,1432.0,1448.0,1514.0,1589.0,1722.0,1894.0,2128.0
job 4,0.0,22.0,93.0,185.0,287.0,463.0,551.0,713.0,796.0,824.0,827.0,851.0,983.0,1051.0,1661.0,1805.0,1941.0,2029.0,2067.0,2124.0
job 5,252.0,309.0,659.0,691.0,703.0,737.0,746.0,792.0,849.0,1109.0,1156.0,1244.0,1478.0,1547.0,1667.0,1684.0,1809.0,1960.0,2056.0,2111.0
job 6,0.0,46.0,330.0,389.0,545.0,598.0,880.0,1018.0,1066.0,1086.0,1203.0,1510.0,1533.0,1595.0,1735.0,1803.0,1831.0,1916.0,1943.0,1963.0
job 7,109.0,210.0,414.0,464.0,551.0,609.0,648.0,766.0,853.0,1006.0,1051.0,1266.0,1381.0,1423.0,1460.0,1464.0,1595.0,1645.0,1735.0,1785.0
job 8,22.0,153.0,163.0,268.0,413.0,478.0,574.0,611.0,648.0,896.0,977.0,979.0,1026.0,1303.0,1343.0,1423.0,1510.0,1585.0,1635.0,1645.0
job 9,0.0,141.0,211.0,306.0,385.0,481.0,577.0,648.0,956.0,1030.0,1067.0,1159.0,1326.0,1358.0,1397.0,1782.0,1946.0,2008.0,2042.0,2056.0
job 10,125.0,187.0,225.0,237.0,284.0,365.0,445.0,551.0,594.0,660.0,773.0,849.0,939.0,998.0,1130.0,1205.0,1464.0,1929.0,2029.0,2084.0
job 11,52.0,123.0,137.0,177.0,495.0,545.0,596.0,605.0,785.0,839.0,924.0,1343.0,1352.0,1399.0,1481.0,1531.0,1720.0,1851.0,1989.0,2042.0
job 12,0.0,120.0,196.0,285.0,337.0,445.0,807.0,924.0,1141.0,1229.0,1242.0,1314.0,1381.0,1531.0,1553.0,1637.0,1659.0,1891.0,1946.0,1976.0
job 13,53.0,149.0,185.0,232.0,306.0,321.0,400.0,774.0,846.0,903.0,969.0,1085.0,1278.0,1314.0,1385.0,1490.0,1556.0,1773.0,1949.0,2036.0
job 14,0.0,114.0,229.0,268.0,352.0,436.0,484.0,609.0,881.0,1066.0,1159.0,1527.0,1612.0,1653.0,1741.0,1771.0,1780.0,1895.0,1941.0,2011.0
job 15,105.0,211.0,269.0,448.0,488.0,595.0,928.0,1054.0,1146.0,1213.0,1308.0,1385.0,1431.0,1639.0,1689.0,1721.0,1831.0,1891.0,1916.0,1949.0
job 16,97.0,343.0,359.0,436.0,581.0,669.0,746.0,862.0,897.0,911.0,1238.0,1371.0,1428.0,1537.0,1595.0,1631.0,1750.0,1773.0,1849.0,2090.0
job 17,0.0,307.0,553.0,569.0,704.0,853.0,880.0,924.0,990.0,1080.0,1192.0,1230.0,1248.0,1278.0,1345.0,1589.0,1646.0,1922.0,1961.0,2017.0
job 18,0.0,65.0,149.0,213.0,638.0,839.0,859.0,916.0,1124.0,1220.0,1288.0,1322.0,1408.0,1460.0,1463.0,1521.0,1741.0,1803.0,1835.0,2049.0
job 19,0.0,86.0,169.0,397.0,479.0,591.0,671.0,763.0,863.0,925.0,987.0,1086.0,1170.0,1213.0,1509.0,1539.0,1754.0,1774.0,1961.0,2056.0
job 20,97.0,321.0,569.0,733.0,742.0,851.0,1264.0,1361.0,1399.0,1468.0,1482.0,1490.0,1497.0,1575.0,1779.0,1826.0,1839.0,1929.0,1969.0,2008.0
job 21,0.0,87.0,120.0,285.0,687.0,774.0,801.0,888.0,925.0,1030.0,1113.0,1147.0,1309.0,1449.0,1514.0,1563.0,1653.0,1776.0,1805.0,1853.0
job 22,0.0,34.0,121.0,359.0,466.0,594.0,689.0,733.0,1136.0,1238.0,1264.0,1301.0,1312.0,1361.0,1449.0,1623.0,1691.0,1774.0,1835.0,2003.0
job 23,0.0,86.0,149.0,222.0,307.0,385.0,461.0,577.0,652.0,691.0,863.0,930.0,983.0,987.0,1013.0,1240.0,1347.0,1439.0,1681.0,1750.0
job 24,0.0,126.0,196.0,284.0,358.0,522.0,559.0,603.0,703.0,777.0,939.0,954.0,1080.0,1180.0,1614.0,1691.0,1779.0,1837.0,1976.0,1982.0
job 25,0.0,53.0,128.0,216.0,294.0,306.0,461.0,536.0,551.0,570.0,698.0,793.0,941.0,1095.0,1195.0,1288.0,1371.0,1564.0,1637.0,1839.0
