makespan,2529.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,149.0,208.0,310.0,329.0,566.0,625.0,665.0,744.0,806.0,810.0,878.0,963.0,1045.0,1049.0,1112.0,1201.0,1355.0,1426.0,1428.0
job 1,5.0,32.0,178.0,213.0,312.0,713.0,784.0,860.0,960.0,1272.0,1579.0,1800.0,1867.0,1968.0,2000.0,2098.0,2101.0,2116.0,2202.0,2265.0
job 2,0.0,3.0,123.0,208.0,306.0,501.0,629.0,748.0,869.0,933.0,960.0,1084.0,1109.0,1178.0,1272.0,1433.0,1531.0,1805.0,1893.0,1962.0
job 3,0.0,98.0,379.0,584.0,737.0,936.0,1137.0,1201.0,1207.0,1218.0,1231.0,1283.0,1294.0,1397.0,1477.0,1573.0,1666.0,1745.0,2057.0,2098.0
job 4,0.0,185.0,283.0,390.0,488.0,657.0,679.0,729.0,847.0,853.0,900.0,989.0,999.0,1116.0,1240.0,1327.0,1419.0,1596.0,1778.0,1813.0
job 5,0.0,265.0,376.0,469.0,578.0,665.0,737.0,996.0,1109.0,1219.0,1493.0,1596.0,1666.0,1744.0,1864.0,1948.0,1986.0,2240.0,2295.0,2391.0
job 6,34.0,266.0,341.0,415.0,482.0,611.0,657.0,739.0,793.0,914.0,1051.0,1271.0,1411.0,1442.0,1514.0,1601.0,1688.0,1782.0,1986.0,2074.0
job 7,37.0,128.0,191.0,265.0,310.0,378.0,461.0,522.0,667.0,732.0,902.0,1197.0,1280.0,1566.0,1627.0,1631.0,1825.0,1971.0,2022.0,2185.0
job 8,16.0,49.0,82.0,131.0,233.0,438.0,664.0,796.0,853.0,1008.0,1150.0,1170.0,1240.0,1312.0,1397.0,1581.0,1674.0,1841.0,1923.0,2186.0
job 9,8.0,89.0,295.0,488.0,511.0,762.0,800.0,808.0,890.0,1069.0,1220.0,1338.0,1435.0,1453.0,1502.0,1669.0,1960.0,2057.0,2071.0,2213.0
job 10,0.0,129.0,364.0,475.0,541.0,679.0,748.0,860.0,1128.0,1197.0,1372.0,1442.0,1631.0,1870.0,1960.0,2054.0,2128.0,2193.0,2198.0,2286.0
job 11,12.0,290.0,536.0,637.0,807.0,885.0,896.0,1109.0,1176.0,1306.0,1490.0,1684.0,1745.0,1797.0,2098.0,2099.0,2243.0,2275.0,2356.0,2370.0
job 12,0.0,49.0,61.0,261.0,451.0,530.0,549.0,727.0,894.0,1000.0,1038.0,1318.0,1355.0,1502.0,1627.0,1674.0,1744.0,1802.0,1894.0,2014.0
job 13,2.0,125.0,277.0,510.0,577.0,637.0,714.0,810.0,938.0,1034.0,1109.0,1218.0,1304.0,1418.0,1483.0,1705.0,1800.0,1862.0,1926.0,1976.0
job 14,57.0,306.0,502.0,584.0,625.0,740.0,951.0,1170.0,1277.0,1328.0,1500.0,1721.0,1812.0,1813.0,1876.0,1948.0,2099.0,2172.0,2305.0,2391.0
job 15,0.0,40.0,98.0,213.0,261.0,282.0,601.0,652.0,667.0,823.0,984.0,1093.0,1230.0,1369.0,1521.0,1651.0,1802.0,1891.0,2055.0,2246.0
job 16,89.0,178.0,357.0,530.0,613.0,802.0,886.0,1007.0,1203.0,1258.0,1388.0,1546.0,1659.0,1709.0,1798.0,1882.0,2130.0,2248.0,2308.0,2374.0
job 17,0.0,12.0,38.0,73.0,215.0,384.0,437.0,530.0,569.0,825.0,1056.0,1294.0,1462.0,1500.0,1501.0,1514.0,1634.0,1711.0,1732.0,1891.0
job 18,45.0,125.0,196.0,341.0,426.0,439.0,461.0,563.0,607.0,637.0,771.0,979.0,1056.0,1116.0,1239.0,1402.0,1531.0,1546.0,1581.0,1715.0
job 19,134.0,303.0,390.0,613.0,693.0,719.0,799.0,837.0,878.0,1031.0,1176.0,1301.0,1462.0,1601.0,1684.0,1817.0,2098.0,2171.0,2356.0,2380.0
job 20,0.0,122.0,197.0,353.0,480.0,693.0,885.0,1143.0,1203.0,1345.0,1528.0,1624.0,1677.0,1782.0,1870.0,2022.0,2135.0,2213.0,2219.0,2221.0
job 21,64.0,157.0,185.0,233.0,275.0,652.0,802.0,934.0,1022.0,1129.0,1188.0,1304.0,1340.0,1345.0,1490.0,1544.0,1636.0,1764.0,1923.0,1991.0
job 22,197.0,318.0,511.0,613.0,794.0,853.0,928.0,938.0,1038.0,1084.0,1223.0,1312.0,1455.0,1528.0,1812.0,1876.0,1974.0,2099.0,2186.0,2240.0
job 23,0.0,25.0,64.0,221.0,382.0,426.0,500.0,800.0,878.0,1036.0,1151.0,1231.0,1340.0,1428.0,1667.0,1751.0,1825.0,1862.0,2038.0,2106.0
job 24,0.0,128.0,442.0,657.0,774.0,892.0,930.0,996.0,1033.0,1113.0,1330.0,1436.0,1478.0,1715.0,1882.0,2143.0,2151.0,2286.0,2409.0,2431.0
job 25,197.0,453.0,641.0,835.0,928.0,1105.0,1143.0,1173.0,1251.0,1328.0,1493.0,1764.0,1876.0,2101.0,2135.0,2219.0,2284.0,2297.0,2333.0,2431.0
job 26,43.0,131.0,283.0,437.0,482.0,568.0,657.0,667.0,668.0,748.0,812.0,917.0,996.0,1005.0,1036.0,1092.0,1120.0,1155.0,1256.0,1393.0
job 27,0.0,64.0,94.0,289.0,329.0,445.0,502.0,550.0,667.0,759.0,854.0,938.0,1005.0,1144.0,1246.0,1272.0,1307.0,1538.0,1566.0,1685.0
job 28,0.0,73.0,149.0,162.0,244.0,513.0,520.0,780.0,853.0,934.0,1092.0,1188.0,1220.0,1237.0,1272.0,1428.0,1570.0,1659.0,1732.0,1876.0
job 29,0.0,223.0,305.0,429.0,445.0,577.0,751.0,825.0,860.0,1022.0,1112.0,1222.0,1237.0,1395.0,1451.0,1477.0,1586.0,1669.0,1991.0,2055.0
