makespan,2569.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,43.0,138.0,264.0,570.0,627.0,804.0,899.0,1198.0,1208.0,1242.0,1296.0,1403.0,1528.0,1617.0,2017.0,2028.0,2133.0,2160.0,2184.0,2274.0
job 1,61.0,340.0,428.0,567.0,614.0,638.0,650.0,669.0,677.0,836.0,966.0,1133.0,1140.0,1186.0,1273.0,1347.0,1461.0,1534.0,1609.0,1668.0
job 2,0.0,4.0,191.0,218.0,385.0,489.0,584.0,707.0,842.0,852.0,985.0,1292.0,1375.0,1517.0,1630.0,1765.0,1790.0,1919.0,1979.0,2010.0
job 3,105.0,435.0,533.0,556.0,761.0,906.0,1216.0,1452.0,1499.0,1537.0,1695.0,1913.0,1980.0,2060.0,2274.0,2368.0,2409.0,2485.0,2502.0,2521.0
job 4,7.0,115.0,286.0,472.0,619.0,847.0,895.0,1079.0,1186.0,1548.0,1612.0,1790.0,1828.0,1852.0,1979.0,2028.0,2125.0,2316.0,2369.0,2466.0
job 5,0.0,64.0,116.0,199.0,290.0,347.0,376.0,431.0,450.0,505.0,624.0,793.0,879.0,1074.0,1165.0,1284.0,1360.0,1499.0,1741.0,1798.0
job 6,0.0,25.0,140.0,357.0,411.0,434.0,507.0,544.0,782.0,975.0,1090.0,1187.0,1321.0,1405.0,1461.0,1484.0,1528.0,1542.0,1544.0,1709.0
job 7,0.0,46.0,167.0,299.0,507.0,629.0,756.0,782.0,990.0,1103.0,1166.0,1376.0,1589.0,1652.0,1670.0,1845.0,1928.0,2117.0,2245.0,2247.0
job 8,0.0,428.0,594.0,723.0,761.0,812.0,898.0,960.0,1105.0,1198.0,1259.0,1388.0,1498.0,1499.0,1580.0,1688.0,1730.0,1813.0,1904.0,1988.0
job 9,142.0,237.0,411.0,434.0,451.0,669.0,784.0,957.0,993.0,1458.0,1548.0,1580.0,1711.0,1832.0,1891.0,1901.0,1919.0,2181.0,2202.0,2266.0
job 10,0.0,74.0,124.0,252.0,256.0,294.0,308.0,351.0,468.0,563.0,717.0,820.0,990.0,1112.0,1133.0,1265.0,1347.0,1516.0,1645.0,1660.0
job 11,0.0,7.0,43.0,482.0,508.0,531.0,679.0,895.0,1070.0,1247.0,1264.0,1284.0,1475.0,1537.0,1609.0,1727.0,1764.0,1953.0,2017.0,2048.0
job 12,0.0,212.0,390.0,440.0,627.0,715.0,981.0,1119.0,1207.0,1223.0,1504.0,1508.0,1672.0,1828.0,1970.0,2150.0,2313.0,2316.0,2409.0,2448.0
job 13,87.0,167.0,248.0,440.0,506.0,624.0,748.0,852.0,873.0,981.0,1016.0,1166.0,1377.0,1474.0,1515.0,1577.0,1798.0,1856.0,1891.0,1979.0
