makespan,2578.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,72.0,130.0,412.0,488.0,619.0,695.0,722.0,808.0,903.0,960.0,1049.0,1162.0,1338.0,1511.0,1589.0,1621.0,1960.0,2044.0,2075.0,2246.0
job 1,47.0,183.0,297.0,364.0,571.0,649.0,690.0,827.0,1025.0,1119.0,1459.0,1574.0,1726.0,1833.0,2095.0,2207.0,2251.0,2311.0,2391.0,2428.0
job 2,0.0,43.0,48.0,315.0,347.0,424.0,505.0,712.0,758.0,947.0,1210.0,1339.0,1392.0,1543.0,1589.0,1688.0,1782.0,1864.0,2050.0,2086.0
job 3,103.0,191.0,245.0,272.0,357.0,407.0,459.0,704.0,904.0,982.0,1105.0,1119.0,1190.0,1392.0,1437.0,1457.0,1541.0,1547.0,1631.0,1860.0
job 4,19.0,60.0,73.0,343.0,425.0,524.0,718.0,922.0,977.0,1141.0,1261.0,1313.0,1327.0,1486.0,1836.0,1917.0,2168.0,2259.0,2298.0,2374.0
job 5,70.0,127.0,286.0,332.0,461.0,484.0,528.0,606.0,805.0,882.0,998.0,1024.0,1117.0,1172.0,1179.0,1278.0,1436.0,1668.0,1679.0,1693.0
job 6,0.0,47.0,162.0,425.0,485.0,645.0,817.0,838.0,1024.0,1151.0,1153.0,1344.0,1401.0,1621.0,1668.0,1809.0,1900.0,1980.0,1992.0,2037.0
job 7,25.0,70.0,269.0,325.0,362.0,499.0,683.0,806.0,1001.0,1074.0,1157.0,1237.0,1289.0,1450.0,1505.0,1574.0,1700.0,1789.0,1871.0,2121.0
job 8,0.0,130.0,258.0,403.0,459.0,503.0,583.0,687.0,833.0,949.0,1099.0,1189.0,1240.0,1320.0,1368.0,1786.0,1821.0,1998.0,2150.0,2374.0
job 9,67.0,245.0,315.0,389.0,631.0,736.0,923.0,949.0,1074.0,1121.0,1454.0,1459.0,1478.0,1573.0,1651.0,1671.0,1778.0,1927.0,2022.0,2103.0
job 10,24.0,70.0,141.0,172.0,271.0,445.0,514.0,571.0,667.0,736.0,745.0,888.0,1015.0,1191.0,1225.0,1401.0,1411.0,1535.0,1634.0,1851.0
job 11,0.0,53.0,161.0,188.0,272.0,428.0,579.0,601.0,709.0,813.0,866.0,904.0,1045.0,1167.0,1237.0,1320.0,1392.0,1685.0,1807.0,1886.0
job 12,206.0,283.0,441.0,577.0,615.0,803.0,942.0,1161.0,1296.0,1368.0,1491.0,1528.0,1557.0,1651.0,1671.0,1739.0,1749.0,2044.0,2104.0,2224.0
job 13,55.0,136.0,325.0,356.0,407.0,614.0,738.0,782.0,1070.0,1309.0,1525.0,1564.0,1592.0,1814.0,1877.0,1956.0,1998.0,2035.0,2153.0,2238.0
job 14,0.0,101.0,161.0,514.0,754.0,838.0,883.0,952.0,966.0,982.0,1047.0,1375.0,1392.0,1454.0,1551.0,1671.0,1679.0,1903.0,1960.0,2055.0
job 15,152.0,332.0,364.0,441.0,656.0,748.0,767.0,952.0,1024.0,1091.0,1240.0,1270.0,1523.0,1747.0,1814.0,1868.0,1957.0,2259.0,2298.0,2518.0
