makespan,2632.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,4.0,408.0,464.0,564.0,590.0,603.0,772.0,821.0,912.0,1045.0,1174.0,1258.0,1522.0,1560.0,1580.0,1602.0,1759.0,1830.0,1905.0
job 1,0.0,73.0,280.0,662.0,746.0,793.0,808.0,853.0,1198.0,1269.0,1299.0,1525.0,1564.0,1903.0,1956.0,2071.0,2378.0,2386.0,2448.0,2453.0
job 2,89.0,118.0,120.0,166.0,292.0,335.0,697.0,831.0,922.0,1299.0,1392.0,1438.0,1503.0,1561.0,1898.0,2046.0,2120.0,2157.0,2311.0,2356.0
job 3,0.0,138.0,222.0,280.0,450.0,536.0,638.0,648.0,832.0,939.0,988.0,1358.0,1381.0,1437.0,1453.0,1625.0,1674.0,1752.0,1826.0,2155.0
job 4,0.0,137.0,204.0,353.0,567.0,605.0,701.0,816.0,1193.0,1324.0,1474.0,1496.0,1568.0,1626.0,1714.0,1947.0,2025.0,2372.0,2383.0,2390.0
job 5,118.0,181.0,214.0,505.0,545.0,657.0,793.0,937.0,1030.0,1375.0,1465.0,1535.0,1587.0,1785.0,1856.0,1910.0,2263.0,2281.0,2390.0,2394.0
job 6,89.0,126.0,218.0,235.0,548.0,678.0,885.0,1026.0,1105.0,1258.0,1308.0,1658.0,1675.0,1729.0,1799.0,1999.0,2070.0,2155.0,2201.0,2490.0
job 7,29.0,304.0,399.0,478.0,505.0,506.0,842.0,1013.0,1320.0,1375.0,1568.0,1611.0,1705.0,1793.0,1797.0,1830.0,1942.0,2017.0,2200.0,2299.0
job 8,0.0,111.0,218.0,325.0,423.0,520.0,564.0,628.0,702.0,736.0,810.0,1127.0,1193.0,1308.0,1324.0,1325.0,1537.0,1602.0,1649.0,1752.0
job 9,11.0,328.0,335.0,527.0,536.0,552.0,869.0,977.0,1051.0,1058.0,1068.0,1173.0,1201.0,1642.0,1664.0,1680.0,1772.0,2083.0,2166.0,2198.0
