makespan,2562.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,6.0,218.0,307.0,359.0,700.0,785.0,826.0,1006.0,1093.0,1189.0,1357.0,1514.0,1628.0,1831.0,1922.0,1965.0,2042.0,2043.0,2167.0
job 1,85.0,529.0,607.0,959.0,1148.0,1199.0,1387.0,1525.0,1606.0,1670.0,1746.0,1884.0,1975.0,2056.0,2137.0,2184.0,2251.0,2299.0,2425.0,2483.0
job 2,105.0,183.0,218.0,309.0,362.0,509.0,598.0,742.0,899.0,999.0,1087.0,1117.0,1242.0,1414.0,1520.0,1765.0,1992.0,2063.0,2194.0,2251.0
job 3,0.0,120.0,248.0,263.0,344.0,619.0,710.0,780.0,905.0,941.0,1226.0,1509.0,1563.0,1604.0,1652.0,1808.0,1891.0,1955.0,2043.0,2127.0
job 4,6.0,33.0,81.0,131.0,258.0,286.0,523.0,620.0,700.0,803.0,978.0,1063.0,1092.0,1472.0,1694.0,1798.0,1815.0,1870.0,1914.0,2098.0
job 5,63.0,262.0,385.0,654.0,698.0,832.0,1042.0,1216.0,1294.0,1403.0,1410.0,1474.0,1571.0,1652.0,1702.0,1795.0,2002.0,2117.0,2167.0,2184.0
job 6,0.0,1.0,183.0,268.0,370.0,561.0,739.0,866.0,1066.0,1134.0,1167.0,1215.0,1285.0,1413.0,1489.0,1600.0,1665.0,1760.0,1772.0,1780.0
job 7,22.0,105.0,185.0,317.0,372.0,411.0,583.0,835.0,933.0,937.0,1113.0,1159.0,1388.0,1424.0,1443.0,1703.0,1780.0,1928.0,1997.0,2088.0
job 8,0.0,76.0,286.0,309.0,338.0,459.0,596.0,769.0,1021.0,1107.0,1113.0,1338.0,1360.0,1507.0,1551.0,1679.0,1698.0,1730.0,1793.0,1877.0
job 9,108.0,295.0,347.0,492.0,710.0,716.0,810.0,980.0,1123.0,1215.0,1354.0,1376.0,1469.0,1604.0,1825.0,2009.0,2106.0,2257.0,2361.0,2455.0
job 10,172.0,262.0,391.0,460.0,690.0,934.0,1006.0,1010.0,1327.0,1395.0,1410.0,1458.0,1735.0,1944.0,2232.0,2328.0,2359.0,2372.0,2422.0,2488.0
job 11,0.0,52.0,152.0,243.0,317.0,589.0,687.0,724.0,933.0,999.0,1063.0,1162.0,1331.0,1414.0,1606.0,1739.0,1854.0,2272.0,2346.0,2434.0
job 12,0.0,243.0,348.0,370.0,417.0,519.0,678.0,785.0,815.0,1065.0,1095.0,1477.0,1509.0,1698.0,1765.0,1964.0,2024.0,2206.0,2247.0,2257.0
job 13,0.0,203.0,211.0,289.0,509.0,589.0,753.0,835.0,883.0,968.0,1395.0,1488.0,1581.0,1786.0,1914.0,1977.0,1980.0,2031.0,2097.0,2251.0
job 14,50.0,301.0,600.0,619.0,712.0,888.0,892.0,1134.0,1194.0,1226.0,1410.0,1503.0,1564.0,1783.0,1852.0,2096.0,2150.0,2156.0,2238.0,2290.0
job 15,1.0,70.0,91.0,355.0,462.0,519.0,644.0,717.0,826.0,830.0,888.0,1194.0,1262.0,1461.0,1567.0,1794.0,1825.0,1924.0,2290.0,2361.0
job 16,0.0,53.0,151.0,427.0,509.0,671.0,753.0,819.0,866.0,880.0,1014.0,1146.0,1278.0,1337.0,1495.0,1507.0,1596.0,1682.0,1852.0,1992.0
job 17,81.0,181.0,322.0,491.0,523.0,524.0,724.0,815.0,880.0,1093.0,1218.0,1315.0,1498.0,1548.0,1694.0,1749.0,1856.0,1922.0,1956.0,2007.0
job 18,0.0,23.0,98.0,173.0,181.0,360.0,504.0,607.0,743.0,923.0,1010.0,1177.0,1311.0,1499.0,1589.0,1628.0,1700.0,1724.0,1795.0,1909.0
job 19,0.0,63.0,216.0,436.0,529.0,752.0,839.0,1059.0,1242.0,1563.0,1670.0,1739.0,1811.0,1897.0,1954.0,2129.0,2208.0,2359.0,2371.0,2434.0
job 20,0.0,6.0,10.0,42.0,159.0,209.0,334.0,368.0,598.0,686.0,893.0,1081.0,1215.0,1351.0,1562.0,1678.0,1872.0,1925.0,2166.0,2172.0
job 21,0.0,13.0,97.0,105.0,285.0,301.0,394.0,408.0,780.0,892.0,936.0,1430.0,1477.0,1553.0,1701.0,2060.0,2137.0,2162.0,2274.0,2354.0
job 22,49.0,181.0,207.0,657.0,700.0,777.0,819.0,972.0,1054.0,1123.0,1127.0,1243.0,1415.0,1479.0,1719.0,1870.0,2025.0,2043.0,2097.0,2164.0
job 23,21.0,82.0,143.0,344.0,347.0,391.0,599.0,813.0,941.0,1167.0,1292.0,1479.0,1614.0,1655.0,1882.0,2028.0,2180.0,2276.0,2332.0,2422.0
job 24,164.0,243.0,340.0,460.0,558.0,602.0,716.0,1188.0,1216.0,1410.0,1474.0,1495.0,1636.0,1700.0,1872.0,2084.0,2238.0,2332.0,2412.0,2450.0
job 25,0.0,289.0,417.0,509.0,620.0,753.0,897.0,975.0,1424.0,1472.0,1627.0,1694.0,1772.0,1922.0,1956.0,2007.0,2105.0,2129.0,2191.0,2194.0
job 26,106.0,203.0,216.0,385.0,436.0,647.0,743.0,835.0,902.0,996.0,1116.0,1452.0,1477.0,1588.0,1797.0,1882.0,2150.0,2234.0,2322.0,2338.0
job 27,0.0,22.0,106.0,263.0,404.0,411.0,620.0,665.0,716.0,752.0,937.0,1014.0,1262.0,1327.0,1337.0,1358.0,1567.0,1655.0,1742.0,1925.0
job 28,139.0,218.0,438.0,504.0,610.0,927.0,1021.0,1163.0,1279.0,1353.0,1497.0,1539.0,1569.0,1650.0,1702.0,1730.0,1815.0,1965.0,2025.0,2384.0
job 29,155.0,248.0,410.0,698.0,862.0,923.0,989.0,996.0,1179.0,1199.0,1285.0,1471.0,1508.0,1514.0,1542.0,1588.0,1600.0,1652.0,1705.0,1917.0
