makespan,2633.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,60.0,141.0,203.0,276.0,575.0,726.0,777.0,796.0,906.0,922.0,959.0,1087.0,1143.0,1224.0,1292.0,1305.0,1578.0,1643.0,1803.0,1965.0
job 1,0.0,40.0,344.0,425.0,450.0,902.0,972.0,983.0,1143.0,1205.0,1379.0,1411.0,1434.0,1769.0,1860.0,1867.0,1879.0,1893.0,1936.0,1983.0
job 2,0.0,10.0,66.0,231.0,433.0,637.0,687.0,754.0,802.0,823.0,955.0,1019.0,1292.0,1621.0,1710.0,1800.0,1893.0,2329.0,2439.0,2527.0
job 3,34.0,100.0,310.0,434.0,550.0,629.0,711.0,1141.0,1285.0,1364.0,1417.0,1599.0,1739.0,1790.0,1897.0,1967.0,2281.0,2323.0,2382.0,2527.0
job 4,18.0,109.0,195.0,258.0,331.0,353.0,430.0,482.0,495.0,684.0,1002.0,1089.0,1291.0,1494.0,1789.0,1880.0,1912.0,1987.0,2028.0,2060.0
job 5,0.0,61.0,183.0,234.0,337.0,491.0,581.0,704.0,778.0,798.0,846.0,1034.0,1084.0,1103.0,1138.0,1257.0,1302.0,1526.0,1672.0,1769.0
job 6,0.0,52.0,295.0,481.0,575.0,669.0,852.0,1196.0,1407.0,1455.0,1606.0,1647.0,1766.0,1849.0,1966.0,2143.0,2182.0,2204.0,2211.0,2252.0
job 7,0.0,55.0,151.0,355.0,563.0,696.0,782.0,885.0,959.0,1213.0,1421.0,1515.0,1520.0,1562.0,1715.0,1865.0,1867.0,1883.0,2039.0,2109.0
job 8,55.0,103.0,217.0,295.0,335.0,597.0,688.0,732.0,1166.0,1196.0,1201.0,1439.0,1700.0,1790.0,1879.0,2057.0,2143.0,2388.0,2399.0,2428.0
job 9,24.0,119.0,425.0,688.0,850.0,931.0,993.0,1019.0,1124.0,1298.0,1380.0,1605.0,1735.0,1883.0,2361.0,2433.0,2478.0,2530.0,2539.0,2582.0
job 10,100.0,321.0,366.0,408.0,457.0,579.0,663.0,823.0,875.0,927.0,1001.0,1178.0,1393.0,1484.0,1627.0,1729.0,1803.0,2043.0,2159.0,2233.0
job 11,40.0,100.0,329.0,345.0,573.0,625.0,713.0,780.0,921.0,993.0,1001.0,1060.0,1083.0,1194.0,1273.0,1339.0,1365.0,1417.0,1613.0,1710.0
job 12,0.0,98.0,161.0,179.0,203.0,297.0,481.0,563.0,825.0,952.0,1095.0,1152.0,1239.0,1484.0,1676.0,1779.0,1861.0,1975.0,2060.0,2157.0
job 13,0.0,98.0,234.0,419.0,481.0,505.0,661.0,774.0,918.0,1142.0,1313.0,1402.0,1411.0,1446.0,1643.0,1685.0,1878.0,2028.0,2433.0,2508.0
job 14,27.0,192.0,230.0,266.0,573.0,579.0,777.0,875.0,1050.0,1222.0,1285.0,1294.0,1527.0,1735.0,1823.0,1962.0,1985.0,2153.0,2315.0,2395.0
job 15,0.0,132.0,280.0,387.0,488.0,633.0,972.0,1096.0,1169.0,1194.0,1358.0,1476.0,1569.0,1600.0,1685.0,1854.0,1863.0,1867.0,1969.0,2292.0
job 16,53.0,108.0,240.0,321.0,472.0,535.0,646.0,684.0,768.0,1089.0,1205.0,1337.0,1406.0,1600.0,1627.0,1665.0,1963.0,1975.0,2043.0,2316.0
job 17,0.0,62.0,172.0,390.0,495.0,652.0,754.0,952.0,1050.0,1175.0,1364.0,1443.0,1530.0,1589.0,1880.0,2040.0,2126.0,2171.0,2233.0,2271.0
job 18,9.0,107.0,178.0,295.0,390.0,514.0,611.0,637.0,778.0,837.0,1072.0,1166.0,1238.0,1299.0,1515.0,1578.0,1731.0,1836.0,1931.0,1977.0
job 19,0.0,145.0,258.0,441.0,558.0,611.0,663.0,780.0,824.0,1167.0,1213.0,1367.0,1689.0,1741.0,1871.0,2271.0,2281.0,2282.0,2508.0,2585.0
job 20,0.0,35.0,134.0,211.0,331.0,584.0,924.0,1018.0,1034.0,1057.0,1096.0,1177.0,1249.0,1387.0,1439.0,1489.0,1811.0,1845.0,1985.0,2114.0
job 21,0.0,168.0,296.0,371.0,385.0,447.0,545.0,605.0,837.0,924.0,1084.0,1302.0,1393.0,1520.0,1705.0,1878.0,1962.0,1985.0,2079.0,2478.0
job 22,52.0,200.0,276.0,410.0,491.0,534.0,605.0,702.0,794.0,841.0,1018.0,1136.0,1294.0,1349.0,1373.0,1384.0,1632.0,1741.0,1811.0,1872.0
job 23,19.0,34.0,44.0,215.0,464.0,482.0,640.0,1052.0,1232.0,1328.0,1524.0,1605.0,2031.0,2068.0,2114.0,2200.0,2257.0,2464.0,2494.0,2536.0
job 24,0.0,86.0,92.0,131.0,278.0,356.0,548.0,653.0,732.0,782.0,796.0,846.0,879.0,921.0,1221.0,1383.0,1569.0,1640.0,1795.0,1878.0
job 25,77.0,157.0,292.0,609.0,711.0,786.0,910.0,976.0,1133.0,1217.0,1330.0,1532.0,1606.0,1806.0,1864.0,2204.0,2271.0,2395.0,2433.0,2439.0
job 26,103.0,179.0,260.0,432.0,576.0,646.0,811.0,1050.0,1283.0,1455.0,1650.0,1676.0,1867.0,2068.0,2153.0,2204.0,2292.0,2380.0,2469.0,2563.0
job 27,44.0,147.0,230.0,375.0,561.0,573.0,664.0,931.0,1039.0,1151.0,1238.0,1305.0,1477.0,1562.0,1632.0,1647.0,1650.0,1850.0,1883.0,2226.0
job 28,10.0,27.0,100.0,119.0,268.0,493.0,747.0,976.0,1072.0,1201.0,1269.0,1349.0,1501.0,1599.0,1665.0,1823.0,1959.0,1985.0,1987.0,2063.0
job 29,0.0,157.0,249.0,315.0,375.0,484.0,822.0,902.0,1007.0,1103.0,1235.0,1291.0,1417.0,1494.0,1686.0,1705.0,1823.0,1921.0,2349.0,2388.0
