makespan,2437.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,4.0,35.0,57.0,129.0,180.0,329.0,512.0,634.0,750.0,1265.0,1473.0,1587.0,1632.0,1662.0,1763.0,1802.0,1897.0,2060.0,2151.0,2345.0
job 1,0.0,127.0,243.0,326.0,506.0,620.0,635.0,676.0,892.0,1054.0,1170.0,1269.0,1326.0,1377.0,1487.0,1652.0,1827.0,1879.0,1957.0,1985.0
job 2,0.0,575.0,650.0,773.0,863.0,880.0,1056.0,1128.0,1434.0,1507.0,1538.0,1542.0,1818.0,1966.0,2111.0,2186.0,2280.0,2319.0,2346.0,2400.0
job 3,0.0,94.0,98.0,184.0,234.0,261.0,397.0,479.0,540.0,588.0,658.0,922.0,956.0,1123.0,1132.0,1201.0,1298.0,1410.0,1507.0,1567.0
job 4,91.0,345.0,378.0,502.0,589.0,654.0,765.0,893.0,998.0,1203.0,1307.0,1413.0,1732.0,1760.0,1857.0,1942.0,1957.0,2056.0,2095.0,2278.0
job 5,7.0,87.0,141.0,264.0,392.0,494.0,695.0,765.0,966.0,1022.0,1076.0,1125.0,1168.0,1216.0,1296.0,1341.0,1425.0,1478.0,1548.0,1662.0
job 6,0.0,57.0,282.0,412.0,422.0,599.0,646.0,728.0,907.0,1037.0,1276.0,1333.0,1417.0,1503.0,1661.0,1805.0,1997.0,2092.0,2150.0,2244.0
job 7,42.0,241.0,249.0,259.0,334.0,590.0,693.0,728.0,766.0,834.0,987.0,1008.0,1186.0,1223.0,1313.0,1431.0,1527.0,1592.0,1613.0,1668.0
job 8,8.0,19.0,72.0,125.0,378.0,421.0,472.0,492.0,584.0,823.0,977.0,987.0,1072.0,1170.0,1227.0,1313.0,1409.0,1516.0,1695.0,1728.0
job 9,0.0,42.0,92.0,171.0,243.0,496.0,670.0,751.0,812.0,1293.0,1346.0,1377.0,1456.0,1536.0,1551.0,1630.0,1715.0,1864.0,1879.0,1886.0
