makespan,2543.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,96.0,217.0,243.0,254.0,524.0,725.0,924.0,969.0,979.0,1158.0,1288.0,1534.0,1606.0,1747.0,1877.0,1964.0,1970.0,2025.0,2052.0,2072.0
job 1,0.0,30.0,86.0,168.0,303.0,377.0,560.0,708.0,985.0,1141.0,1183.0,1291.0,1457.0,1910.0,2149.0,2288.0,2355.0,2393.0,2432.0,2436.0
job 2,18.0,51.0,183.0,274.0,325.0,581.0,744.0,921.0,1048.0,1291.0,1468.0,1720.0,1811.0,1912.0,2130.0,2186.0,2309.0,2378.0,2424.0,2471.0
job 3,112.0,206.0,260.0,379.0,542.0,629.0,738.0,787.0,902.0,961.0,1025.0,1098.0,1190.0,1376.0,1427.0,1754.0,1813.0,1874.0,1971.0,2052.0
job 4,51.0,99.0,187.0,377.0,438.0,446.0,547.0,591.0,640.0,711.0,779.0,920.0,1133.0,1233.0,1285.0,1320.0,1342.0,1368.0,1415.0,1465.0
job 5,61.0,191.0,260.0,526.0,571.0,650.0,738.0,842.0,946.0,1057.0,1209.0,1421.0,1517.0,1647.0,1706.0,1766.0,1879.0,1956.0,1996.0,2072.0
job 6,15.0,259.0,281.0,394.0,528.0,606.0,666.0,682.0,707.0,930.0,1036.0,1277.0,1377.0,1415.0,1440.0,1549.0,1594.0,1862.0,1910.0,2148.0
job 7,99.0,242.0,369.0,571.0,840.0,979.0,1099.0,1135.0,1192.0,1423.0,1484.0,1561.0,1611.0,1733.0,1828.0,1882.0,1905.0,2043.0,2111.0,2290.0
job 8,0.0,10.0,54.0,131.0,161.0,278.0,369.0,504.0,581.0,590.0,644.0,666.0,696.0,744.0,805.0,966.0,1183.0,1259.0,1445.0,1604.0
job 9,0.0,94.0,321.0,378.0,422.0,472.0,651.0,675.0,779.0,852.0,1085.0,1217.0,1368.0,1445.0,1527.0,1616.0,1791.0,1877.0,1892.0,1987.0
job 10,82.0,161.0,272.0,422.0,452.0,557.0,682.0,683.0,773.0,956.0,1046.0,1253.0,1348.0,1427.0,1606.0,1673.0,1962.0,2093.0,2253.0,2348.0
job 11,61.0,129.0,238.0,321.0,394.0,504.0,549.0,560.0,827.0,1095.0,1205.0,1374.0,1459.0,1617.0,1695.0,1956.0,2084.0,2192.0,2288.0,2482.0
job 12,0.0,212.0,224.0,369.0,412.0,504.0,565.0,648.0,717.0,935.0,979.0,1183.0,1334.0,1421.0,1717.0,1791.0,1845.0,2045.0,2123.0,2170.0
job 13,85.0,328.0,478.0,516.0,594.0,835.0,1053.0,1133.0,1171.0,1209.0,1296.0,1378.0,1542.0,1574.0,1644.0,1811.0,1830.0,1918.0,1972.0,2055.0
job 14,0.0,50.0,158.0,216.0,278.0,281.0,466.0,669.0,835.0,891.0,998.0,1090.0,1116.0,1323.0,1369.0,1503.0,1642.0,1695.0,1774.0,1786.0
job 15,0.0,113.0,276.0,345.0,429.0,627.0,768.0,827.0,863.0,912.0,1096.0,1158.0,1342.0,1557.0,1757.0,1987.0,2077.0,2130.0,2192.0,2247.0
job 16,23.0,53.0,209.0,279.0,325.0,454.0,470.0,590.0,671.0,728.0,932.0,1120.0,1279.0,1504.0,1574.0,1674.0,1747.0,1959.0,2170.0,2247.0
job 17,15.0,35.0,161.0,303.0,606.0,651.0,882.0,968.0,1105.0,1257.0,1354.0,1355.0,1371.0,1389.0,1440.0,1531.0,1613.0,1813.0,1862.0,1918.0
job 18,10.0,205.0,278.0,417.0,591.0,671.0,735.0,762.0,782.0,800.0,1002.0,1209.0,1291.0,1334.0,1440.0,1877.0,1904.0,2095.0,2235.0,2314.0
job 19,19.0,279.0,549.0,644.0,680.0,707.0,979.0,1012.0,1126.0,1186.0,1262.0,1404.0,1690.0,1754.0,1840.0,2123.0,2209.0,2262.0,2290.0,2393.0
job 20,0.0,112.0,438.0,526.0,570.0,682.0,774.0,847.0,1046.0,1285.0,1304.0,1327.0,1374.0,1497.0,1695.0,1964.0,2126.0,2192.0,2315.0,2406.0
job 21,0.0,142.0,238.0,244.0,288.0,351.0,576.0,718.0,837.0,920.0,946.0,968.0,970.0,1116.0,1270.0,1433.0,1527.0,1673.0,1690.0,1717.0
job 22,113.0,231.0,274.0,370.0,477.0,557.0,686.0,830.0,954.0,1144.0,1241.0,1351.0,1376.0,1554.0,1699.0,1757.0,1828.0,1869.0,1892.0,1905.0
job 23,0.0,19.0,179.0,292.0,452.0,565.0,574.0,710.0,790.0,842.0,973.0,1167.0,1229.0,1355.0,1484.0,1500.0,1589.0,2005.0,2057.0,2148.0
job 24,167.0,412.0,690.0,893.0,985.0,1016.0,1186.0,1359.0,1526.0,1594.0,1625.0,1655.0,1748.0,1813.0,1996.0,2077.0,2192.0,2288.0,2314.0,2441.0
job 25,32.0,187.0,205.0,348.0,379.0,598.0,683.0,782.0,827.0,893.0,1046.0,1099.0,1229.0,1293.0,1369.0,1465.0,1575.0,1627.0,1633.0,1722.0
job 26,0.0,50.0,82.0,206.0,357.0,454.0,776.0,852.0,870.0,970.0,1057.0,1090.0,1252.0,1459.0,1534.0,1595.0,1655.0,1699.0,1785.0,1830.0
job 27,0.0,96.0,99.0,216.0,248.0,274.0,351.0,403.0,486.0,675.0,787.0,882.0,1009.0,1011.0,1078.0,1098.0,1150.0,1190.0,1265.0,1381.0
