makespan,tensor(2058.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,326.0,484.0,621.0,739.0,783.0,822.0,853.0,861.0,938.0,1008.0,1079.0,1203.0,1234.0,1275.0,1580.0,1688.0,1712.0,1768.0,1831.0,1925.0
job 1,0.0,83.0,172.0,216.0,251.0,546.0,632.0,720.0,768.0,808.0,858.0,876.0,935.0,1115.0,1308.0,1717.0,1797.0,1880.0,1976.0,2038.0
job 2,0.0,209.0,304.0,392.0,404.0,458.0,593.0,740.0,922.0,1034.0,1075.0,1167.0,1332.0,1423.0,1501.0,1781.0,1876.0,1916.0,1955.0,2030.0
job 3,0.0,424.0,504.0,548.0,621.0,720.0,764.0,786.0,928.0,981.0,1100.0,1185.0,1188.0,1214.0,1415.0,1563.0,1693.0,1768.0,1781.0,1856.0
job 4,124.0,172.0,491.0,573.0,647.0,683.0,801.0,858.0,971.0,998.0,1079.0,1189.0,1216.0,1252.0,1355.0,1599.0,1679.0,1839.0,1853.0,2025.0
job 5,0.0,69.0,126.0,149.0,251.0,341.0,414.0,475.0,483.0,537.0,621.0,634.0,720.0,873.0,984.0,1534.0,1620.0,1663.0,1744.0,1842.0
job 6,0.0,8.0,214.0,308.0,341.0,445.0,484.0,550.0,624.0,749.0,804.0,912.0,1162.0,1235.0,1237.0,1275.0,1500.0,1596.0,1671.0,1896.0
job 7,0.0,90.0,177.0,230.0,577.0,593.0,661.0,736.0,824.0,849.0,1001.0,1079.0,1137.0,1277.0,1308.0,1380.0,1420.0,1518.0,1572.0,1652.0
job 8,204.0,270.0,336.0,342.0,523.0,524.0,530.0,614.0,697.0,765.0,853.0,935.0,1077.0,1130.0,1523.0,1534.0,1543.0,1639.0,1735.0,1807.0
job 9,93.0,121.0,204.0,266.0,309.0,400.0,442.0,554.0,571.0,727.0,923.0,1030.0,1088.0,1164.0,1182.0,1266.0,1377.0,1695.0,1767.0,1831.0
job 10,28.0,108.0,501.0,546.0,594.0,632.0,892.0,1032.0,1126.0,1143.0,1212.0,1380.0,1415.0,1508.0,1572.0,1582.0,1656.0,1766.0,1943.0,2038.0
job 11,0.0,281.0,829.0,907.0,926.0,988.0,1060.0,1063.0,1168.0,1189.0,1237.0,1277.0,1384.0,1413.0,1467.0,1520.0,1583.0,1656.0,1702.0,1860.0
job 12,57.0,62.0,138.0,221.0,259.0,299.0,530.0,628.0,783.0,973.0,1125.0,1139.0,1217.0,1229.0,1335.0,1412.0,1543.0,1664.0,1734.0,1883.0
job 13,0.0,42.0,124.0,216.0,282.0,361.0,402.0,404.0,647.0,650.0,765.0,877.0,965.0,994.0,1216.0,1332.0,1412.0,1608.0,1705.0,1837.0
job 14,0.0,23.0,56.0,91.0,496.0,616.0,649.0,733.0,861.0,935.0,943.0,1013.0,1079.0,1214.0,1295.0,1403.0,1433.0,1786.0,1986.0,2044.0
job 15,346.0,430.0,491.0,528.0,860.0,892.0,988.0,1026.0,1066.0,1075.0,1139.0,1237.0,1308.0,1360.0,1620.0,1679.0,1688.0,1876.0,1954.0,2025.0
job 16,0.0,50.0,128.0,174.0,259.0,348.0,804.0,1063.0,1201.0,1308.0,1346.0,1660.0,1738.0,1762.0,1763.0,1826.0,1856.0,1900.0,1976.0,2020.0
job 17,0.0,83.0,93.0,132.0,183.0,271.0,430.0,523.0,613.0,656.0,667.0,765.0,861.0,938.0,1443.0,1523.0,1644.0,1704.0,1826.0,1916.0
job 18,128.0,156.0,214.0,216.0,378.0,424.0,447.0,514.0,603.0,850.0,998.0,1119.0,1162.0,1218.0,1308.0,1361.0,1466.0,1744.0,1831.0,1987.0
job 19,0.0,50.0,160.0,232.0,271.0,524.0,603.0,733.0,903.0,907.0,943.0,1013.0,1040.0,1100.0,1105.0,1167.0,1331.0,1596.0,1645.0,1728.0
job 20,8.0,345.0,397.0,433.0,763.0,893.0,922.0,929.0,941.0,981.0,1019.0,1075.0,1168.0,1345.0,1414.0,1515.0,1599.0,1694.0,1820.0,1826.0
job 21,0.0,57.0,93.0,430.0,504.0,613.0,675.0,736.0,795.0,877.0,946.0,1029.0,1125.0,1136.0,1160.0,1688.0,1702.0,1805.0,1892.0,1959.0
job 22,183.0,239.0,270.0,299.0,361.0,509.0,624.0,678.0,809.0,912.0,1044.0,1117.0,1213.0,1308.0,1360.0,1403.0,1423.0,1443.0,1517.0,1652.0
job 23,26.0,147.0,257.0,348.0,351.0,397.0,428.0,522.0,650.0,661.0,932.0,1143.0,1201.0,1290.0,1380.0,1443.0,1510.0,1619.0,1808.0,1999.0
job 24,63.0,150.0,158.0,309.0,402.0,567.0,647.0,663.0,697.0,720.0,849.0,916.0,971.0,1235.0,1390.0,1484.0,1556.0,1568.0,1843.0,1955.0
job 25,360.0,445.0,593.0,680.0,734.0,1355.0,1433.0,1469.0,1508.0,1570.0,1608.0,1644.0,1663.0,1671.0,1738.0,1786.0,1842.0,1909.0,1954.0,1987.0
job 26,4.0,42.0,97.0,150.0,213.0,667.0,763.0,873.0,876.0,1066.0,1188.0,1204.0,1238.0,1435.0,1645.0,1754.0,1808.0,1826.0,1892.0,1921.0
job 27,291.0,467.0,501.0,537.0,584.0,647.0,730.0,764.0,822.0,829.0,1093.0,1191.0,1246.0,1346.0,1443.0,1484.0,1506.0,1767.0,1843.0,1857.0
job 28,0.0,63.0,272.0,304.0,400.0,458.0,548.0,663.0,739.0,757.0,785.0,999.0,1083.0,1237.0,1332.0,1384.0,1768.0,1835.0,1889.0,1959.0
job 29,0.0,4.0,23.0,177.0,308.0,346.0,447.0,580.0,757.0,965.0,981.0,1083.0,1252.0,1499.0,1583.0,1705.0,1756.0,1836.0,1883.0,2039.0
