makespan,tensor(2174.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,93.0,164.0,274.0,371.0,448.0,602.0,663.0,736.0,865.0,958.0,1027.0,1168.0,1380.0,1500.0,1687.0,1730.0,1875.0,1889.0,1971.0
job 1,297.0,401.0,507.0,567.0,652.0,679.0,805.0,870.0,976.0,1087.0,1089.0,1140.0,1302.0,1419.0,1601.0,1760.0,1869.0,1988.0,2106.0,2164.0
job 2,0.0,78.0,80.0,206.0,259.0,349.0,438.0,555.0,736.0,817.0,1062.0,1092.0,1121.0,1276.0,1323.0,1427.0,1456.0,1789.0,1896.0,1953.0
job 3,0.0,129.0,181.0,202.0,309.0,333.0,522.0,592.0,636.0,702.0,800.0,877.0,952.0,1029.0,1089.0,1155.0,1703.0,1713.0,2065.0,2149.0
job 4,71.0,83.0,131.0,181.0,259.0,287.0,410.0,651.0,702.0,869.0,1125.0,1206.0,1235.0,1326.0,1425.0,1523.0,1540.0,1750.0,1951.0,2002.0
job 5,78.0,327.0,378.0,643.0,716.0,756.0,932.0,976.0,1156.0,1227.0,1245.0,1309.0,1323.0,1412.0,1483.0,1522.0,1597.0,1679.0,1730.0,1747.0
job 6,181.0,182.0,479.0,509.0,608.0,722.0,805.0,869.0,988.0,1056.0,1089.0,1238.0,1302.0,1352.0,1449.0,1551.0,1662.0,1709.0,1723.0,1836.0
job 7,78.0,206.0,514.0,702.0,904.0,926.0,980.0,1147.0,1245.0,1256.0,1319.0,1394.0,1412.0,1448.0,1467.0,1523.0,1539.0,1653.0,1770.0,2028.0
job 8,286.0,319.0,499.0,610.0,671.0,853.0,921.0,990.0,1045.0,1131.0,1322.0,1548.0,1595.0,1693.0,1737.0,1804.0,1823.0,1826.0,1947.0,2113.0
job 9,6.0,90.0,231.0,294.0,424.0,430.0,431.0,509.0,630.0,722.0,1040.0,1062.0,1101.0,1244.0,1321.0,1383.0,1744.0,1827.0,1908.0,2018.0
job 10,0.0,131.0,137.0,206.0,319.0,427.0,499.0,533.0,595.0,708.0,786.0,834.0,980.0,1331.0,1472.0,1609.0,1640.0,1653.0,1715.0,2036.0
job 11,0.0,52.0,71.0,123.0,197.0,289.0,378.0,415.0,507.0,744.0,995.0,1036.0,1155.0,1339.0,1493.0,1566.0,1674.0,1744.0,1972.0,2136.0
job 12,79.0,210.0,286.0,438.0,494.0,567.0,647.0,808.0,838.0,1134.0,1200.0,1344.0,1376.0,1620.0,1687.0,1759.0,1797.0,2060.0,2101.0,2111.0
job 13,0.0,101.0,524.0,667.0,723.0,866.0,932.0,1108.0,1208.0,1221.0,1309.0,1456.0,1493.0,1606.0,1674.0,1737.0,1740.0,1802.0,1870.0,1947.0
job 14,231.0,351.0,430.0,554.0,555.0,626.0,630.0,817.0,930.0,1001.0,1100.0,1317.0,1333.0,1691.0,1760.0,1865.0,1977.0,1983.0,2073.0,2125.0
job 15,182.0,231.0,420.0,637.0,729.0,786.0,870.0,926.0,997.0,1045.0,1047.0,1076.0,1161.0,1323.0,1578.0,1747.0,1778.0,1964.0,2002.0,2083.0
job 16,0.0,53.0,151.0,207.0,289.0,338.0,457.0,655.0,845.0,903.0,995.0,1323.0,1419.0,1472.0,1522.0,1761.0,1883.0,1947.0,2006.0,2038.0
job 17,0.0,247.0,547.0,669.0,703.0,753.0,890.0,910.0,1027.0,1125.0,1283.0,1404.0,1523.0,1721.0,1761.0,1837.0,1983.0,2049.0,2149.0,2166.0
job 18,0.0,20.0,98.0,647.0,818.0,922.0,973.0,1087.0,1137.0,1220.0,1255.0,1514.0,1580.0,1625.0,1731.0,1944.0,2046.0,2070.0,2141.0,2154.0
job 19,0.0,150.0,164.0,257.0,448.0,480.0,617.0,756.0,845.0,931.0,1092.0,1161.0,1181.0,1284.0,1331.0,1444.0,1893.0,1959.0,1971.0,2101.0
job 20,0.0,97.0,118.0,131.0,180.0,235.0,301.0,333.0,485.0,573.0,808.0,1100.0,1181.0,1259.0,1429.0,1802.0,1919.0,1972.0,2022.0,2028.0
job 21,0.0,197.0,247.0,255.0,394.0,410.0,457.0,657.0,823.0,985.0,1279.0,1376.0,1423.0,1448.0,1568.0,1687.0,1723.0,1785.0,2049.0,2129.0
job 22,128.0,193.0,217.0,385.0,428.0,440.0,775.0,864.0,916.0,985.0,993.0,1192.0,1365.0,1429.0,1539.0,1678.0,1959.0,1977.0,2018.0,2056.0
job 23,0.0,31.0,52.0,294.0,346.0,398.0,427.0,480.0,555.0,582.0,704.0,807.0,890.0,1045.0,1235.0,1587.0,1661.0,1823.0,1876.0,2110.0
job 24,131.0,210.0,274.0,282.0,346.0,390.0,454.0,592.0,720.0,838.0,1014.0,1235.0,1307.0,1371.0,1631.0,1679.0,1781.0,1875.0,2012.0,2056.0
