makespan,tensor(2108.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,182.0,220.0,513.0,610.0,642.0,709.0,806.0,838.0,883.0,980.0,1083.0,1304.0,1403.0,1667.0,1746.0,1922.0,1994.0,1998.0,2040.0,2059.0
job 1,0.0,38.0,226.0,274.0,358.0,360.0,435.0,605.0,720.0,805.0,845.0,907.0,1214.0,1258.0,1604.0,1606.0,1647.0,1782.0,1894.0,2038.0
job 2,162.0,213.0,754.0,866.0,968.0,1047.0,1070.0,1177.0,1273.0,1365.0,1469.0,1519.0,1555.0,1625.0,1675.0,1682.0,1699.0,1743.0,1803.0,1944.0
job 3,83.0,150.0,230.0,258.0,313.0,376.0,431.0,644.0,876.0,974.0,1085.0,1158.0,1271.0,1490.0,1684.0,1729.0,1766.0,1888.0,1924.0,1963.0
job 4,0.0,44.0,97.0,159.0,230.0,274.0,372.0,424.0,548.0,623.0,720.0,806.0,1230.0,1504.0,1592.0,1668.0,1845.0,1922.0,1928.0,1944.0
job 5,560.0,648.0,651.0,679.0,719.0,804.0,933.0,991.0,1082.0,1147.0,1318.0,1370.0,1425.0,1441.0,1553.0,1564.0,1611.0,1623.0,1654.0,1899.0
job 6,2.0,97.0,171.0,197.0,211.0,321.0,364.0,448.0,524.0,669.0,965.0,988.0,1037.0,1047.0,1103.0,1223.0,1265.0,1410.0,1562.0,1790.0
job 7,20.0,99.0,162.0,221.0,269.0,333.0,421.0,446.0,544.0,620.0,845.0,994.0,1186.0,1391.0,1415.0,1434.0,1506.0,1620.0,1667.0,1797.0
job 8,52.0,82.0,173.0,315.0,396.0,488.0,540.0,572.0,577.0,580.0,734.0,769.0,1055.0,1168.0,1276.0,1360.0,1433.0,1511.0,2003.0,2036.0
job 9,63.0,106.0,170.0,245.0,273.0,352.0,501.0,546.0,661.0,749.0,816.0,914.0,1025.0,1206.0,1214.0,1219.0,1521.0,1785.0,1875.0,1982.0
job 10,0.0,52.0,221.0,312.0,710.0,788.0,970.0,1012.0,1127.0,1177.0,1211.0,1373.0,1410.0,1434.0,1580.0,1675.0,1757.0,1771.0,1827.0,1894.0
job 11,109.0,173.0,292.0,492.0,521.0,593.0,654.0,663.0,926.0,988.0,1005.0,1053.0,1058.0,1150.0,1254.0,1331.0,1519.0,1606.0,1687.0,1765.0
job 12,0.0,46.0,115.0,167.0,269.0,516.0,526.0,581.0,658.0,754.0,859.0,872.0,971.0,1032.0,1200.0,1290.0,1405.0,1668.0,1771.0,1844.0
job 13,0.0,38.0,167.0,387.0,475.0,550.0,564.0,620.0,634.0,688.0,727.0,961.0,1028.0,1205.0,1253.0,1337.0,1372.0,1379.0,1495.0,1557.0
job 14,0.0,74.0,229.0,315.0,350.0,408.0,475.0,623.0,749.0,823.0,926.0,951.0,1096.0,1129.0,1168.0,1441.0,1519.0,1668.0,1751.0,1988.0
job 15,0.0,48.0,137.0,166.0,176.0,286.0,641.0,795.0,991.0,1046.0,1157.0,1160.0,1265.0,1359.0,1375.0,1397.0,1592.0,1687.0,1749.0,1863.0
job 16,213.0,230.0,312.0,763.0,803.0,816.0,889.0,907.0,954.0,999.0,1087.0,1237.0,1318.0,1519.0,1738.0,1833.0,1852.0,1863.0,1998.0,2003.0
job 17,0.0,49.0,94.0,174.0,226.0,273.0,320.0,353.0,394.0,566.0,676.0,798.0,867.0,965.0,974.0,1302.0,1391.0,1462.0,1490.0,1586.0
job 18,0.0,82.0,339.0,381.0,543.0,637.0,803.0,872.0,890.0,985.0,1058.0,1258.0,1305.0,1307.0,1370.0,1481.0,1506.0,1569.0,1654.0,1946.0
job 19,0.0,2.0,90.0,171.0,258.0,320.0,358.0,439.0,562.0,867.0,914.0,964.0,1070.0,1162.0,1332.0,1425.0,1536.0,1625.0,1722.0,1797.0
job 20,46.0,124.0,176.0,230.0,312.0,373.0,466.0,676.0,896.0,1048.0,1124.0,1197.0,1200.0,1271.0,1313.0,1420.0,1928.0,1994.0,1998.0,2028.0
job 21,90.0,106.0,295.0,339.0,408.0,492.0,536.0,894.0,950.0,985.0,1089.0,1147.0,1197.0,1253.0,1270.0,1422.0,1594.0,1633.0,1690.0,1731.0
job 22,0.0,48.0,144.0,284.0,373.0,448.0,536.0,636.0,650.0,688.0,719.0,800.0,1101.0,1302.0,1467.0,1550.0,1731.0,1874.0,1946.0,1974.0
job 23,0.0,74.0,407.0,444.0,451.0,650.0,727.0,765.0,936.0,965.0,999.0,1138.0,1258.0,1347.0,1491.0,1611.0,1710.0,1895.0,1959.0,1975.0
job 24,0.0,173.0,462.0,513.0,550.0,581.0,704.0,804.0,1442.0,1509.0,1586.0,1650.0,1679.0,1791.0,1845.0,1899.0,1936.0,1995.0,2035.0,2072.0
job 25,124.0,455.0,488.0,872.0,876.0,896.0,965.0,980.0,1066.0,1330.0,1403.0,1467.0,1511.0,1591.0,1632.0,1756.0,1854.0,1874.0,1959.0,1979.0
job 26,0.0,49.0,128.0,137.0,173.0,386.0,459.0,516.0,610.0,687.0,751.0,797.0,883.0,1012.0,1722.0,1827.0,1888.0,1936.0,1973.0,2036.0
job 27,0.0,32.0,243.0,367.0,596.0,876.0,894.0,980.0,1053.0,1104.0,1170.0,1206.0,1219.0,1290.0,1331.0,1384.0,1614.0,1684.0,1710.0,1789.0
job 28,0.0,173.0,206.0,444.0,544.0,654.0,866.0,938.0,997.0,1049.0,1183.0,1258.0,1307.0,1347.0,1366.0,1435.0,1491.0,1551.0,1983.0,2038.0
job 29,0.0,81.0,172.0,396.0,462.0,495.0,538.0,881.0,933.0,1040.0,1082.0,1136.0,1223.0,1326.0,1397.0,1433.0,1459.0,1469.0,1633.0,1727.0
