makespan,2444.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,74.0,197.0,252.0,340.0,370.0,432.0,622.0,664.0,705.0,739.0,785.0,971.0,1219.0,1307.0,1381.0,1421.0,1494.0,1628.0,2010.0
job 1,0.0,63.0,112.0,201.0,393.0,553.0,726.0,758.0,798.0,899.0,1003.0,1142.0,1283.0,1602.0,1675.0,1809.0,1897.0,1920.0,2112.0,2185.0
job 2,0.0,120.0,319.0,363.0,521.0,590.0,767.0,827.0,830.0,945.0,971.0,1098.0,1169.0,1241.0,1462.0,1519.0,1839.0,1911.0,2031.0,2058.0
job 3,75.0,252.0,383.0,554.0,716.0,865.0,962.0,1065.0,1150.0,1348.0,1485.0,1656.0,1938.0,2029.0,2058.0,2210.0,2276.0,2343.0,2345.0,2366.0
job 4,0.0,201.0,283.0,462.0,555.0,735.0,806.0,815.0,883.0,967.0,1132.0,1173.0,1203.0,1261.0,1371.0,1415.0,1436.0,1663.0,1749.0,1809.0
job 5,0.0,49.0,85.0,130.0,182.0,314.0,369.0,590.0,659.0,739.0,941.0,1006.0,1069.0,1320.0,1401.0,1440.0,1476.0,1590.0,1764.0,1842.0
job 6,0.0,33.0,49.0,208.0,272.0,345.0,400.0,687.0,864.0,930.0,1023.0,1366.0,1403.0,1706.0,1870.0,2041.0,2276.0,2304.0,2322.0,2372.0
job 7,74.0,162.0,302.0,363.0,505.0,645.0,674.0,796.0,951.0,1001.0,1108.0,1149.0,1175.0,1215.0,1216.0,1309.0,1511.0,1520.0,1724.0,1820.0
job 8,240.0,369.0,653.0,726.0,767.0,794.0,858.0,865.0,953.0,1043.0,1123.0,1220.0,1375.0,1521.0,1645.0,1699.0,1911.0,1967.0,2035.0,2083.0
job 9,7.0,137.0,304.0,377.0,444.0,584.0,666.0,761.0,1006.0,1185.0,1412.0,1510.0,1648.0,1737.0,1920.0,1989.0,1992.0,2156.0,2210.0,2305.0
job 10,0.0,46.0,137.0,376.0,471.0,507.0,679.0,761.0,858.0,1011.0,1097.0,1323.0,1375.0,1415.0,1437.0,1663.0,1724.0,1798.0,2029.0,2118.0
job 11,0.0,210.0,399.0,488.0,507.0,574.0,743.0,815.0,880.0,891.0,971.0,1071.0,1319.0,1422.0,1470.0,1507.0,1657.0,1737.0,1873.0,2069.0
job 12,0.0,149.0,257.0,335.0,467.0,555.0,622.0,654.0,844.0,902.0,1020.0,1108.0,1111.0,1193.0,1436.0,1541.0,1703.0,1786.0,2028.0,2122.0
job 13,40.0,204.0,422.0,475.0,547.0,625.0,674.0,761.0,876.0,1007.0,1123.0,1159.0,1357.0,1366.0,1371.0,1520.0,1772.0,1839.0,1873.0,1967.0
job 14,0.0,89.0,283.0,420.0,474.0,484.0,540.0,695.0,813.0,840.0,880.0,982.0,1074.0,1139.0,1203.0,1271.0,1345.0,1412.0,1433.0,1684.0
job 15,85.0,284.0,327.0,406.0,425.0,636.0,716.0,735.0,876.0,945.0,1062.0,1104.0,1277.0,1320.0,1357.0,1565.0,1656.0,1703.0,1792.0,1798.0
job 16,0.0,150.0,240.0,264.0,360.0,497.0,621.0,695.0,734.0,783.0,929.0,1003.0,1091.0,1149.0,1184.0,1251.0,1369.0,1421.0,1529.0,1656.0
job 17,188.0,304.0,389.0,466.0,659.0,721.0,784.0,917.0,1057.0,1116.0,1193.0,1476.0,1494.0,1511.0,1753.0,1968.0,2031.0,2122.0,2123.0,2139.0
job 18,81.0,265.0,505.0,601.0,659.0,666.0,785.0,944.0,1100.0,1144.0,1251.0,1285.0,1306.0,1369.0,1433.0,1680.0,1836.0,1926.0,2118.0,2208.0
