makespan,tensor(2253.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,272.0,384.0,480.0,731.0,824.0,859.0,879.0,884.0,928.0,1080.0,1275.0,1302.0,1399.0,1612.0,1908.0,1942.0,2038.0,2083.0,2110.0
job 1,0.0,91.0,168.0,178.0,261.0,346.0,525.0,577.0,856.0,963.0,1021.0,1116.0,1204.0,1465.0,1524.0,1663.0,1747.0,1837.0,1956.0,2031.0
job 2,0.0,262.0,295.0,450.0,540.0,672.0,766.0,838.0,1009.0,1082.0,1212.0,1353.0,1430.0,1535.0,1571.0,1739.0,1797.0,1961.0,1986.0,2082.0
job 3,0.0,8.0,123.0,330.0,416.0,540.0,902.0,1091.0,1133.0,1211.0,1731.0,1822.0,1839.0,1859.0,1942.0,1944.0,1964.0,2032.0,2036.0,2146.0
job 4,0.0,13.0,119.0,171.0,594.0,677.0,879.0,916.0,925.0,1024.0,1356.0,1430.0,1465.0,1521.0,1541.0,1624.0,1700.0,2083.0,2125.0,2130.0
job 5,0.0,113.0,258.0,274.0,677.0,735.0,858.0,998.0,1032.0,1113.0,1197.0,1302.0,1343.0,1475.0,1561.0,1818.0,1908.0,2060.0,2158.0,2164.0
job 6,45.0,178.0,310.0,324.0,422.0,516.0,561.0,594.0,614.0,854.0,1390.0,1623.0,1671.0,1890.0,1897.0,1934.0,2002.0,2025.0,2098.0,2199.0
job 7,168.0,248.0,346.0,424.0,494.0,500.0,556.0,608.0,748.0,1197.0,1223.0,1307.0,1327.0,1504.0,1530.0,1603.0,1769.0,1897.0,1942.0,2222.0
job 8,108.0,119.0,182.0,365.0,450.0,593.0,684.0,727.0,850.0,864.0,925.0,1006.0,1238.0,1465.0,1530.0,1620.0,1844.0,1918.0,2025.0,2060.0
job 9,0.0,180.0,262.0,344.0,443.0,540.0,622.0,689.0,755.0,770.0,1086.0,1231.0,1437.0,1507.0,1535.0,1619.0,1762.0,1983.0,2032.0,2125.0
job 10,0.0,22.0,450.0,516.0,594.0,663.0,755.0,889.0,906.0,998.0,1055.0,1154.0,1199.0,1235.0,1606.0,1679.0,1752.0,2036.0,2038.0,2106.0
job 11,0.0,51.0,162.0,352.0,422.0,521.0,617.0,682.0,755.0,766.0,825.0,977.0,1019.0,1175.0,1645.0,1771.0,1832.0,1836.0,1986.0,2161.0
job 12,148.0,214.0,445.0,480.0,536.0,661.0,772.0,795.0,978.0,1023.0,1110.0,1131.0,1235.0,1326.0,1377.0,1447.0,1571.0,1612.0,1710.0,1804.0
job 13,0.0,94.0,240.0,292.0,371.0,439.0,540.0,745.0,767.0,771.0,906.0,933.0,977.0,1110.0,1202.0,1343.0,1438.0,1749.0,1885.0,1982.0
job 14,520.0,576.0,622.0,684.0,720.0,735.0,772.0,865.0,883.0,963.0,1075.0,1087.0,1308.0,1405.0,1475.0,1537.0,1567.0,1820.0,1897.0,1993.0
