makespan,tensor(2094.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,186.0,258.0,259.0,356.0,442.0,499.0,549.0,559.0,623.0,714.0,762.0,938.0,1016.0,1185.0,1337.0,1593.0,1682.0,1731.0,1783.0,1912.0
job 1,0.0,96.0,186.0,271.0,338.0,387.0,462.0,502.0,550.0,719.0,1156.0,1168.0,1266.0,1351.0,1441.0,1503.0,1515.0,1621.0,1659.0,1873.0
job 2,59.0,157.0,177.0,329.0,426.0,440.0,678.0,787.0,849.0,1033.0,1062.0,1196.0,1389.0,1506.0,1563.0,1669.0,1753.0,1901.0,1985.0,2079.0
job 3,0.0,492.0,557.0,644.0,683.0,698.0,838.0,954.0,1045.0,1156.0,1245.0,1337.0,1376.0,1459.0,1529.0,1659.0,1675.0,1717.0,1793.0,1806.0
job 4,0.0,39.0,75.0,120.0,179.0,254.0,431.0,820.0,862.0,1127.0,1198.0,1242.0,1297.0,1379.0,1405.0,1738.0,1742.0,1803.0,1998.0,2040.0
job 5,46.0,123.0,214.0,375.0,409.0,445.0,509.0,621.0,680.0,763.0,817.0,1016.0,1036.0,1152.0,1528.0,1612.0,1648.0,1688.0,1717.0,1757.0
job 6,285.0,375.0,612.0,771.0,805.0,849.0,915.0,921.0,989.0,1087.0,1143.0,1218.0,1244.0,1267.0,1279.0,1452.0,1717.0,1817.0,1869.0,1998.0
job 7,0.0,25.0,117.0,214.0,297.0,412.0,453.0,513.0,615.0,1064.0,1120.0,1197.0,1266.0,1343.0,1688.0,1736.0,1779.0,1854.0,1926.0,1964.0
job 8,9.0,75.0,328.0,448.0,504.0,580.0,621.0,651.0,788.0,1001.0,1034.0,1363.0,1442.0,1515.0,1627.0,1646.0,1780.0,1925.0,1997.0,2007.0
job 9,406.0,523.0,582.0,595.0,648.0,735.0,923.0,938.0,973.0,1017.0,1186.0,1229.0,1297.0,1433.0,1479.0,1633.0,1796.0,1873.0,1946.0,2089.0
job 10,25.0,111.0,122.0,169.0,319.0,476.0,633.0,672.0,731.0,1062.0,1109.0,1367.0,1444.0,1458.0,1490.0,1523.0,1733.0,1882.0,1951.0,2007.0
job 11,0.0,81.0,136.0,197.0,292.0,309.0,404.0,552.0,648.0,787.0,848.0,938.0,975.0,1008.0,1055.0,1094.0,1185.0,1345.0,1921.0,2012.0
job 12,21.0,81.0,128.0,494.0,578.0,698.0,908.0,973.0,975.0,992.0,1417.0,1433.0,1703.0,1770.0,1797.0,1847.0,1927.0,1934.0,1998.0,2000.0
job 13,0.0,85.0,557.0,683.0,762.0,788.0,808.0,860.0,954.0,1008.0,1120.0,1241.0,1279.0,1316.0,1455.0,1552.0,1554.0,1668.0,1731.0,1845.0
job 14,365.0,401.0,442.0,494.0,591.0,595.0,645.0,750.0,918.0,1087.0,1143.0,1184.0,1297.0,1363.0,1524.0,1591.0,1648.0,1753.0,1855.0,1934.0
job 15,122.0,180.0,297.0,508.0,593.0,623.0,688.0,762.0,858.0,992.0,1248.0,1351.0,1363.0,1503.0,1528.0,1631.0,1736.0,1738.0,1764.0,1849.0
