makespan,tensor(2063.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,93.0,184.0,231.0,299.0,367.0,462.0,566.0,656.0,748.0,875.0,1301.0,1394.0,1455.0,1574.0,1655.0,1701.0,1838.0,1884.0,1964.0
job 1,45.0,143.0,229.0,259.0,374.0,421.0,435.0,517.0,589.0,832.0,989.0,1159.0,1192.0,1286.0,1512.0,1682.0,1720.0,1802.0,1993.0,2036.0
job 2,0.0,93.0,118.0,202.0,265.0,351.0,406.0,637.0,742.0,832.0,898.0,953.0,1065.0,1202.0,1268.0,1364.0,1744.0,1826.0,1873.0,1922.0
job 3,0.0,86.0,162.0,229.0,388.0,395.0,562.0,610.0,692.0,768.0,832.0,893.0,942.0,992.0,1125.0,1329.0,1415.0,1469.0,1692.0,1705.0
job 4,143.0,239.0,259.0,349.0,384.0,477.0,692.0,795.0,1282.0,1414.0,1447.0,1523.0,1586.0,1659.0,1725.0,1740.0,1867.0,1937.0,1993.0,2035.0
job 5,98.0,159.0,470.0,573.0,786.0,865.0,938.0,999.0,1078.0,1159.0,1246.0,1250.0,1305.0,1322.0,1324.0,1380.0,1585.0,1732.0,1860.0,1958.0
job 6,96.0,147.0,239.0,269.0,477.0,680.0,762.0,770.0,845.0,910.0,990.0,1018.0,1044.0,1069.0,1304.0,1379.0,1540.0,1635.0,1922.0,1929.0
job 7,0.0,95.0,210.0,340.0,388.0,517.0,548.0,610.0,695.0,743.0,773.0,904.0,989.0,1032.0,1343.0,1347.0,1548.0,1757.0,1882.0,1978.0
job 8,0.0,12.0,80.0,143.0,171.0,297.0,534.0,574.0,737.0,772.0,1191.0,1305.0,1389.0,1490.0,1643.0,1661.0,1703.0,1744.0,1894.0,1963.0
job 9,19.0,151.0,162.0,299.0,386.0,544.0,658.0,859.0,967.0,1049.0,1088.0,1169.0,1364.0,1440.0,1502.0,1514.0,1634.0,1680.0,1844.0,2029.0
job 10,186.0,205.0,264.0,352.0,452.0,562.0,579.0,641.0,749.0,942.0,978.0,993.0,1529.0,1594.0,1670.0,1730.0,1798.0,1849.0,1925.0,2036.0
job 11,85.0,108.0,161.0,210.0,269.0,435.0,539.0,628.0,711.0,768.0,854.0,875.0,935.0,1025.0,1071.0,1189.0,1283.0,1784.0,1971.0,2031.0
job 12,265.0,375.0,458.0,502.0,562.0,643.0,647.0,653.0,675.0,785.0,793.0,898.0,946.0,964.0,1163.0,1268.0,1472.0,1676.0,1784.0,1979.0
job 13,12.0,42.0,100.0,321.0,440.0,452.0,589.0,605.0,675.0,844.0,918.0,922.0,981.0,1181.0,1438.0,1760.0,1781.0,1899.0,1999.0,2029.0
job 14,186.0,221.0,255.0,297.0,450.0,470.0,579.0,660.0,841.0,920.0,1076.0,1129.0,1355.0,1440.0,1469.0,1523.0,1620.0,1698.0,1732.0,1802.0
job 15,0.0,301.0,457.0,857.0,864.0,875.0,894.0,1088.0,1147.0,1238.0,1329.0,1363.0,1396.0,1485.0,1500.0,1633.0,1721.0,1842.0,1936.0,1999.0
job 16,0.0,33.0,118.0,193.0,289.0,332.0,502.0,582.0,663.0,745.0,762.0,971.0,1006.0,1238.0,1318.0,1389.0,1655.0,1747.0,1900.0,1993.0
job 17,539.0,676.0,811.0,984.0,1025.0,1049.0,1071.0,1141.0,1253.0,1318.0,1419.0,1562.0,1594.0,1670.0,1725.0,1762.0,1769.0,1871.0,1922.0,1958.0
job 18,0.0,70.0,159.0,406.0,465.0,507.0,706.0,737.0,738.0,1018.0,1091.0,1181.0,1347.0,1447.0,1522.0,1563.0,1781.0,1832.0,1883.0,1963.0
job 19,33.0,95.0,147.0,239.0,301.0,350.0,449.0,623.0,768.0,776.0,1025.0,1096.0,1169.0,1283.0,1489.0,1549.0,1587.0,1818.0,1965.0,2006.0
job 20,0.0,13.0,143.0,897.0,990.0,1119.0,1191.0,1253.0,1294.0,1313.0,1376.0,1433.0,1540.0,1548.0,1643.0,1682.0,1802.0,1947.0,1956.0,1965.0
job 21,0.0,38.0,108.0,151.0,162.0,305.0,395.0,481.0,582.0,680.0,745.0,793.0,890.0,971.0,1074.0,1138.0,1202.0,1420.0,1752.0,1828.0
job 22,100.0,115.0,130.0,209.0,270.0,470.0,774.0,1010.0,1094.0,1096.0,1234.0,1286.0,1355.0,1374.0,1485.0,1610.0,1884.0,1922.0,1953.0,1993.0
job 23,447.0,644.0,719.0,855.0,920.0,965.0,981.0,1058.0,1115.0,1121.0,1192.0,1228.0,1250.0,1322.0,1385.0,1456.0,1507.0,1514.0,1682.0,1832.0
job 24,70.0,360.0,457.0,701.0,774.0,841.0,845.0,946.0,1147.0,1163.0,1413.0,1503.0,1563.0,1620.0,1696.0,1723.0,1747.0,1826.0,1929.0,1936.0
job 25,13.0,100.0,138.0,205.0,222.0,268.0,297.0,349.0,643.0,738.0,875.0,893.0,967.0,988.0,1065.0,1069.0,1363.0,1455.0,1503.0,1967.0
job 26,0.0,352.0,367.0,635.0,706.0,743.0,783.0,993.0,1076.0,1094.0,1137.0,1311.0,1476.0,1530.0,1612.0,1769.0,1860.0,1867.0,1933.0,2012.0
job 27,0.0,96.0,109.0,193.0,205.0,239.0,400.0,473.0,477.0,573.0,653.0,715.0,910.0,1115.0,1246.0,1324.0,1487.0,1562.0,1634.0,1762.0
job 28,0.0,232.0,318.0,382.0,474.0,572.0,639.0,719.0,801.0,909.0,1086.0,1156.0,1232.0,1522.0,1583.0,1738.0,1760.0,1848.0,1907.0,1954.0
job 29,26.0,222.0,364.0,400.0,1091.0,1229.0,1294.0,1405.0,1472.0,1489.0,1602.0,1661.0,1682.0,1723.0,1772.0,1798.0,1859.0,1898.0,1912.0,1977.0
