makespan,tensor(2170.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,113.0,131.0,173.0,384.0,427.0,613.0,749.0,860.0,1011.0,1078.0,1345.0,1396.0,1485.0,1647.0,1799.0,1885.0,2059.0,2084.0,2147.0
job 1,29.0,142.0,175.0,252.0,443.0,517.0,654.0,905.0,1412.0,1485.0,1598.0,1640.0,1668.0,1697.0,1717.0,1718.0,1766.0,1822.0,1849.0,1874.0
job 2,0.0,436.0,527.0,653.0,716.0,773.0,776.0,823.0,869.0,1000.0,1055.0,1145.0,1182.0,1368.0,1776.0,1874.0,1916.0,1937.0,1954.0,1990.0
job 3,72.0,194.0,286.0,295.0,374.0,482.0,510.0,629.0,716.0,721.0,776.0,889.0,976.0,1082.0,1171.0,1277.0,1368.0,1925.0,1959.0,2063.0
job 4,140.0,198.0,293.0,427.0,451.0,510.0,534.0,656.0,722.0,746.0,838.0,1181.0,1323.0,1412.0,1430.0,1485.0,1529.0,1717.0,1820.0,1900.0
job 5,0.0,76.0,115.0,750.0,812.0,961.0,1015.0,1235.0,1321.0,1626.0,1821.0,1856.0,1887.0,1937.0,1951.0,1982.0,2040.0,2114.0,2120.0,2140.0
job 6,125.0,194.0,256.0,309.0,315.0,378.0,490.0,584.0,897.0,1015.0,1082.0,1437.0,1526.0,1589.0,1641.0,1784.0,1934.0,2009.0,2093.0,2138.0
job 7,86.0,176.0,274.0,370.0,527.0,591.0,666.0,783.0,858.0,952.0,1002.0,1054.0,1123.0,1250.0,1461.0,1764.0,1856.0,1881.0,1939.0,2031.0
job 8,286.0,457.0,605.0,613.0,700.0,776.0,825.0,890.0,1180.0,1349.0,1437.0,1547.0,1578.0,1599.0,1671.0,1727.0,1847.0,1888.0,1916.0,2084.0
job 9,22.0,72.0,176.0,212.0,276.0,448.0,590.0,804.0,878.0,894.0,967.0,1004.0,1556.0,1645.0,1777.0,1843.0,1871.0,1967.0,2092.0,2128.0
job 10,0.0,54.0,86.0,175.0,241.0,251.0,1166.0,1226.0,1320.0,1345.0,1391.0,1431.0,1485.0,1641.0,1758.0,1819.0,1820.0,1954.0,1967.0,2036.0
