makespan,tensor(2300.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,20.0,108.0,156.0,219.0,305.0,471.0,685.0,763.0,818.0,874.0,983.0,1035.0,1070.0,1071.0,1167.0,1457.0,1601.0,1924.0,2018.0
job 1,0.0,165.0,225.0,314.0,409.0,491.0,552.0,1164.0,1456.0,1748.0,1837.0,1924.0,1926.0,2011.0,2026.0,2079.0,2168.0,2213.0,2223.0,2277.0
job 2,25.0,69.0,145.0,578.0,613.0,774.0,822.0,937.0,981.0,997.0,1101.0,1247.0,1447.0,1539.0,1561.0,1657.0,1739.0,1788.0,2112.0,2204.0
job 3,0.0,117.0,182.0,276.0,444.0,498.0,589.0,630.0,685.0,762.0,818.0,905.0,1002.0,1158.0,1247.0,1406.0,1561.0,1591.0,1695.0,2181.0
job 4,58.0,86.0,175.0,225.0,309.0,337.0,490.0,711.0,826.0,842.0,923.0,938.0,987.0,1006.0,1011.0,1204.0,1221.0,1255.0,1851.0,1918.0
job 5,218.0,335.0,371.0,438.0,490.0,549.0,943.0,1019.0,1171.0,1300.0,1398.0,1457.0,1734.0,1813.0,1936.0,2063.0,2145.0,2146.0,2218.0,2247.0
job 6,121.0,154.0,399.0,643.0,645.0,698.0,730.0,815.0,908.0,969.0,1329.0,1410.0,1503.0,1561.0,1624.0,1691.0,1850.0,1966.0,2161.0,2191.0
job 7,0.0,142.0,362.0,579.0,662.0,693.0,830.0,940.0,943.0,981.0,1089.0,1443.0,1447.0,1516.0,1803.0,1851.0,1976.0,2046.0,2104.0,2159.0
job 8,59.0,173.0,246.0,274.0,337.0,416.0,751.0,841.0,919.0,1077.0,1133.0,1255.0,1396.0,1476.0,1539.0,1951.0,2070.0,2169.0,2238.0,2283.0
job 9,0.0,425.0,500.0,615.0,662.0,689.0,876.0,1071.0,1753.0,1807.0,1813.0,1862.0,1972.0,2041.0,2070.0,2087.0,2145.0,2181.0,2215.0,2253.0
job 10,36.0,182.0,274.0,338.0,386.0,389.0,406.0,671.0,707.0,776.0,929.0,976.0,983.0,1383.0,1443.0,1540.0,1631.0,1725.0,1771.0,2154.0
job 11,108.0,192.0,478.0,941.0,1011.0,1087.0,1212.0,1318.0,1332.0,1380.0,1410.0,1430.0,1445.0,1789.0,1895.0,1920.0,1982.0,1998.0,2079.0,2204.0
job 12,71.0,149.0,238.0,358.0,455.0,563.0,615.0,617.0,813.0,826.0,869.0,1075.0,1309.0,1383.0,1537.0,1618.0,1707.0,1842.0,1926.0,2057.0
job 13,73.0,258.0,305.0,355.0,381.0,511.0,579.0,630.0,667.0,725.0,731.0,823.0,1292.0,1332.0,1406.0,1581.0,1897.0,1987.0,2079.0,2154.0
job 14,0.0,73.0,131.0,262.0,368.0,396.0,547.0,645.0,725.0,874.0,1019.0,1077.0,1167.0,1238.0,1348.0,1654.0,1826.0,1869.0,2011.0,2085.0
job 15,81.0,214.0,276.0,362.0,365.0,549.0,924.0,956.0,1153.0,1184.0,1249.0,1438.0,1498.0,1684.0,1808.0,2018.0,2108.0,2146.0,2203.0,2266.0
job 16,131.0,175.0,249.0,266.0,348.0,500.0,896.0,976.0,1089.0,1149.0,1222.0,1533.0,1725.0,1773.0,1843.0,1850.0,1851.0,1862.0,1945.0,2079.0
job 17,76.0,103.0,211.0,331.0,414.0,525.0,610.0,880.0,937.0,967.0,969.0,1093.0,1485.0,1539.0,1663.0,1714.0,1834.0,1921.0,1976.0,2063.0
job 18,0.0,36.0,86.0,149.0,241.0,295.0,490.0,654.0,752.0,777.0,837.0,965.0,1031.0,1123.0,1659.0,1771.0,1947.0,2108.0,2153.0,2247.0
job 19,18.0,23.0,51.0,94.0,142.0,679.0,1095.0,1149.0,1217.0,1222.0,1537.0,1539.0,1588.0,1684.0,1691.0,1762.0,1863.0,1987.0,2041.0,2213.0
job 20,0.0,59.0,145.0,224.0,447.0,478.0,583.0,740.0,837.0,880.0,919.0,1037.0,1090.0,1238.0,1561.0,1815.0,1863.0,2125.0,2218.0,2266.0
