makespan,tensor(2144.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,121.0,497.0,596.0,654.0,815.0,977.0,1031.0,1114.0,1175.0,1201.0,1306.0,1319.0,1423.0,1470.0,1539.0,1576.0,1818.0,1862.0,1922.0
job 1,39.0,125.0,228.0,307.0,368.0,473.0,484.0,585.0,604.0,698.0,886.0,1220.0,1296.0,1749.0,1835.0,1855.0,1938.0,1946.0,1973.0,2030.0
job 2,198.0,313.0,398.0,402.0,407.0,445.0,509.0,592.0,783.0,875.0,881.0,944.0,993.0,1122.0,1243.0,1326.0,1419.0,1455.0,1620.0,1831.0
job 3,0.0,155.0,245.0,346.0,435.0,541.0,629.0,683.0,786.0,1187.0,1308.0,1381.0,1438.0,1504.0,1526.0,1596.0,1661.0,1724.0,1757.0,1915.0
job 4,0.0,24.0,108.0,167.0,684.0,751.0,939.0,1016.0,1117.0,1195.0,1204.0,1345.0,1381.0,1427.0,1525.0,1593.0,1649.0,1661.0,1715.0,1734.0
job 5,24.0,441.0,555.0,634.0,691.0,766.0,813.0,815.0,878.0,959.0,1016.0,1050.0,1052.0,1113.0,1410.0,1447.0,1543.0,1794.0,1855.0,1898.0
job 6,0.0,72.0,303.0,368.0,500.0,938.0,1032.0,1108.0,1132.0,1523.0,1607.0,1625.0,1636.0,1694.0,1773.0,1803.0,1818.0,1938.0,1998.0,2087.0
job 7,0.0,15.0,111.0,290.0,305.0,309.0,419.0,607.0,720.0,760.0,1175.0,1279.0,1442.0,1468.0,1640.0,1664.0,1785.0,1835.0,1892.0,2041.0
job 8,0.0,84.0,154.0,192.0,270.0,312.0,348.0,438.0,439.0,523.0,557.0,596.0,717.0,783.0,912.0,1087.0,1184.0,1255.0,1316.0,1451.0
job 9,191.0,254.0,303.0,439.0,480.0,896.0,975.0,1176.0,1220.0,1240.0,1243.0,1517.0,1664.0,1679.0,1729.0,1812.0,1925.0,1973.0,1994.0,2086.0
job 10,69.0,125.0,131.0,228.0,258.0,746.0,839.0,886.0,906.0,1003.0,1103.0,1564.0,1718.0,1828.0,1832.0,1903.0,1946.0,2010.0,2060.0,2100.0
job 11,0.0,94.0,133.0,212.0,291.0,305.0,379.0,795.0,885.0,1035.0,1188.0,1452.0,1486.0,1576.0,1615.0,1632.0,1718.0,1726.0,1784.0,1892.0
job 12,2.0,83.0,132.0,222.0,293.0,375.0,484.0,536.0,565.0,887.0,1008.0,1087.0,1155.0,1233.0,1364.0,1458.0,1552.0,1616.0,1912.0,1922.0
job 13,114.0,198.0,287.0,379.0,398.0,419.0,523.0,560.0,606.0,703.0,789.0,953.0,1032.0,1209.0,1275.0,1344.0,1396.0,1470.0,1993.0,2082.0
job 14,0.0,54.0,111.0,117.0,681.0,779.0,849.0,972.0,1031.0,1047.0,1345.0,1396.0,1420.0,1505.0,1610.0,1710.0,1729.0,1855.0,1951.0,2051.0
job 15,0.0,38.0,114.0,155.0,280.0,317.0,875.0,948.0,1113.0,1437.0,1517.0,1547.0,1596.0,1670.0,1686.0,1776.0,1831.0,1855.0,2012.0,2030.0
job 16,254.0,308.0,462.0,575.0,633.0,720.0,1080.0,1152.0,1607.0,1665.0,1671.0,1692.0,1728.0,1757.0,1898.0,1923.0,1934.0,1986.0,2081.0,2089.0
job 17,321.0,390.0,480.0,536.0,555.0,609.0,660.0,684.0,698.0,1005.0,1093.0,1149.0,1223.0,1360.0,1552.0,1576.0,1681.0,1695.0,1702.0,1784.0
job 18,7.0,390.0,839.0,865.0,912.0,948.0,1047.0,1093.0,1175.0,1224.0,1332.0,1420.0,1456.0,1495.0,1533.0,1593.0,1596.0,1661.0,1681.0,1752.0
job 19,557.0,634.0,691.0,779.0,858.0,887.0,946.0,972.0,1004.0,1008.0,1071.0,1152.0,1305.0,1525.0,1679.0,1784.0,1794.0,1810.0,1828.0,1923.0
job 20,0.0,83.0,154.0,400.0,497.0,560.0,777.0,797.0,886.0,929.0,1026.0,1279.0,1398.0,1495.0,1539.0,1601.0,1686.0,1840.0,1913.0,1928.0
job 21,139.0,213.0,574.0,634.0,688.0,766.0,994.0,1080.0,1255.0,1301.0,1344.0,1368.0,1626.0,1636.0,1728.0,1803.0,1919.0,2001.0,2009.0,2086.0
job 22,15.0,75.0,192.0,223.0,309.0,329.0,435.0,505.0,676.0,703.0,792.0,878.0,984.0,1161.0,1241.0,1301.0,1345.0,1752.0,1840.0,1934.0
job 23,0.0,75.0,133.0,255.0,331.0,418.0,454.0,523.0,886.0,938.0,1128.0,1187.0,1235.0,1281.0,1387.0,1538.0,1684.0,1781.0,1817.0,1928.0
job 24,11.0,183.0,237.0,634.0,717.0,759.0,779.0,1052.0,1235.0,1337.0,1438.0,1452.0,1671.0,1688.0,1698.0,1781.0,1831.0,1991.0,2009.0,2040.0
job 25,243.0,590.0,723.0,773.0,789.0,797.0,858.0,1080.0,1155.0,1255.0,1345.0,1449.0,1526.0,1615.0,1651.0,1709.0,1710.0,1745.0,1860.0,1951.0
job 26,0.0,38.0,126.0,219.0,342.0,400.0,454.0,629.0,699.0,798.0,871.0,1319.0,1410.0,1468.0,1544.0,1588.0,1752.0,1843.0,1974.0,2026.0
job 27,49.0,135.0,198.0,307.0,376.0,426.0,430.0,523.0,609.0,688.0,959.0,1018.0,1400.0,1449.0,1507.0,1564.0,1591.0,1632.0,1817.0,2001.0
job 28,0.0,72.0,176.0,241.0,243.0,329.0,425.0,865.0,896.0,1031.0,1152.0,1228.0,1275.0,1337.0,1368.0,1398.0,1458.0,1468.0,1952.0,2028.0
job 29,0.0,69.0,135.0,191.0,260.0,329.0,399.0,509.0,532.0,773.0,849.0,885.0,1026.0,1094.0,1195.0,1281.0,1361.0,1421.0,1596.0,1799.0
