makespan,tensor(2183.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,157.0,210.0,275.0,327.0,420.0,457.0,542.0,663.0,1027.0,1267.0,1359.0,1587.0,1670.0,1737.0,1812.0,1905.0,1971.0,2058.0,2144.0
job 1,0.0,148.0,154.0,241.0,363.0,463.0,464.0,560.0,721.0,851.0,1012.0,1088.0,1215.0,1256.0,1262.0,1397.0,1456.0,1538.0,1738.0,1845.0
job 2,126.0,180.0,319.0,432.0,791.0,945.0,1022.0,1079.0,1131.0,1267.0,1342.0,1367.0,1420.0,1445.0,1491.0,1736.0,1930.0,1952.0,1966.0,2059.0
job 3,0.0,68.0,137.0,170.0,202.0,309.0,439.0,701.0,788.0,814.0,859.0,925.0,1079.0,1135.0,1231.0,1254.0,1282.0,1481.0,1576.0,2103.0
job 4,12.0,154.0,185.0,232.0,416.0,454.0,461.0,522.0,679.0,1001.0,1083.0,1174.0,1324.0,1361.0,1372.0,1442.0,1466.0,1540.0,1694.0,2060.0
job 5,0.0,74.0,84.0,207.0,325.0,327.0,406.0,492.0,588.0,810.0,825.0,869.0,1261.0,1654.0,1839.0,1923.0,1932.0,1950.0,1986.0,2058.0
job 6,37.0,57.0,98.0,112.0,166.0,261.0,503.0,625.0,930.0,1027.0,1092.0,1124.0,1342.0,1351.0,1451.0,1535.0,1580.0,1641.0,1775.0,1799.0
job 7,0.0,43.0,135.0,260.0,341.0,390.0,610.0,620.0,682.0,1062.0,1101.0,1156.0,1253.0,1282.0,1314.0,1665.0,1722.0,1784.0,1898.0,1917.0
job 8,76.0,205.0,298.0,447.0,637.0,687.0,805.0,826.0,873.0,930.0,1044.0,1135.0,1231.0,1262.0,1355.0,1418.0,1597.0,1675.0,1722.0,1792.0
job 9,0.0,37.0,53.0,461.0,620.0,705.0,855.0,964.0,1124.0,1326.0,1470.0,1523.0,1544.0,1622.0,1631.0,1737.0,1809.0,1905.0,1986.0,1994.0
job 10,0.0,113.0,210.0,278.0,334.0,406.0,595.0,825.0,855.0,924.0,1072.0,1397.0,1479.0,1580.0,1631.0,1782.0,1865.0,2030.0,2076.0,2126.0
job 11,0.0,43.0,180.0,241.0,336.0,420.0,444.0,555.0,650.0,695.0,707.0,826.0,883.0,905.0,923.0,1012.0,1650.0,1793.0,1847.0,1858.0
job 12,0.0,43.0,140.0,185.0,263.0,372.0,406.0,539.0,675.0,1155.0,1242.0,1324.0,1812.0,1839.0,1944.0,1949.0,1954.0,2038.0,2068.0,2128.0
job 13,0.0,41.0,49.0,82.0,430.0,605.0,698.0,721.0,862.0,925.0,1008.0,1033.0,1092.0,1174.0,1467.0,1558.0,1646.0,1720.0,1917.0,1990.0
job 14,0.0,49.0,84.0,113.0,122.0,154.0,238.0,398.0,487.0,773.0,828.0,1192.0,1476.0,1535.0,1558.0,1575.0,1650.0,1702.0,1892.0,1929.0
job 15,207.0,224.0,311.0,330.0,395.0,492.0,588.0,629.0,633.0,779.0,810.0,818.0,931.0,1022.0,1052.0,1379.0,1442.0,1469.0,2021.0,2094.0
job 16,330.0,413.0,448.0,545.0,636.0,722.0,814.0,857.0,910.0,931.0,1019.0,1051.0,1443.0,1532.0,1646.0,1665.0,1850.0,1930.0,1982.0,2083.0
job 17,496.0,650.0,739.0,880.0,973.0,1027.0,1083.0,1110.0,1215.0,1225.0,1317.0,1325.0,1420.0,1701.0,1779.0,1791.0,1821.0,1865.0,2076.0,2136.0
job 18,487.0,503.0,537.0,696.0,802.0,881.0,895.0,963.0,1029.0,1286.0,1369.0,1453.0,1469.0,1567.0,1587.0,1588.0,1627.0,1630.0,1660.0,1792.0
job 19,0.0,76.0,88.0,186.0,244.0,287.0,337.0,521.0,636.0,695.0,756.0,1025.0,1162.0,1278.0,1368.0,1483.0,1515.0,1567.0,1630.0,1784.0
job 20,88.0,278.0,386.0,537.0,610.0,769.0,857.0,1029.0,1052.0,1259.0,1326.0,1365.0,1425.0,1504.0,1616.0,1675.0,1722.0,1734.0,1870.0,1923.0
job 21,0.0,43.0,81.0,194.0,245.0,284.0,422.0,575.0,675.0,801.0,909.0,963.0,1062.0,1063.0,1156.0,1396.0,1515.0,1722.0,1743.0,1831.0
job 22,140.0,308.0,555.0,671.0,730.0,953.0,1027.0,1165.0,1203.0,1285.0,1348.0,1437.0,1453.0,1470.0,1479.0,1666.0,1966.0,2021.0,2097.0,2108.0
job 23,0.0,54.0,186.0,194.0,244.0,245.0,406.0,785.0,933.0,943.0,1157.0,1218.0,1608.0,1670.0,1694.0,1889.0,1898.0,1903.0,1932.0,2058.0
job 24,0.0,112.0,337.0,383.0,563.0,702.0,756.0,829.0,859.0,953.0,1020.0,1110.0,1218.0,1262.0,1343.0,1361.0,1473.0,1662.0,2001.0,2058.0
job 25,119.0,226.0,367.0,476.0,486.0,512.0,600.0,738.0,858.0,1124.0,1144.0,1157.0,1175.0,1254.0,1569.0,1734.0,1855.0,1933.0,2020.0,2068.0
job 26,0.0,82.0,172.0,226.0,298.0,359.0,390.0,477.0,519.0,722.0,773.0,808.0,887.0,1101.0,1233.0,1326.0,1401.0,1412.0,1660.0,1847.0
job 27,447.0,596.0,636.0,675.0,692.0,868.0,893.0,978.0,1013.0,1182.0,1357.0,1437.0,1491.0,1592.0,1597.0,1690.0,1779.0,1951.0,2032.0,2074.0
job 28,77.0,185.0,263.0,334.0,464.0,537.0,542.0,746.0,973.0,1054.0,1124.0,1160.0,1267.0,1412.0,1455.0,1737.0,1820.0,1885.0,1971.0,2020.0
job 29,237.0,506.0,537.0,624.0,631.0,776.0,851.0,1088.0,1231.0,1278.0,1369.0,1379.0,1425.0,1445.0,1588.0,1702.0,1845.0,2032.0,2074.0,2128.0
