makespan,tensor(2057.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,53.0,113.0,210.0,280.0,406.0,545.0,600.0,658.0,733.0,1005.0,1051.0,1293.0,1439.0,1525.0,1533.0,1726.0,1813.0,1825.0,1948.0
job 1,91.0,109.0,200.0,396.0,528.0,579.0,596.0,618.0,906.0,1065.0,1212.0,1345.0,1531.0,1639.0,1705.0,1724.0,1741.0,1829.0,1879.0,1961.0
job 2,0.0,44.0,138.0,289.0,319.0,406.0,471.0,523.0,574.0,647.0,668.0,880.0,918.0,942.0,1018.0,1112.0,1153.0,1356.0,1423.0,1491.0
job 3,96.0,173.0,201.0,217.0,314.0,406.0,514.0,689.0,880.0,958.0,973.0,1029.0,1125.0,1256.0,1346.0,1357.0,1470.0,1505.0,1600.0,1671.0
job 4,0.0,91.0,166.0,223.0,229.0,392.0,478.0,605.0,733.0,931.0,1127.0,1180.0,1185.0,1191.0,1284.0,1614.0,1673.0,1703.0,1871.0,1943.0
job 5,0.0,17.0,90.0,96.0,152.0,256.0,413.0,610.0,689.0,711.0,1137.0,1358.0,1425.0,1498.0,1549.0,1632.0,1698.0,1729.0,1744.0,1813.0
job 6,0.0,24.0,67.0,91.0,142.0,331.0,392.0,473.0,523.0,627.0,795.0,880.0,989.0,1103.0,1112.0,1187.0,1203.0,1295.0,1698.0,2005.0
job 7,0.0,26.0,128.0,250.0,258.0,307.0,384.0,415.0,853.0,946.0,1105.0,1246.0,1259.0,1322.0,1483.0,1537.0,1600.0,1926.0,1934.0,1983.0
job 8,0.0,21.0,122.0,133.0,167.0,240.0,377.0,419.0,459.0,635.0,768.0,971.0,1005.0,1106.0,1177.0,1276.0,1338.0,1370.0,1506.0,1531.0
job 9,53.0,148.0,228.0,279.0,378.0,419.0,472.0,565.0,649.0,911.0,995.0,1045.0,1067.0,1630.0,1727.0,1746.0,1834.0,1902.0,1953.0,1983.0
job 10,0.0,64.0,497.0,532.0,566.0,928.0,971.0,1075.0,1193.0,1218.0,1250.0,1256.0,1530.0,1614.0,1671.0,1688.0,1732.0,1836.0,1897.0,1921.0
job 11,94.0,154.0,206.0,342.0,421.0,613.0,675.0,713.0,810.0,829.0,861.0,1037.0,1096.0,1389.0,1735.0,1785.0,1817.0,1898.0,1933.0,2005.0
job 12,0.0,26.0,194.0,218.0,489.0,501.0,566.0,613.0,658.0,664.0,734.0,835.0,1238.0,1351.0,1354.0,1420.0,1503.0,1576.0,1681.0,1974.0
job 13,1.0,94.0,166.0,229.0,323.0,355.0,406.0,594.0,627.0,667.0,779.0,842.0,942.0,1039.0,1074.0,1168.0,1238.0,1246.0,1295.0,1323.0
job 14,84.0,146.0,152.0,240.0,572.0,675.0,871.0,970.0,1074.0,1075.0,1103.0,1428.0,1627.0,1630.0,1724.0,1774.0,1809.0,1858.0,1890.0,1958.0
job 15,0.0,78.0,210.0,258.0,281.0,540.0,703.0,745.0,843.0,880.0,931.0,1153.0,1203.0,1337.0,1490.0,1555.0,1572.0,1661.0,1839.0,1989.0
job 16,150.0,173.0,213.0,284.0,377.0,449.0,465.0,511.0,649.0,1238.0,1275.0,1306.0,1314.0,1326.0,1503.0,1576.0,1673.0,1705.0,1715.0,1818.0
job 17,80.0,113.0,150.0,204.0,253.0,311.0,339.0,446.0,466.0,530.0,579.0,658.0,1159.0,1256.0,1356.0,1358.0,1468.0,1889.0,1939.0,1984.0
job 18,0.0,90.0,410.0,531.0,574.0,648.0,754.0,843.0,869.0,958.0,978.0,1054.0,1078.0,1218.0,1354.0,1389.0,1398.0,1503.0,1576.0,1993.0
job 19,91.0,118.0,176.0,236.0,287.0,314.0,321.0,416.0,471.0,648.0,1049.0,1133.0,1267.0,1724.0,1750.0,1777.0,1859.0,1869.0,1894.0,1939.0
job 20,228.0,248.0,344.0,419.0,647.0,691.0,1051.0,1086.0,1144.0,1166.0,1523.0,1612.0,1673.0,1730.0,1753.0,1883.0,1902.0,1948.0,1958.0,2042.0
job 21,55.0,130.0,232.0,249.0,267.0,407.0,511.0,691.0,1152.0,1460.0,1555.0,1632.0,1639.0,1681.0,1730.0,1817.0,1818.0,1866.0,1934.0,2040.0
job 22,182.0,258.0,284.0,296.0,481.0,574.0,578.0,829.0,885.0,977.0,1057.0,1133.0,1191.0,1497.0,1556.0,1710.0,1729.0,1785.0,1836.0,1871.0
job 23,13.0,133.0,407.0,563.0,660.0,745.0,842.0,911.0,1203.0,1261.0,1574.0,1631.0,1729.0,1762.0,1804.0,1836.0,1855.0,1869.0,1984.0,1994.0
job 24,13.0,55.0,64.0,115.0,320.0,500.0,930.0,1006.0,1071.0,1096.0,1127.0,1180.0,1193.0,1256.0,1351.0,1425.0,1506.0,1574.0,1637.0,1953.0
job 25,113.0,292.0,355.0,465.0,524.0,545.0,596.0,862.0,946.0,970.0,1125.0,1275.0,1307.0,1329.0,1366.0,1420.0,1652.0,1753.0,1842.0,1931.0
job 26,0.0,33.0,130.0,146.0,213.0,250.0,342.0,396.0,464.0,618.0,1006.0,1071.0,1123.0,1185.0,1219.0,1276.0,1356.0,1496.0,1804.0,1897.0
job 27,0.0,137.0,212.0,266.0,411.0,500.0,530.0,580.0,648.0,765.0,862.0,977.0,1054.0,1057.0,1112.0,1187.0,1362.0,1460.0,1503.0,1791.0
job 28,0.0,90.0,194.0,236.0,323.0,378.0,469.0,816.0,918.0,958.0,1018.0,1233.0,1330.0,1423.0,1533.0,1576.0,1631.0,1681.0,1762.0,1829.0
job 29,0.0,33.0,339.0,421.0,501.0,552.0,685.0,779.0,958.0,1191.0,1220.0,1255.0,1338.0,1345.0,1407.0,1520.0,1617.0,1809.0,1939.0,1950.0
