makespan,tensor(2216.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,33.0,318.0,390.0,521.0,629.0,675.0,687.0,772.0,968.0,1220.0,1302.0,1336.0,1419.0,1516.0,1600.0,1694.0,1794.0,1893.0,1981.0
job 1,16.0,45.0,119.0,346.0,433.0,526.0,581.0,909.0,1092.0,1106.0,1166.0,1193.0,1248.0,1393.0,1471.0,1516.0,1893.0,1949.0,2042.0,2096.0
job 2,0.0,51.0,161.0,189.0,196.0,362.0,485.0,569.0,581.0,738.0,852.0,978.0,1106.0,1193.0,1402.0,1469.0,1710.0,1795.0,1912.0,2056.0
job 3,0.0,111.0,239.0,561.0,592.0,617.0,695.0,760.0,882.0,968.0,1118.0,1120.0,1525.0,1558.0,1645.0,1693.0,1738.0,1804.0,1938.0,2059.0
job 4,44.0,311.0,485.0,510.0,832.0,902.0,1540.0,1549.0,1611.0,1623.0,1660.0,1742.0,1770.0,1787.0,1817.0,1865.0,2108.0,2116.0,2177.0,2206.0
job 5,123.0,253.0,346.0,724.0,821.0,990.0,1446.0,1460.0,1575.0,1713.0,1795.0,1808.0,1864.0,1923.0,1948.0,1976.0,2011.0,2042.0,2063.0,2070.0
job 6,56.0,79.0,127.0,224.0,273.0,402.0,590.0,670.0,889.0,941.0,1120.0,1305.0,1348.0,1420.0,1510.0,1611.0,1703.0,1748.0,2096.0,2163.0
job 7,0.0,59.0,439.0,939.0,1021.0,1198.0,1278.0,1279.0,1378.0,1446.0,1504.0,1783.0,1809.0,1841.0,1870.0,1949.0,1952.0,2042.0,2047.0,2112.0
job 8,75.0,131.0,233.0,239.0,372.0,469.0,590.0,662.0,1047.0,1193.0,1279.0,1295.0,1722.0,1790.0,1880.0,1907.0,2021.0,2053.0,2115.0,2120.0
job 9,10.0,236.0,287.0,311.0,351.0,575.0,617.0,688.0,704.0,823.0,841.0,1460.0,1533.0,1609.0,1643.0,1670.0,1808.0,1865.0,2132.0,2165.0
job 10,0.0,98.0,201.0,293.0,332.0,466.0,581.0,618.0,688.0,795.0,946.0,1023.0,1187.0,1274.0,1370.0,1419.0,1514.0,1606.0,1832.0,2009.0
job 11,0.0,59.0,92.0,217.0,308.0,372.0,469.0,591.0,801.0,914.0,993.0,1207.0,1348.0,1402.0,1418.0,1439.0,1540.0,1809.0,1864.0,2011.0
job 12,0.0,72.0,282.0,362.0,387.0,427.0,610.0,765.0,852.0,977.0,1072.0,1092.0,1157.0,1188.0,1295.0,1393.0,1469.0,1865.0,1918.0,2055.0
job 13,0.0,90.0,147.0,233.0,267.0,333.0,349.0,391.0,944.0,1321.0,1378.0,1380.0,1450.0,1474.0,1534.0,1600.0,1770.0,1792.0,2054.0,2099.0
job 14,0.0,138.0,246.0,349.0,435.0,569.0,630.0,750.0,800.0,852.0,937.0,1097.0,1577.0,1647.0,1743.0,1768.0,1836.0,1880.0,1926.0,1956.0
