makespan,tensor(2232.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,50.0,150.0,243.0,312.0,471.0,568.0,654.0,1039.0,1088.0,1423.0,1501.0,1513.0,1587.0,1691.0,1761.0,1792.0,1974.0,2042.0,2171.0
job 1,7.0,91.0,149.0,176.0,243.0,746.0,806.0,928.0,980.0,1052.0,1137.0,1279.0,1327.0,1329.0,1629.0,1736.0,1790.0,1845.0,1996.0,2108.0
job 2,212.0,243.0,289.0,840.0,935.0,1032.0,1088.0,1137.0,1282.0,1377.0,1589.0,1596.0,1679.0,1707.0,1846.0,1906.0,1921.0,2009.0,2107.0,2127.0
job 3,0.0,54.0,330.0,359.0,456.0,511.0,765.0,915.0,980.0,1006.0,1039.0,1076.0,1121.0,1251.0,1333.0,1506.0,1596.0,1662.0,1737.0,1852.0
job 4,0.0,100.0,127.0,176.0,274.0,456.0,655.0,700.0,817.0,904.0,1166.0,1222.0,1282.0,1379.0,1479.0,1611.0,1662.0,1757.0,1834.0,2024.0
job 5,0.0,86.0,211.0,283.0,330.0,596.0,687.0,740.0,811.0,945.0,1170.0,1390.0,1456.0,1498.0,1529.0,1833.0,1900.0,2079.0,2137.0,2208.0
job 6,57.0,340.0,430.0,438.0,452.0,544.0,629.0,659.0,713.0,776.0,1051.0,1073.0,1761.0,1790.0,1891.0,1911.0,1969.0,2094.0,2152.0,2206.0
job 7,0.0,50.0,154.0,249.0,340.0,432.0,567.0,655.0,713.0,805.0,878.0,879.0,959.0,1031.0,1106.0,1176.0,1303.0,1640.0,1798.0,1964.0
job 8,0.0,73.0,192.0,289.0,507.0,556.0,654.0,692.0,904.0,932.0,1070.0,1151.0,1359.0,1395.0,1414.0,1496.0,1587.0,1681.0,1750.0,1823.0
job 9,0.0,177.0,243.0,452.0,529.0,806.0,972.0,1045.0,1089.0,1119.0,1384.0,1466.0,1535.0,1610.0,1633.0,1701.0,1878.0,1889.0,2072.0,2153.0
job 10,0.0,90.0,102.0,176.0,264.0,295.0,510.0,529.0,582.0,671.0,674.0,740.0,879.0,1495.0,1536.0,1745.0,1911.0,1974.0,2031.0,2039.0
job 11,63.0,275.0,350.0,432.0,529.0,624.0,627.0,629.0,721.0,751.0,892.0,1031.0,1181.0,1423.0,1484.0,1553.0,1633.0,1714.0,1810.0,1911.0
job 12,224.0,498.0,674.0,736.0,778.0,843.0,897.0,990.0,992.0,1032.0,1039.0,1192.0,1437.0,1444.0,1612.0,1659.0,1860.0,2018.0,2034.0,2152.0
job 13,67.0,165.0,241.0,364.0,391.0,455.0,691.0,742.0,774.0,869.0,992.0,1045.0,1269.0,1282.0,1508.0,1675.0,1745.0,1786.0,1905.0,1974.0
job 14,80.0,94.0,208.0,283.0,1073.0,1128.0,1271.0,1306.0,1387.0,1680.0,1783.0,1840.0,1909.0,1929.0,1961.0,1981.0,2009.0,2042.0,2051.0,2080.0
job 15,6.0,130.0,191.0,225.0,314.0,897.0,1129.0,1291.0,1364.0,1387.0,1414.0,1527.0,1536.0,1774.0,1823.0,1890.0,1989.0,2060.0,2094.0,2186.0
job 16,0.0,100.0,465.0,512.0,523.0,556.0,608.0,721.0,817.0,916.0,952.0,1484.0,1623.0,1745.0,1767.0,1778.0,1852.0,1892.0,1963.0,2148.0
job 17,0.0,91.0,142.0,153.0,225.0,284.0,367.0,443.0,759.0,886.0,982.0,1364.0,1480.0,1599.0,1675.0,1767.0,1846.0,1889.0,1905.0,1968.0
job 18,0.0,103.0,198.0,259.0,319.0,325.0,392.0,455.0,562.0,606.0,659.0,1222.0,1377.0,1452.0,1498.0,1507.0,1579.0,1727.0,1792.0,2144.0
job 19,115.0,427.0,443.0,700.0,780.0,854.0,1078.0,1254.0,1279.0,1281.0,1308.0,1354.0,1452.0,1508.0,1599.0,1678.0,1768.0,1986.0,2024.0,2132.0
job 20,122.0,367.0,438.0,517.0,662.0,726.0,757.0,838.0,1113.0,1213.0,1395.0,1600.0,1629.0,1691.0,1792.0,1905.0,1920.0,1930.0,2094.0,2139.0
job 21,72.0,222.0,318.0,340.0,406.0,475.0,658.0,739.0,759.0,1039.0,1106.0,1194.0,1286.0,1359.0,1521.0,1612.0,1930.0,1995.0,2079.0,2137.0
job 22,0.0,90.0,163.0,244.0,247.0,363.0,408.0,470.0,582.0,658.0,760.0,1151.0,1204.0,1278.0,1291.0,1398.0,1519.0,1599.0,1678.0,1922.0
job 23,0.0,135.0,264.0,350.0,408.0,624.0,715.0,838.0,935.0,949.0,984.0,1004.0,1198.0,1435.0,1564.0,1579.0,1817.0,1945.0,2042.0,2080.0
job 24,96.0,100.0,163.0,259.0,369.0,414.0,491.0,742.0,774.0,825.0,904.0,1161.0,1251.0,1359.0,1560.0,1637.0,1714.0,1889.0,1965.0,2010.0
job 25,456.0,478.0,556.0,743.0,777.0,780.0,818.0,897.0,981.0,1267.0,1286.0,1327.0,1329.0,1384.0,1431.0,1532.0,1842.0,2039.0,2108.0,2170.0
job 26,0.0,289.0,330.0,414.0,475.0,647.0,739.0,1089.0,1227.0,1348.0,1431.0,1535.0,1793.0,1828.0,1892.0,1965.0,2051.0,2079.0,2121.0,2177.0
job 27,0.0,63.0,92.0,158.0,337.0,363.0,408.0,443.0,523.0,606.0,691.0,832.0,985.0,1128.0,1222.0,1373.0,1659.0,1793.0,1961.0,2078.0
job 28,92.0,173.0,240.0,259.0,284.0,408.0,540.0,708.0,904.0,981.0,1052.0,1176.0,1254.0,1284.0,1567.0,1747.0,1918.0,2004.0,2103.0,2208.0
job 29,247.0,340.0,408.0,430.0,436.0,442.0,556.0,692.0,880.0,935.0,1265.0,1454.0,1495.0,1610.0,1680.0,1737.0,1792.0,1889.0,1909.0,1981.0
