makespan,tensor(2159.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,124.0,411.0,540.0,614.0,772.0,862.0,1175.0,1209.0,1329.0,1368.0,1458.0,1474.0,1522.0,1648.0,1682.0,1768.0,1899.0,1987.0,2109.0
job 1,174.0,195.0,214.0,253.0,354.0,492.0,676.0,835.0,1105.0,1203.0,1473.0,1563.0,1647.0,1650.0,1657.0,1710.0,1738.0,1833.0,1917.0,1979.0
job 2,0.0,90.0,173.0,252.0,331.0,447.0,622.0,719.0,802.0,913.0,1035.0,1102.0,1169.0,1349.0,1391.0,1438.0,1527.0,1588.0,1763.0,1808.0
job 3,63.0,204.0,211.0,360.0,459.0,526.0,622.0,661.0,717.0,766.0,805.0,1064.0,1133.0,1243.0,1306.0,1512.0,1672.0,1753.0,1964.0,2055.0
job 4,45.0,102.0,136.0,311.0,326.0,708.0,931.0,1007.0,1010.0,1068.0,1152.0,1206.0,1323.0,1373.0,1641.0,1738.0,1859.0,1953.0,1996.0,2045.0
job 5,27.0,96.0,156.0,601.0,708.0,930.0,989.0,1004.0,1024.0,1161.0,1390.0,1411.0,1437.0,1578.0,1638.0,1711.0,1750.0,1765.0,1785.0,1975.0
job 6,0.0,95.0,162.0,186.0,239.0,296.0,363.0,505.0,578.0,641.0,755.0,817.0,1028.0,1188.0,1304.0,1391.0,1417.0,1625.0,1729.0,1818.0
job 7,0.0,90.0,319.0,505.0,588.0,670.0,923.0,989.0,1067.0,1144.0,1257.0,1308.0,1522.0,1587.0,1602.0,1673.0,1696.0,1763.0,1955.0,2073.0
job 8,0.0,53.0,310.0,360.0,439.0,464.0,553.0,772.0,803.0,830.0,840.0,985.0,1112.0,1304.0,1390.0,1504.0,1803.0,1851.0,1940.0,2070.0
job 9,51.0,94.0,137.0,263.0,349.0,401.0,473.0,786.0,900.0,977.0,1368.0,1467.0,1579.0,1644.0,1720.0,1857.0,1937.0,2017.0,2090.0,2107.0
job 10,0.0,144.0,246.0,570.0,637.0,946.0,1060.0,1134.0,1214.0,1292.0,1313.0,1332.0,1430.0,1532.0,1577.0,1625.0,1634.0,1847.0,1940.0,2086.0
job 11,0.0,156.0,402.0,473.0,486.0,510.0,601.0,777.0,840.0,1042.0,1102.0,1587.0,1687.0,1736.0,1806.0,1859.0,1899.0,1953.0,2007.0,2043.0
job 12,0.0,39.0,232.0,340.0,439.0,755.0,772.0,862.0,972.0,1011.0,1169.0,1259.0,1350.0,1412.0,1425.0,1442.0,1504.0,1555.0,1630.0,1716.0
job 13,0.0,122.0,207.0,291.0,379.0,415.0,505.0,659.0,766.0,825.0,885.0,1047.0,1068.0,1219.0,1439.0,1555.0,1823.0,1886.0,1937.0,2097.0
job 14,0.0,89.0,119.0,211.0,231.0,379.0,585.0,603.0,696.0,858.0,1024.0,1094.0,1188.0,1347.0,1442.0,1474.0,1873.0,1964.0,2019.0,2070.0
job 15,432.0,553.0,586.0,661.0,783.0,831.0,860.0,890.0,962.0,1090.0,1105.0,1193.0,1292.0,1486.0,1579.0,1705.0,1816.0,1894.0,1916.0,2007.0
job 16,145.0,162.0,164.0,216.0,275.0,331.0,623.0,708.0,924.0,1011.0,1075.0,1134.0,1312.0,1411.0,1492.0,1551.0,1648.0,1687.0,1759.0,1882.0
