makespan,tensor(2132.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,21.0,475.0,553.0,658.0,699.0,768.0,890.0,1023.0,1087.0,1146.0,1256.0,1468.0,1508.0,1539.0,1622.0,1727.0,1804.0,1949.0,2037.0,2073.0
job 1,0.0,6.0,89.0,255.0,307.0,376.0,466.0,591.0,620.0,705.0,868.0,953.0,983.0,1015.0,1157.0,1247.0,1305.0,1366.0,1586.0,1673.0
job 2,240.0,307.0,326.0,379.0,414.0,415.0,444.0,562.0,1037.0,1092.0,1140.0,1215.0,1263.0,1525.0,1598.0,1630.0,1682.0,1777.0,1837.0,2098.0
job 3,109.0,168.0,346.0,435.0,563.0,657.0,702.0,709.0,773.0,790.0,843.0,926.0,1026.0,1157.0,1272.0,1390.0,1456.0,1873.0,1993.0,2037.0
job 4,9.0,52.0,170.0,176.0,209.0,339.0,462.0,470.0,564.0,643.0,705.0,851.0,942.0,1130.0,1217.0,1509.0,1541.0,1622.0,1787.0,1846.0
job 5,0.0,21.0,85.0,130.0,205.0,578.0,622.0,755.0,824.0,840.0,950.0,1038.0,1090.0,1225.0,1238.0,1370.0,1471.0,1538.0,1622.0,1720.0
job 6,188.0,262.0,361.0,542.0,679.0,809.0,829.0,923.0,944.0,1034.0,1096.0,1223.0,1246.0,1290.0,1464.0,1508.0,1619.0,1679.0,1711.0,1766.0
job 7,79.0,429.0,517.0,620.0,636.0,739.0,820.0,851.0,917.0,953.0,1148.0,1263.0,1301.0,1415.0,1632.0,1663.0,1690.0,1777.0,1793.0,1847.0
job 8,12.0,96.0,131.0,285.0,339.0,379.0,504.0,654.0,709.0,850.0,973.0,1026.0,1267.0,1354.0,1443.0,1483.0,1682.0,1986.0,2061.0,2128.0
job 9,72.0,167.0,168.0,205.0,281.0,304.0,326.0,397.0,505.0,506.0,529.0,584.0,1045.0,1129.0,1295.0,1353.0,1464.0,1562.0,1741.0,1870.0
job 10,0.0,43.0,228.0,470.0,674.0,768.0,943.0,1008.0,1071.0,1087.0,1101.0,1183.0,1186.0,1263.0,1268.0,1354.0,1407.0,1456.0,1602.0,1927.0
job 11,0.0,125.0,249.0,332.0,342.0,458.0,562.0,580.0,674.0,761.0,855.0,1056.0,1114.0,1154.0,1490.0,1596.0,1711.0,1788.0,1836.0,1863.0
job 12,28.0,80.0,157.0,255.0,343.0,428.0,499.0,676.0,696.0,982.0,1017.0,1071.0,1305.0,1375.0,1541.0,1586.0,1711.0,1788.0,1906.0,1993.0
job 13,0.0,62.0,157.0,226.0,571.0,690.0,766.0,830.0,857.0,905.0,917.0,989.0,1197.0,1353.0,1439.0,1509.0,1752.0,1771.0,1834.0,1860.0
job 14,0.0,9.0,59.0,140.0,154.0,252.0,372.0,458.0,517.0,653.0,658.0,788.0,1017.0,1114.0,1121.0,1219.0,1265.0,1365.0,1817.0,2039.0
job 15,0.0,78.0,141.0,171.0,302.0,374.0,412.0,469.0,562.0,563.0,862.0,957.0,1044.0,1266.0,1344.0,1382.0,1483.0,1543.0,1562.0,1622.0
job 16,6.0,12.0,63.0,113.0,203.0,256.0,342.0,397.0,497.0,1022.0,1071.0,1191.0,1598.0,1755.0,1792.0,1851.0,1894.0,1927.0,2023.0,2050.0
job 17,220.0,275.0,326.0,328.0,382.0,691.0,739.0,809.0,890.0,928.0,1027.0,1085.0,1186.0,1419.0,1509.0,1654.0,1747.0,1805.0,1809.0,2024.0
job 18,89.0,154.0,220.0,254.0,484.0,578.0,657.0,773.0,862.0,928.0,1083.0,1139.0,1238.0,1333.0,1383.0,1412.0,1431.0,1829.0,1911.0,1977.0
job 19,21.0,28.0,101.0,135.0,275.0,361.0,425.0,504.0,578.0,747.0,905.0,975.0,1044.0,1204.0,1572.0,1683.0,1805.0,1852.0,1901.0,1994.0
job 20,0.0,29.0,133.0,167.0,254.0,328.0,372.0,469.0,497.0,598.0,622.0,709.0,745.0,862.0,888.0,1689.0,1836.0,1986.0,2039.0,2044.0
job 21,0.0,20.0,78.0,342.0,429.0,436.0,594.0,957.0,1022.0,1082.0,1155.0,1273.0,1438.0,1497.0,1676.0,1683.0,1739.0,1809.0,1911.0,1986.0
job 22,0.0,80.0,116.0,250.0,304.0,390.0,548.0,583.0,679.0,1129.0,1291.0,1375.0,1385.0,1415.0,1418.0,1449.0,1887.0,1913.0,1995.0,2000.0
job 23,0.0,21.0,270.0,286.0,596.0,691.0,824.0,850.0,969.0,1023.0,1101.0,1139.0,1229.0,1301.0,1372.0,1475.0,1679.0,1755.0,1793.0,1863.0
job 24,63.0,120.0,203.0,206.0,228.0,256.0,346.0,390.0,504.0,580.0,617.0,820.0,862.0,957.0,1100.0,1217.0,1372.0,1464.0,1741.0,1876.0
job 25,0.0,72.0,185.0,286.0,326.0,611.0,744.0,761.0,830.0,855.0,1109.0,1186.0,1219.0,1292.0,1370.0,1424.0,1464.0,1538.0,1611.0,2017.0
job 26,0.0,72.0,84.0,185.0,228.0,436.0,499.0,584.0,768.0,873.0,969.0,1111.0,1130.0,1239.0,1663.0,1715.0,1835.0,1921.0,2050.0,2098.0
job 27,120.0,176.0,281.0,336.0,407.0,506.0,591.0,643.0,852.0,957.0,1110.0,1148.0,1246.0,1333.0,1382.0,1559.0,1654.0,1744.0,1766.0,1851.0
job 28,130.0,188.0,512.0,611.0,676.0,928.0,1056.0,1135.0,1246.0,1294.0,1344.0,1686.0,1724.0,1843.0,1936.0,2008.0,2024.0,2081.0,2101.0,2126.0
job 29,109.0,568.0,744.0,820.0,923.0,1008.0,1057.0,1078.0,1212.0,1266.0,1383.0,1500.0,1561.0,1594.0,1666.0,1771.0,1781.0,1899.0,1921.0,1994.0
