makespan,tensor(2255.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,235.0,352.0,432.0,526.0,546.0,1105.0,1327.0,1376.0,1501.0,1562.0,1583.0,1651.0,1654.0,1844.0,1872.0,2015.0,2063.0,2164.0,2217.0
job 1,37.0,126.0,235.0,294.0,314.0,507.0,556.0,675.0,851.0,911.0,1003.0,1135.0,1210.0,1279.0,1321.0,1365.0,1695.0,1866.0,1921.0,2008.0
job 2,0.0,5.0,50.0,188.0,233.0,547.0,578.0,664.0,756.0,793.0,825.0,859.0,943.0,1146.0,1229.0,1425.0,1430.0,1481.0,1755.0,1847.0
job 3,94.0,187.0,218.0,307.0,313.0,373.0,415.0,611.0,753.0,865.0,901.0,1104.0,1225.0,1382.0,1439.0,1503.0,1554.0,1951.0,2015.0,2089.0
job 4,71.0,142.0,219.0,418.0,516.0,572.0,602.0,664.0,769.0,798.0,826.0,933.0,978.0,1038.0,1116.0,1153.0,1201.0,1376.0,1454.0,1612.0
job 5,0.0,23.0,156.0,188.0,262.0,313.0,314.0,421.0,480.0,510.0,651.0,699.0,728.0,884.0,948.0,1142.0,1303.0,1674.0,1839.0,1919.0
job 6,0.0,72.0,196.0,215.0,414.0,567.0,781.0,917.0,921.0,1104.0,1265.0,1269.0,1282.0,1367.0,1396.0,1450.0,1476.0,1573.0,1643.0,1695.0
job 7,0.0,82.0,178.0,296.0,352.0,506.0,547.0,660.0,677.0,759.0,826.0,963.0,1121.0,1228.0,1299.0,1343.0,1670.0,1748.0,1858.0,2041.0
job 8,0.0,96.0,187.0,329.0,433.0,503.0,581.0,666.0,738.0,888.0,964.0,1076.0,1229.0,1288.0,1343.0,1366.0,1671.0,1778.0,1847.0,2008.0
job 9,0.0,89.0,218.0,303.0,387.0,414.0,503.0,526.0,604.0,681.0,740.0,777.0,865.0,952.0,1038.0,1596.0,1673.0,1756.0,1966.0,1977.0
job 10,139.0,218.0,307.0,360.0,375.0,435.0,522.0,733.0,911.0,984.0,1087.0,1147.0,1430.0,1452.0,1503.0,1626.0,1684.0,1775.0,1885.0,1907.0
job 11,0.0,74.0,307.0,475.0,664.0,686.0,871.0,981.0,1017.0,1046.0,1137.0,1232.0,1291.0,1333.0,1428.0,1577.0,1612.0,1671.0,1752.0,1828.0
job 12,20.0,57.0,114.0,253.0,472.0,633.0,919.0,964.0,1052.0,1135.0,1228.0,1396.0,1462.0,1542.0,1697.0,1748.0,1753.0,1940.0,2002.0,2217.0
job 13,0.0,139.0,233.0,407.0,459.0,675.0,681.0,817.0,841.0,874.0,1030.0,1075.0,1146.0,1164.0,1183.0,1187.0,1830.0,1872.0,1911.0,2010.0
job 14,0.0,72.0,219.0,242.0,349.0,439.0,522.0,709.0,800.0,837.0,924.0,1269.0,1330.0,1654.0,1748.0,1765.0,1778.0,1784.0,1830.0,1885.0
job 15,3.0,25.0,241.0,261.0,474.0,572.0,666.0,738.0,1207.0,1279.0,1464.0,1480.0,1520.0,1570.0,1617.0,1673.0,1757.0,1845.0,2041.0,2124.0
