makespan,tensor(2329.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,17.0,188.0,253.0,358.0,410.0,749.0,780.0,891.0,986.0,1024.0,1095.0,1227.0,1313.0,1388.0,1490.0,1793.0,1907.0,1937.0,2062.0
job 1,36.0,86.0,369.0,387.0,478.0,645.0,709.0,855.0,1059.0,1281.0,1387.0,1432.0,1455.0,1478.0,1533.0,1621.0,1628.0,1713.0,2077.0,2173.0
job 2,0.0,70.0,152.0,459.0,671.0,682.0,1036.0,1080.0,1175.0,1267.0,1388.0,1536.0,1649.0,1712.0,1758.0,1830.0,1844.0,1918.0,1982.0,2055.0
job 3,96.0,196.0,269.0,305.0,799.0,888.0,954.0,1130.0,1168.0,1176.0,1251.0,1345.0,1431.0,1477.0,1556.0,1685.0,1932.0,1998.0,2021.0,2097.0
job 4,0.0,93.0,136.0,152.0,234.0,296.0,400.0,410.0,708.0,859.0,960.0,1003.0,1092.0,1175.0,1213.0,1302.0,1331.0,1532.0,1599.0,2182.0
job 5,287.0,369.0,389.0,468.0,482.0,604.0,1163.0,1288.0,1363.0,1429.0,1499.0,1586.0,1675.0,1730.0,1835.0,1885.0,1992.0,2005.0,2044.0,2112.0
job 6,0.0,107.0,518.0,583.0,676.0,760.0,1155.0,1213.0,1288.0,1368.0,1480.0,1620.0,1675.0,1684.0,1739.0,1845.0,1885.0,1945.0,1949.0,2090.0
job 7,12.0,172.0,490.0,518.0,559.0,917.0,1001.0,1005.0,1066.0,1147.0,1153.0,1260.0,1294.0,1384.0,1459.0,1502.0,1607.0,1669.0,1758.0,2225.0
job 8,0.0,98.0,305.0,346.0,758.0,799.0,1240.0,1300.0,1317.0,1350.0,1353.0,1730.0,1775.0,1866.0,1971.0,2040.0,2086.0,2157.0,2173.0,2279.0
job 9,0.0,92.0,334.0,410.0,903.0,952.0,996.0,1036.0,1091.0,1127.0,1192.0,1425.0,1785.0,1845.0,1934.0,2040.0,2049.0,2083.0,2133.0,2223.0
job 10,0.0,98.0,188.0,237.0,585.0,753.0,816.0,891.0,1018.0,1053.0,1271.0,1297.0,1529.0,1712.0,1757.0,2035.0,2062.0,2083.0,2122.0,2190.0
job 11,274.0,345.0,390.0,492.0,533.0,630.0,660.0,740.0,797.0,851.0,911.0,1187.0,1315.0,1317.0,1499.0,1548.0,1624.0,1920.0,2194.0,2262.0
job 12,735.0,756.0,814.0,824.0,1003.0,1272.0,1353.0,1435.0,1514.0,1626.0,1631.0,1663.0,1712.0,1731.0,1788.0,1881.0,2029.0,2233.0,2244.0,2262.0
job 13,0.0,175.0,236.0,266.0,365.0,469.0,529.0,1325.0,1359.0,1420.0,1478.0,1507.0,1631.0,1735.0,1829.0,1870.0,2093.0,2139.0,2216.0,2223.0
job 14,246.0,306.0,459.0,525.0,574.0,660.0,752.0,936.0,1005.0,1076.0,1188.0,1326.0,1353.0,1447.0,1480.0,1534.0,1628.0,1713.0,1757.0,1785.0
job 15,0.0,160.0,241.0,583.0,671.0,740.0,829.0,859.0,920.0,976.0,987.0,1359.0,1428.0,1504.0,1646.0,1670.0,1735.0,2069.0,2141.0,2244.0
job 16,253.0,387.0,398.0,495.0,657.0,797.0,879.0,903.0,907.0,957.0,1012.0,1066.0,1129.0,1476.0,1739.0,1817.0,1897.0,1992.0,2024.0,2096.0
job 17,0.0,93.0,135.0,270.0,321.0,512.0,819.0,989.0,1082.0,1100.0,1117.0,1170.0,1176.0,1224.0,1268.0,1363.0,1461.0,1808.0,2173.0,2182.0
job 18,187.0,270.0,403.0,525.0,613.0,625.0,676.0,723.0,1033.0,1036.0,1218.0,1364.0,1476.0,1517.0,1670.0,1922.0,1932.0,2023.0,2097.0,2135.0
job 19,269.0,270.0,362.0,505.0,565.0,569.0,947.0,954.0,1036.0,1297.0,1487.0,1712.0,1757.0,1807.0,1866.0,1937.0,2023.0,2028.0,2048.0,2076.0
job 20,0.0,270.0,1001.0,1033.0,1175.0,1244.0,1344.0,1420.0,1534.0,1626.0,1628.0,1646.0,1669.0,1697.0,1829.0,1831.0,1898.0,1993.0,2005.0,2040.0
job 21,44.0,135.0,303.0,678.0,814.0,855.0,875.0,1012.0,1124.0,1147.0,1218.0,1242.0,1315.0,1396.0,1461.0,1504.0,1851.0,1907.0,1998.0,2006.0
job 22,0.0,145.0,175.0,188.0,236.0,286.0,425.0,478.0,572.0,632.0,661.0,898.0,1043.0,1092.0,1095.0,1154.0,1209.0,1237.0,1302.0,2049.0
job 23,175.0,246.0,260.0,347.0,468.0,469.0,564.0,581.0,740.0,758.0,951.0,1465.0,1544.0,1666.0,1712.0,1937.0,2014.0,2098.0,2107.0,2173.0
