makespan,tensor(2184.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,153.0,219.0,389.0,470.0,558.0,681.0,721.0,825.0,932.0,985.0,1008.0,1106.0,1269.0,1271.0,1354.0,1364.0,1398.0,1438.0,1720.0,1995.0
job 1,0.0,109.0,203.0,249.0,296.0,359.0,452.0,654.0,747.0,861.0,1140.0,1181.0,1203.0,1261.0,1585.0,1619.0,1710.0,1791.0,1843.0,1949.0
job 2,0.0,95.0,203.0,276.0,398.0,462.0,510.0,624.0,721.0,819.0,839.0,913.0,943.0,1080.0,1176.0,1319.0,1347.0,1792.0,2068.0,2104.0
job 3,0.0,80.0,109.0,162.0,177.0,592.0,668.0,726.0,951.0,1033.0,1132.0,1151.0,1226.0,1419.0,1516.0,1598.0,1850.0,1972.0,2039.0,2112.0
job 4,0.0,29.0,166.0,273.0,306.0,462.0,540.0,547.0,636.0,787.0,833.0,1036.0,1194.0,1433.0,1708.0,1762.0,1858.0,1911.0,1986.0,2045.0
job 5,0.0,13.0,84.0,141.0,470.0,565.0,633.0,691.0,880.0,1108.0,1146.0,1232.0,1382.0,1405.0,1611.0,1662.0,1933.0,2007.0,2118.0,2152.0
job 6,0.0,23.0,65.0,201.0,290.0,355.0,470.0,534.0,604.0,642.0,740.0,1238.0,1308.0,1402.0,1477.0,1503.0,1550.0,1730.0,1771.0,1927.0
job 7,0.0,119.0,186.0,323.0,354.0,395.0,422.0,461.0,757.0,1127.0,1150.0,1185.0,1207.0,1216.0,1220.0,1364.0,1692.0,2000.0,2068.0,2088.0
job 8,0.0,169.0,239.0,251.0,257.0,370.0,439.0,658.0,712.0,756.0,852.0,937.0,1294.0,1405.0,1413.0,1433.0,1686.0,1864.0,1906.0,1979.0
job 9,0.0,104.0,184.0,265.0,283.0,291.0,336.0,412.0,521.0,622.0,723.0,853.0,943.0,1799.0,1884.0,1952.0,1979.0,2029.0,2107.0,2120.0
job 10,32.0,65.0,80.0,566.0,592.0,630.0,760.0,868.0,1146.0,1212.0,1228.0,1301.0,1371.0,1413.0,1669.0,1931.0,1949.0,1962.0,1972.0,2163.0
job 11,0.0,186.0,317.0,396.0,435.0,501.0,579.0,643.0,819.0,851.0,893.0,980.0,1041.0,1132.0,1429.0,1571.0,1652.0,1764.0,1818.0,2107.0
job 12,240.0,321.0,396.0,534.0,546.0,610.0,630.0,712.0,738.0,794.0,816.0,1033.0,1233.0,1330.0,1424.0,1453.0,1534.0,1609.0,1692.0,1775.0
job 13,68.0,133.0,257.0,266.0,333.0,340.0,452.0,498.0,549.0,639.0,710.0,794.0,880.0,1166.0,1261.0,1354.0,1424.0,1503.0,1943.0,2007.0
job 14,78.0,153.0,251.0,461.0,517.0,699.0,733.0,756.0,920.0,1010.0,1036.0,1096.0,1187.0,1303.0,1715.0,1786.0,1876.0,1941.0,2002.0,2091.0
job 15,105.0,141.0,354.0,439.0,546.0,621.0,920.0,1025.0,1092.0,1271.0,1555.0,1596.0,1647.0,1669.0,1788.0,1791.0,1864.0,1917.0,1921.0,2000.0
