makespan,2519.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,11.0,45.0,126.0,274.0,489.0,581.0,772.0,865.0,1008.0,1018.0,1069.0,1229.0,1263.0,1308.0,1341.0,1705.0,1827.0,2005.0,2156.0
job 1,33.0,190.0,289.0,381.0,438.0,487.0,583.0,657.0,862.0,927.0,998.0,1205.0,1229.0,1280.0,1367.0,1445.0,1502.0,1581.0,1638.0,1675.0
job 2,0.0,2.0,240.0,305.0,396.0,618.0,659.0,668.0,701.0,795.0,1018.0,1187.0,1340.0,1431.0,1579.0,1753.0,1848.0,1922.0,1989.0,2002.0
job 3,2.0,84.0,171.0,249.0,264.0,422.0,496.0,583.0,908.0,982.0,1061.0,1210.0,1277.0,1293.0,1573.0,1637.0,1805.0,1860.0,1922.0,2004.0
job 4,17.0,84.0,112.0,114.0,288.0,370.0,567.0,576.0,900.0,938.0,1127.0,1434.0,1466.0,1612.0,1675.0,2037.0,2109.0,2163.0,2270.0,2360.0
job 5,0.0,166.0,231.0,274.0,331.0,406.0,458.0,567.0,606.0,721.0,801.0,806.0,1173.0,1193.0,1210.0,1492.0,1815.0,1890.0,1896.0,1979.0
job 6,0.0,49.0,193.0,231.0,430.0,456.0,785.0,875.0,968.0,969.0,1223.0,1494.0,1739.0,1829.0,1851.0,1860.0,1994.0,2082.0,2110.0,2159.0
job 7,0.0,25.0,54.0,112.0,340.0,501.0,654.0,718.0,733.0,922.0,1011.0,1033.0,1037.0,1311.0,1405.0,1540.0,1579.0,1726.0,1848.0,1925.0
job 8,0.0,175.0,243.0,452.0,502.0,759.0,828.0,862.0,1024.0,1231.0,1321.0,1431.0,1474.0,1508.0,1675.0,1762.0,1806.0,1869.0,1924.0,2040.0
job 9,7.0,18.0,137.0,243.0,267.0,274.0,318.0,468.0,678.0,808.0,969.0,1047.0,1138.0,1190.0,1308.0,1406.0,1539.0,1890.0,1958.0,2212.0
job 10,0.0,17.0,141.0,318.0,421.0,447.0,718.0,734.0,843.0,933.0,981.0,1132.0,1222.0,1471.0,1567.0,1605.0,1958.0,1985.0,1994.0,2079.0
job 11,0.0,120.0,131.0,301.0,374.0,496.0,504.0,724.0,771.0,803.0,942.0,1119.0,1191.0,1217.0,1231.0,1401.0,1605.0,1668.0,1861.0,1950.0
job 12,112.0,204.0,226.0,231.0,374.0,418.0,659.0,682.0,705.0,775.0,843.0,981.0,1092.0,1112.0,1283.0,1397.0,1728.0,1950.0,2063.0,2156.0
job 13,81.0,166.0,327.0,397.0,597.0,664.0,687.0,889.0,938.0,1119.0,1186.0,1348.0,1571.0,1638.0,1759.0,1869.0,2196.0,2308.0,2327.0,2368.0
job 14,0.0,153.0,190.0,224.0,236.0,292.0,418.0,531.0,801.0,866.0,1273.0,1347.0,1415.0,1435.0,1610.0,1985.0,2037.0,2082.0,2115.0,2247.0
job 15,16.0,202.0,231.0,332.0,388.0,443.0,560.0,567.0,598.0,733.0,808.0,1347.0,1391.0,1526.0,1612.0,2090.0,2137.0,2147.0,2153.0,2201.0
job 16,0.0,270.0,381.0,487.0,570.0,801.0,938.0,1170.0,1205.0,1430.0,1511.0,1567.0,1675.0,1745.0,1806.0,1838.0,1856.0,1883.0,2011.0,2079.0
job 17,6.0,144.0,203.0,224.0,243.0,353.0,420.0,658.0,685.0,865.0,1169.0,1186.0,1499.0,1631.0,1719.0,1728.0,2019.0,2116.0,2165.0,2313.0
job 18,49.0,119.0,207.0,264.0,322.0,325.0,566.0,618.0,1023.0,1024.0,1080.0,1263.0,1442.0,1512.0,1817.0,1896.0,1922.0,2060.0,2122.0,2149.0
job 19,0.0,121.0,243.0,437.0,468.0,486.0,547.0,570.0,630.0,805.0,926.0,994.0,995.0,1047.0,1200.0,1277.0,1399.0,1430.0,1546.0,1732.0
job 20,50.0,200.0,297.0,353.0,425.0,682.0,693.0,1080.0,1403.0,1499.0,1512.0,1601.0,1696.0,1739.0,1771.0,1799.0,1894.0,2010.0,2025.0,2052.0
job 21,1.0,173.0,366.0,492.0,582.0,771.0,884.0,942.0,963.0,1055.0,1222.0,1380.0,1435.0,1504.0,1728.0,1781.0,1805.0,1811.0,2122.0,2143.0
job 22,54.0,267.0,332.0,576.0,761.0,915.0,922.0,1174.0,1446.0,1809.0,1924.0,1989.0,2005.0,2153.0,2237.0,2270.0,2285.0,2330.0,2338.0,2426.0
job 23,114.0,290.0,377.0,476.0,684.0,759.0,766.0,976.0,1101.0,1170.0,1277.0,1346.0,1504.0,1540.0,1684.0,1726.0,2116.0,2212.0,2257.0,2314.0
job 24,0.0,1.0,16.0,45.0,283.0,364.0,425.0,709.0,842.0,904.0,986.0,1070.0,1268.0,1406.0,1508.0,1633.0,1743.0,1838.0,2002.0,2078.0
job 25,99.0,175.0,370.0,489.0,560.0,636.0,982.0,1181.0,1229.0,1391.0,1397.0,1493.0,1600.0,1959.0,2019.0,2093.0,2228.0,2305.0,2368.0,2444.0
job 26,0.0,204.0,350.0,438.0,626.0,826.0,995.0,1061.0,1121.0,1140.0,1180.0,1359.0,1380.0,1503.0,1560.0,1675.0,1754.0,2132.0,2207.0,2285.0
job 27,131.0,410.0,438.0,563.0,672.0,724.0,761.0,805.0,890.0,1046.0,1210.0,1277.0,1409.0,1474.0,1546.0,1631.0,1890.0,1961.0,2004.0,2163.0
job 28,0.0,264.0,318.0,483.0,875.0,907.0,1037.0,1391.0,1637.0,1728.0,1739.0,1743.0,1922.0,1992.0,2043.0,2149.0,2207.0,2243.0,2311.0,2380.0
job 29,84.0,226.0,325.0,396.0,502.0,581.0,584.0,654.0,766.0,826.0,961.0,1112.0,1176.0,1293.0,1391.0,1399.0,1409.0,1586.0,1685.0,1745.0
