makespan,tensor(2104.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,14.0,101.0,186.0,260.0,384.0,446.0,578.0,711.0,748.0,782.0,801.0,825.0,841.0,1152.0,1153.0,1238.0,1334.0,1499.0,1887.0,1969.0
job 1,0.0,96.0,138.0,804.0,874.0,971.0,982.0,1395.0,1530.0,1531.0,1610.0,1621.0,1652.0,1665.0,1759.0,1865.0,1876.0,1960.0,2003.0,2061.0
job 2,0.0,49.0,165.0,235.0,276.0,341.0,436.0,507.0,584.0,671.0,1267.0,1305.0,1334.0,1443.0,1450.0,1458.0,1521.0,1565.0,1704.0,1852.0
job 3,0.0,66.0,152.0,178.0,303.0,397.0,436.0,467.0,496.0,582.0,975.0,1093.0,1129.0,1310.0,1362.0,1423.0,1513.0,1606.0,1681.0,1751.0
job 4,0.0,14.0,88.0,417.0,477.0,696.0,884.0,1021.0,1022.0,1113.0,1140.0,1179.0,1240.0,1319.0,1636.0,1703.0,1804.0,1842.0,1978.0,1985.0
job 5,0.0,63.0,178.0,219.0,247.0,301.0,446.0,718.0,795.0,897.0,967.0,975.0,1027.0,1325.0,1508.0,1549.0,1578.0,1753.0,1784.0,1953.0
job 6,0.0,203.0,280.0,332.0,372.0,465.0,847.0,884.0,1009.0,1038.0,1053.0,1154.0,1155.0,1183.0,1244.0,1261.0,1351.0,1425.0,1615.0,1756.0
job 7,96.0,186.0,261.0,333.0,403.0,467.0,508.0,551.0,601.0,757.0,801.0,921.0,1220.0,1281.0,1339.0,1571.0,1573.0,1814.0,1909.0,2007.0
job 8,19.0,133.0,261.0,305.0,403.0,645.0,765.0,800.0,808.0,838.0,910.0,1064.0,1122.0,1211.0,1220.0,1253.0,1633.0,1754.0,1766.0,1770.0
job 9,0.0,94.0,145.0,522.0,620.0,671.0,712.0,732.0,771.0,1024.0,1109.0,1372.0,1408.0,1524.0,1793.0,1865.0,1872.0,1931.0,1982.0,2051.0
job 10,0.0,53.0,126.0,158.0,219.0,709.0,804.0,830.0,875.0,971.0,1086.0,1359.0,1397.0,1416.0,1438.0,1440.0,1711.0,1823.0,1892.0,1961.0
job 11,0.0,8.0,88.0,339.0,557.0,631.0,850.0,921.0,982.0,1103.0,1122.0,1162.0,1225.0,1292.0,1349.0,1436.0,1585.0,1632.0,1694.0,1887.0
job 12,87.0,90.0,145.0,204.0,231.0,247.0,874.0,920.0,1147.0,1218.0,1266.0,1310.0,1479.0,1544.0,1670.0,1778.0,1872.0,1888.0,1949.0,2071.0
job 13,53.0,420.0,548.0,592.0,698.0,732.0,819.0,916.0,941.0,1008.0,1038.0,1123.0,1187.0,1447.0,1534.0,1550.0,1628.0,1677.0,1697.0,1734.0
