makespan,2631.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,188.0,445.0,723.0,877.0,924.0,958.0,1059.0,1064.0,1152.0,1209.0,1410.0,1493.0,1590.0,1661.0,1743.0,1897.0,1980.0,2271.0,2298.0
job 1,0.0,163.0,271.0,320.0,403.0,417.0,472.0,803.0,1042.0,1190.0,1192.0,1339.0,1430.0,1554.0,1606.0,1649.0,1830.0,1881.0,2064.0,2129.0
job 2,0.0,232.0,298.0,462.0,552.0,703.0,866.0,1143.0,1279.0,1429.0,1693.0,1783.0,1866.0,1944.0,1980.0,2321.0,2379.0,2425.0,2450.0,2457.0
job 3,0.0,8.0,51.0,240.0,380.0,523.0,531.0,557.0,695.0,807.0,880.0,942.0,959.0,1066.0,1092.0,1159.0,1179.0,1288.0,1321.0,1386.0
job 4,0.0,13.0,59.0,69.0,431.0,627.0,749.0,786.0,923.0,1187.0,1249.0,1484.0,1579.0,1649.0,1747.0,1830.0,1967.0,2176.0,2454.0,2459.0
job 5,72.0,163.0,361.0,437.0,786.0,840.0,958.0,1078.0,1140.0,1307.0,1395.0,1558.0,1599.0,1848.0,1934.0,1993.0,2083.0,2176.0,2378.0,2384.0
job 6,62.0,281.0,398.0,457.0,572.0,729.0,774.0,830.0,850.0,965.0,1264.0,1318.0,1360.0,1405.0,1423.0,1488.0,1556.0,1579.0,1811.0,1901.0
job 7,0.0,72.0,309.0,387.0,631.0,637.0,716.0,768.0,934.0,1238.0,1264.0,1315.0,1398.0,1430.0,1470.0,1616.0,1647.0,1666.0,1875.0,1926.0
job 8,0.0,150.0,217.0,403.0,573.0,692.0,695.0,774.0,850.0,946.0,1053.0,1134.0,1318.0,1594.0,1672.0,1705.0,2078.0,2236.0,2328.0,2452.0
job 9,69.0,265.0,347.0,443.0,571.0,738.0,820.0,906.0,972.0,1088.0,1249.0,1545.0,1783.0,1853.0,2165.0,2249.0,2304.0,2360.0,2456.0,2549.0
job 10,0.0,22.0,162.0,458.0,530.0,546.0,626.0,850.0,986.0,1078.0,1135.0,1217.0,1262.0,1335.0,1853.0,1926.0,2218.0,2303.0,2305.0,2366.0
job 11,11.0,62.0,228.0,566.0,768.0,897.0,1021.0,1068.0,1251.0,1262.0,1321.0,1335.0,1396.0,1459.0,1659.0,1771.0,1832.0,1836.0,2015.0,2249.0
job 12,0.0,88.0,150.0,306.0,403.0,435.0,437.0,468.0,582.0,627.0,741.0,843.0,1000.0,1108.0,1231.0,1288.0,1322.0,1456.0,1601.0,1757.0
job 13,64.0,158.0,412.0,488.0,552.0,620.0,705.0,742.0,848.0,907.0,987.0,1027.0,1158.0,1392.0,1484.0,1599.0,1789.0,2034.0,2123.0,2384.0
job 14,28.0,77.0,198.0,305.0,530.0,545.0,672.0,773.0,885.0,1068.0,1161.0,1232.0,1286.0,1405.0,1475.0,1556.0,1726.0,1811.0,2129.0,2188.0
job 15,0.0,13.0,121.0,198.0,514.0,566.0,609.0,820.0,900.0,1092.0,1230.0,1356.0,1412.0,1608.0,1653.0,1666.0,2152.0,2198.0,2328.0,2360.0
job 16,6.0,348.0,524.0,618.0,642.0,709.0,791.0,848.0,1018.0,1161.0,1215.0,1356.0,1376.0,1626.0,1901.0,1979.0,2012.0,2127.0,2298.0,2386.0
job 17,0.0,15.0,47.0,114.0,347.0,634.0,776.0,975.0,1071.0,1133.0,1141.0,1173.0,1284.0,1377.0,1505.0,1564.0,1695.0,1979.0,2034.0,2038.0
job 18,156.0,251.0,348.0,380.0,501.0,571.0,642.0,729.0,781.0,802.0,897.0,937.0,962.0,1000.0,1110.0,1239.0,1335.0,1407.0,1666.0,1828.0
job 19,0.0,84.0,136.0,220.0,298.0,314.0,528.0,896.0,982.0,1027.0,1173.0,1310.0,1519.0,1545.0,1606.0,1906.0,2094.0,2186.0,2303.0,2334.0
job 20,38.0,136.0,325.0,470.0,705.0,854.0,959.0,1064.0,1179.0,1347.0,1430.0,1511.0,1698.0,1747.0,1860.0,1869.0,2163.0,2259.0,2340.0,2386.0
job 21,7.0,92.0,206.0,233.0,446.0,545.0,840.0,962.0,1081.0,1209.0,1276.0,1319.0,1717.0,1756.0,1852.0,1932.0,1967.0,2360.0,2454.0,2544.0
job 22,62.0,113.0,256.0,348.0,441.0,457.0,610.0,756.0,848.0,999.0,1034.0,1109.0,1262.0,1347.0,1420.0,1462.0,1661.0,1723.0,1771.0,1778.0
job 23,49.0,114.0,158.0,362.0,412.0,440.0,618.0,982.0,1028.0,1133.0,1245.0,1391.0,1593.0,1934.0,2034.0,2259.0,2271.0,2290.0,2320.0,2378.0
