makespan,tensor(2115.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,47.0,161.0,297.0,324.0,429.0,460.0,577.0,591.0,601.0,883.0,936.0,1082.0,1363.0,1409.0,1560.0,1579.0,1644.0,1727.0,2033.0,2068.0
job 1,0.0,168.0,269.0,344.0,473.0,731.0,901.0,938.0,963.0,968.0,1080.0,1177.0,1348.0,1383.0,1633.0,1680.0,1937.0,1994.0,2021.0,2082.0
job 2,0.0,97.0,245.0,313.0,531.0,592.0,628.0,711.0,788.0,825.0,912.0,968.0,1083.0,1201.0,1236.0,1318.0,1473.0,1533.0,1746.0,1781.0
job 3,158.0,234.0,286.0,363.0,437.0,608.0,664.0,719.0,778.0,864.0,921.0,1006.0,1177.0,1184.0,1288.0,1487.0,1618.0,1701.0,1785.0,1950.0
job 4,78.0,119.0,154.0,160.0,270.0,349.0,680.0,740.0,764.0,825.0,866.0,928.0,1105.0,1330.0,1418.0,1501.0,1533.0,1630.0,1725.0,1953.0
job 5,0.0,78.0,227.0,392.0,472.0,582.0,608.0,644.0,674.0,801.0,850.0,1050.0,1232.0,1326.0,1328.0,1418.0,1495.0,1497.0,1506.0,1592.0
job 6,151.0,200.0,322.0,395.0,425.0,433.0,511.0,657.0,766.0,826.0,938.0,1025.0,1181.0,1278.0,1328.0,1391.0,1761.0,1766.0,1801.0,1875.0
job 7,0.0,153.0,245.0,286.0,434.0,509.0,880.0,959.0,1004.0,1071.0,1107.0,1192.0,1416.0,1469.0,1659.0,1726.0,1840.0,1937.0,1951.0,2045.0
job 8,170.0,493.0,696.0,714.0,746.0,875.0,1004.0,1018.0,1032.0,1182.0,1204.0,1295.0,1364.0,1464.0,1509.0,1542.0,1753.0,1862.0,1910.0,2029.0
job 9,0.0,83.0,189.0,244.0,322.0,473.0,532.0,744.0,814.0,823.0,883.0,945.0,1006.0,1076.0,1288.0,1359.0,1488.0,1721.0,1804.0,1866.0
job 10,542.0,582.0,719.0,731.0,886.0,954.0,973.0,1038.0,1143.0,1278.0,1294.0,1447.0,1497.0,1647.0,1718.0,1727.0,1806.0,1866.0,1911.0,1953.0
job 11,234.0,284.0,382.0,405.0,592.0,700.0,936.0,1044.0,1165.0,1391.0,1445.0,1495.0,1522.0,1592.0,1614.0,1647.0,1679.0,1773.0,1873.0,2008.0
job 12,22.0,54.0,100.0,592.0,686.0,706.0,759.0,801.0,831.0,886.0,950.0,1373.0,1444.0,1522.0,1608.0,1613.0,1691.0,1758.0,1787.0,1902.0
job 13,98.0,253.0,363.0,429.0,517.0,677.0,680.0,714.0,895.0,1023.0,1274.0,1363.0,1404.0,1512.0,1560.0,1659.0,1698.0,1889.0,1989.0,2002.0
job 14,0.0,79.0,193.0,431.0,509.0,603.0,691.0,782.0,864.0,933.0,934.0,1184.0,1232.0,1321.0,1326.0,1495.0,1501.0,1517.0,1875.0,2031.0
job 15,0.0,87.0,170.0,189.0,213.0,325.0,503.0,568.0,686.0,700.0,798.0,875.0,945.0,1011.0,1128.0,1223.0,1294.0,1380.0,1382.0,1568.0
job 16,0.0,106.0,132.0,151.0,227.0,313.0,399.0,501.0,673.0,732.0,950.0,1224.0,1274.0,1295.0,1299.0,1718.0,1773.0,1858.0,1930.0,2036.0
job 17,61.0,132.0,305.0,380.0,475.0,532.0,601.0,759.0,864.0,1023.0,1071.0,1211.0,1245.0,1427.0,1539.0,1819.0,1930.0,1989.0,1998.0,2018.0
job 18,0.0,70.0,229.0,292.0,338.0,395.0,411.0,504.0,644.0,1042.0,1057.0,1138.0,1326.0,1486.0,1691.0,1773.0,1804.0,1809.0,1939.0,1993.0
job 19,235.0,297.0,344.0,435.0,493.0,591.0,666.0,1057.0,1165.0,1318.0,1520.0,1612.0,1809.0,1840.0,1896.0,1968.0,1998.0,2021.0,2026.0,2029.0
