makespan,2574.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,232.0,265.0,381.0,544.0,641.0,976.0,1068.0,1118.0,1323.0,1379.0,1474.0,1566.0,1665.0,1867.0,1900.0,1977.0,2045.0,2118.0,2163.0
job 1,55.0,219.0,289.0,354.0,632.0,799.0,892.0,969.0,1136.0,1197.0,1276.0,1412.0,1513.0,1584.0,1690.0,1789.0,1822.0,1861.0,1999.0,2084.0
job 2,0.0,74.0,213.0,310.0,464.0,651.0,821.0,1031.0,1138.0,1263.0,1269.0,1512.0,1583.0,1751.0,1823.0,1895.0,1973.0,2013.0,2185.0,2260.0
job 3,57.0,395.0,485.0,555.0,698.0,862.0,908.0,940.0,1268.0,1305.0,1370.0,1729.0,1845.0,2057.0,2143.0,2148.0,2193.0,2249.0,2384.0,2431.0
job 4,7.0,285.0,366.0,436.0,778.0,822.0,842.0,1143.0,1280.0,1359.0,1649.0,1778.0,1837.0,2054.0,2143.0,2291.0,2431.0,2482.0,2513.0,2541.0
job 5,9.0,46.0,150.0,213.0,304.0,665.0,736.0,1003.0,1172.0,1249.0,1602.0,1651.0,1676.0,1884.0,1970.0,2068.0,2106.0,2204.0,2305.0,2455.0
job 6,0.0,42.0,108.0,232.0,310.0,408.0,630.0,715.0,880.0,946.0,1030.0,1197.0,1255.0,1384.0,1535.0,1623.0,1791.0,2013.0,2059.0,2099.0
job 7,0.0,289.0,548.0,875.0,889.0,892.0,1010.0,1063.0,1454.0,1470.0,1474.0,1538.0,1606.0,1801.0,1850.0,1944.0,1967.0,2168.0,2236.0,2358.0
job 8,137.0,312.0,408.0,787.0,875.0,884.0,1205.0,1295.0,1402.0,1548.0,1676.0,1735.0,1849.0,1944.0,2033.0,2104.0,2396.0,2404.0,2486.0,2515.0
job 9,217.0,289.0,312.0,881.0,962.0,1035.0,1110.0,1352.0,1383.0,1452.0,1658.0,1709.0,1749.0,1873.0,1917.0,2045.0,2088.0,2355.0,2384.0,2401.0
