makespan,2494.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,66.0,233.0,376.0,571.0,703.0,862.0,924.0,1046.0,1142.0,1148.0,1291.0,1329.0,1506.0,1547.0,1560.0,1565.0,1617.0,1661.0,1676.0
job 1,0.0,19.0,83.0,157.0,180.0,229.0,333.0,359.0,461.0,561.0,746.0,848.0,931.0,943.0,1103.0,1195.0,1244.0,1321.0,1535.0,1622.0
job 2,131.0,315.0,408.0,497.0,639.0,758.0,845.0,882.0,1030.0,1067.0,1171.0,1205.0,1291.0,1325.0,1348.0,1529.0,1709.0,2122.0,2208.0,2239.0
job 3,30.0,280.0,350.0,426.0,515.0,639.0,738.0,771.0,889.0,1009.0,1069.0,1152.0,1320.0,1392.0,1472.0,1488.0,1520.0,1532.0,1547.0,1634.0
job 4,37.0,189.0,247.0,353.0,445.0,675.0,699.0,794.0,826.0,841.0,1040.0,1148.0,1221.0,1270.0,1410.0,1505.0,1529.0,1915.0,1917.0,1948.0
job 5,77.0,178.0,187.0,270.0,363.0,408.0,590.0,823.0,917.0,985.0,1025.0,1080.0,1341.0,1422.0,1547.0,1614.0,1710.0,1796.0,1869.0,1889.0
job 6,225.0,379.0,512.0,576.0,699.0,908.0,974.0,1147.0,1210.0,1372.0,1383.0,1505.0,1585.0,1703.0,1766.0,1858.0,2305.0,2338.0,2417.0,2422.0
job 7,0.0,163.0,202.0,344.0,573.0,656.0,710.0,783.0,853.0,963.0,1052.0,1227.0,1388.0,1549.0,1917.0,1978.0,2049.0,2086.0,2191.0,2390.0
job 8,34.0,70.0,140.0,377.0,578.0,671.0,711.0,785.0,1015.0,1124.0,1210.0,1385.0,1532.0,1867.0,1899.0,1941.0,1981.0,2007.0,2008.0,2104.0
job 9,0.0,164.0,275.0,401.0,653.0,771.0,862.0,1067.0,1127.0,1230.0,1327.0,1472.0,1560.0,1642.0,1723.0,2010.0,2026.0,2125.0,2165.0,2199.0
job 10,19.0,84.0,233.0,519.0,628.0,685.0,778.0,864.0,1029.0,1127.0,1153.0,1406.0,1483.0,1655.0,1710.0,1780.0,2208.0,2305.0,2390.0,2466.0
job 11,30.0,169.0,266.0,370.0,455.0,528.0,553.0,687.0,845.0,917.0,951.0,975.0,1076.0,1123.0,1211.0,1407.0,1455.0,1753.0,1798.0,1800.0
job 12,0.0,66.0,151.0,172.0,224.0,285.0,456.0,529.0,656.0,746.0,890.0,1079.0,1349.0,1479.0,1529.0,1566.0,1641.0,1774.0,1843.0,1886.0
job 13,69.0,141.0,208.0,287.0,365.0,493.0,544.0,600.0,620.0,646.0,699.0,864.0,886.0,981.0,1040.0,1134.0,1385.0,1585.0,1713.0,1753.0
job 14,11.0,84.0,141.0,218.0,365.0,431.0,508.0,597.0,694.0,720.0,929.0,1054.0,1130.0,1134.0,1193.0,1211.0,1325.0,1511.0,1642.0,1766.0
job 15,0.0,94.0,145.0,287.0,479.0,578.0,743.0,817.0,951.0,1008.0,1121.0,1329.0,1387.0,1462.0,1613.0,1709.0,1999.0,2047.0,2094.0,2166.0
job 16,36.0,188.0,359.0,498.0,601.0,661.0,795.0,917.0,1025.0,1184.0,1256.0,1428.0,1490.0,1572.0,1638.0,1941.0,2176.0,2234.0,2295.0,2384.0
job 17,0.0,145.0,331.0,365.0,576.0,713.0,732.0,841.0,939.0,1056.0,1130.0,1327.0,1502.0,1506.0,1535.0,1632.0,1722.0,1761.0,2047.0,2049.0
job 18,144.0,264.0,266.0,280.0,305.0,427.0,512.0,544.0,561.0,646.0,714.0,758.0,783.0,883.0,890.0,939.0,958.0,1123.0,1334.0,1372.0
job 19,0.0,23.0,77.0,95.0,213.0,350.0,452.0,526.0,574.0,651.0,742.0,909.0,1052.0,1134.0,1298.0,1348.0,1399.0,1444.0,1537.0,1553.0
job 20,83.0,178.0,188.0,423.0,657.0,703.0,853.0,908.0,983.0,1100.0,1256.0,1383.0,1389.0,1392.0,1573.0,1644.0,1899.0,1941.0,2000.0,2007.0
job 21,6.0,119.0,270.0,361.0,426.0,466.0,620.0,769.0,926.0,974.0,984.0,1303.0,1477.0,1547.0,1647.0,1723.0,2094.0,2115.0,2207.0,2292.0
job 22,0.0,30.0,107.0,200.0,225.0,252.0,375.0,497.0,578.0,721.0,769.0,924.0,963.0,983.0,1076.0,1190.0,1227.0,1234.0,1808.0,1873.0
job 23,72.0,210.0,420.0,617.0,703.0,817.0,823.0,943.0,1165.0,1275.0,1298.0,1421.0,1467.0,1553.0,1925.0,1999.0,2100.0,2125.0,2128.0,2338.0
job 24,54.0,240.0,331.0,363.0,432.0,500.0,537.0,649.0,939.0,1091.0,1206.0,1344.0,1385.0,1392.0,1529.0,1628.0,1630.0,1685.0,1725.0,1991.0
job 25,150.0,297.0,365.0,375.0,447.0,602.0,650.0,754.0,814.0,1038.0,1126.0,1312.0,1444.0,1476.0,1565.0,1873.0,1925.0,1991.0,2010.0,2234.0
job 26,35.0,207.0,396.0,569.0,639.0,685.0,796.0,1019.0,1052.0,1261.0,1303.0,1547.0,1614.0,1800.0,1867.0,2098.0,2176.0,2191.0,2224.0,2277.0
job 27,0.0,23.0,125.0,189.0,225.0,359.0,508.0,671.0,930.0,1019.0,1123.0,1214.0,1274.0,1455.0,1644.0,1713.0,2026.0,2122.0,2148.0,2159.0
job 28,74.0,188.0,385.0,524.0,573.0,690.0,785.0,1024.0,1101.0,1214.0,1291.0,1455.0,1502.0,1604.0,1651.0,1722.0,1809.0,1903.0,1916.0,2083.0
job 29,0.0,37.0,62.0,130.0,187.0,280.0,514.0,602.0,707.0,840.0,917.0,1028.0,1126.0,1250.0,1366.0,1714.0,1808.0,1819.0,2054.0,2115.0
