makespan,2505.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,128.0,277.0,537.0,634.0,674.0,859.0,955.0,1111.0,1355.0,1423.0,1453.0,1484.0,1609.0,1674.0,1803.0,2015.0,2102.0,2305.0,2388.0
job 1,147.0,257.0,377.0,510.0,594.0,611.0,669.0,861.0,924.0,1029.0,1060.0,1281.0,1295.0,1355.0,1359.0,1384.0,1407.0,1512.0,1598.0,1640.0
job 2,0.0,28.0,101.0,128.0,216.0,231.0,497.0,680.0,774.0,857.0,1002.0,1263.0,1424.0,1536.0,1582.0,1598.0,1896.0,2107.0,2201.0,2274.0
job 3,4.0,7.0,101.0,169.0,238.0,347.0,478.0,597.0,686.0,889.0,987.0,1083.0,1363.0,1445.0,1466.0,1562.0,1638.0,1674.0,1870.0,1926.0
job 4,97.0,201.0,348.0,453.0,467.0,536.0,625.0,664.0,737.0,910.0,1133.0,1317.0,1503.0,1529.0,1671.0,1726.0,1857.0,2019.0,2088.0,2249.0
job 5,0.0,168.0,257.0,374.0,585.0,748.0,833.0,862.0,900.0,985.0,1242.0,1413.0,1600.0,1788.0,1870.0,1984.0,2132.0,2207.0,2289.0,2408.0
job 6,0.0,227.0,238.0,459.0,462.0,670.0,737.0,889.0,922.0,980.0,1204.0,1276.0,1298.0,1358.0,1483.0,1551.0,1669.0,1765.0,1788.0,1822.0
job 7,0.0,86.0,112.0,375.0,393.0,497.0,602.0,777.0,956.0,971.0,1026.0,1078.0,1087.0,1200.0,1363.0,1462.0,1570.0,1665.0,1671.0,1690.0
job 8,27.0,111.0,128.0,308.0,404.0,441.0,460.0,493.0,507.0,686.0,833.0,848.0,863.0,944.0,1032.0,1117.0,1165.0,1176.0,1404.0,1423.0
job 9,128.0,221.0,355.0,525.0,596.0,648.0,700.0,964.0,987.0,1064.0,1124.0,1155.0,1284.0,1587.0,1736.0,1879.0,1997.0,2201.0,2267.0,2326.0
job 10,0.0,214.0,428.0,507.0,754.0,971.0,1107.0,1128.0,1186.0,1260.0,1306.0,1398.0,1423.0,1743.0,1826.0,2167.0,2170.0,2201.0,2221.0,2281.0
job 11,20.0,71.0,208.0,305.0,431.0,581.0,642.0,738.0,779.0,955.0,1032.0,1091.0,1202.0,1237.0,1260.0,1458.0,1463.0,1598.0,1814.0,1896.0
job 12,55.0,146.0,257.0,338.0,522.0,586.0,607.0,732.0,823.0,1179.0,1355.0,1453.0,1483.0,1640.0,1798.0,1991.0,2008.0,2132.0,2267.0,2270.0
job 13,0.0,86.0,238.0,374.0,500.0,586.0,657.0,701.0,782.0,833.0,910.0,944.0,1150.0,1242.0,1431.0,1534.0,1799.0,2042.0,2221.0,2249.0
job 14,18.0,65.0,105.0,204.0,257.0,446.0,650.0,669.0,687.0,755.0,913.0,1021.0,1125.0,1196.0,1237.0,1307.0,1452.0,1527.0,1540.0,1726.0
job 15,28.0,79.0,216.0,276.0,432.0,497.0,549.0,718.0,737.0,790.0,840.0,951.0,1110.0,1180.0,1249.0,1312.0,1327.0,1417.0,1509.0,1648.0
job 16,111.0,206.0,371.0,459.0,510.0,671.0,754.0,770.0,973.0,985.0,1004.0,1005.0,1041.0,1087.0,1201.0,1210.0,1295.0,1663.0,1848.0,1944.0
job 17,24.0,200.0,401.0,498.0,641.0,771.0,857.0,883.0,906.0,945.0,974.0,1086.0,1148.0,1229.0,1445.0,1521.0,1566.0,1735.0,1778.0,1925.0
job 18,60.0,146.0,290.0,302.0,305.0,379.0,422.0,611.0,657.0,748.0,985.0,1066.0,1159.0,1207.0,1227.0,1306.0,1359.0,1456.0,1540.0,1788.0
job 19,0.0,112.0,282.0,379.0,383.0,426.0,509.0,722.0,851.0,1041.0,1196.0,1209.0,1227.0,1229.0,1312.0,1352.0,1514.0,1614.0,1665.0,1677.0
job 20,20.0,110.0,302.0,350.0,507.0,579.0,752.0,979.0,1078.0,1165.0,1280.0,1358.0,1530.0,1637.0,1776.0,1838.0,1927.0,2196.0,2199.0,2237.0
job 21,7.0,206.0,338.0,453.0,702.0,767.0,833.0,1131.0,1287.0,1370.0,1376.0,1562.0,1600.0,1926.0,2015.0,2107.0,2167.0,2196.0,2338.0,2381.0
job 22,30.0,169.0,324.0,371.0,634.0,670.0,752.0,832.0,1078.0,1134.0,1150.0,1179.0,1203.0,1276.0,1463.0,1503.0,1566.0,1638.0,1701.0,1898.0
job 23,114.0,168.0,194.0,322.0,501.0,606.0,767.0,938.0,1048.0,1209.0,1414.0,1601.0,1690.0,1787.0,2102.0,2134.0,2168.0,2332.0,2424.0,2428.0
job 24,0.0,20.0,36.0,254.0,277.0,383.0,559.0,585.0,611.0,698.0,848.0,913.0,958.0,1003.0,1060.0,1068.0,1148.0,1295.0,1482.0,1551.0
job 25,0.0,32.0,127.0,217.0,245.0,312.0,393.0,489.0,498.0,567.0,763.0,924.0,1003.0,1282.0,1355.0,1565.0,1633.0,1718.0,1778.0,1822.0
job 26,22.0,298.0,419.0,506.0,596.0,644.0,848.0,938.0,1091.0,1188.0,1225.0,1282.0,1556.0,1587.0,1753.0,1803.0,1938.0,2091.0,2168.0,2292.0
job 27,0.0,36.0,125.0,247.0,342.0,348.0,462.0,536.0,590.0,611.0,674.0,709.0,823.0,867.0,1066.0,1134.0,1227.0,1266.0,1327.0,1495.0
job 28,0.0,294.0,441.0,525.0,643.0,701.0,941.0,1003.0,1023.0,1110.0,1199.0,1268.0,1500.0,1718.0,1814.0,1939.0,2019.0,2028.0,2042.0,2125.0
job 29,0.0,59.0,148.0,293.0,347.0,456.0,590.0,680.0,761.0,1053.0,1207.0,1339.0,1431.0,1536.0,1540.0,1550.0,1728.0,1765.0,1770.0,1857.0
