makespan,2072.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,89.0,236.0,331.0,339.0,388.0,601.0,655.0,744.0,806.0,867.0,1143.0,1228.0,1253.0,1397.0,1490.0,1491.0,1541.0,1604.0,1606.0
job 1,0.0,27.0,100.0,171.0,305.0,552.0,671.0,729.0,774.0,867.0,913.0,1064.0,1143.0,1286.0,1318.0,1416.0,1560.0,1687.0,1737.0,1800.0
job 2,0.0,135.0,214.0,319.0,506.0,580.0,687.0,767.0,821.0,896.0,923.0,996.0,1075.0,1164.0,1251.0,1283.0,1381.0,1434.0,1522.0,1647.0
job 3,0.0,133.0,343.0,417.0,474.0,623.0,696.0,773.0,779.0,790.0,791.0,892.0,967.0,1064.0,1129.0,1257.0,1350.0,1546.0,1838.0,1879.0
job 4,81.0,245.0,443.0,569.0,806.0,900.0,996.0,1046.0,1116.0,1466.0,1526.0,1615.0,1625.0,1719.0,1776.0,1863.0,1869.0,1940.0,2006.0,2033.0
job 5,0.0,42.0,72.0,165.0,171.0,281.0,353.0,366.0,464.0,579.0,714.0,800.0,876.0,1131.0,1196.0,1325.0,1363.0,1431.0,1506.0,1602.0
job 6,12.0,161.0,236.0,279.0,438.0,465.0,572.0,657.0,729.0,845.0,915.0,1035.0,1133.0,1225.0,1350.0,1437.0,1631.0,1725.0,1879.0,1991.0
job 7,45.0,136.0,142.0,216.0,261.0,279.0,331.0,392.0,480.0,593.0,663.0,799.0,909.0,967.0,1061.0,1076.0,1201.0,1240.0,1291.0,1317.0
job 8,0.0,37.0,142.0,216.0,366.0,516.0,667.0,766.0,823.0,979.0,1118.0,1215.0,1285.0,1325.0,1460.0,1678.0,1795.0,1876.0,1958.0,1960.0
job 9,0.0,81.0,128.0,295.0,384.0,423.0,509.0,641.0,693.0,879.0,1001.0,1120.0,1201.0,1217.0,1297.0,1380.0,1477.0,1574.0,1588.0,1647.0
job 10,60.0,151.0,245.0,319.0,408.0,464.0,545.0,648.0,823.0,892.0,1100.0,1130.0,1143.0,1307.0,1575.0,1719.0,1793.0,1913.0,1918.0,2006.0
job 11,8.0,79.0,142.0,263.0,417.0,495.0,496.0,581.0,663.0,682.0,773.0,850.0,1138.0,1232.0,1440.0,1441.0,1494.0,1565.0,1803.0,1817.0
job 12,0.0,67.0,79.0,151.0,359.0,438.0,614.0,676.0,821.0,841.0,849.0,915.0,1008.0,1075.0,1285.0,1308.0,1363.0,1421.0,1603.0,1680.0
job 13,0.0,41.0,148.0,228.0,339.0,399.0,408.0,461.0,693.0,769.0,881.0,1010.0,1130.0,1179.0,1233.0,1294.0,1450.0,1451.0,1515.0,1565.0
job 14,111.0,183.0,470.0,552.0,593.0,625.0,760.0,922.0,1010.0,1065.0,1196.0,1215.0,1306.0,1419.0,1482.0,1539.0,1615.0,1760.0,1831.0,1917.0
job 15,0.0,301.0,359.0,384.0,432.0,541.0,581.0,676.0,691.0,696.0,810.0,857.0,893.0,909.0,968.0,1228.0,1306.0,1395.0,1513.0,1725.0
job 16,0.0,89.0,133.0,222.0,388.0,474.0,526.0,613.0,655.0,754.0,767.0,903.0,1096.0,1143.0,1250.0,1334.0,1451.0,1506.0,1737.0,1863.0
job 17,0.0,41.0,67.0,102.0,226.0,417.0,496.0,569.0,779.0,867.0,1046.0,1118.0,1212.0,1308.0,1437.0,1466.0,1601.0,1678.0,1734.0,1967.0
job 18,0.0,80.0,218.0,281.0,319.0,332.0,354.0,465.0,580.0,610.0,614.0,739.0,816.0,952.0,974.0,1133.0,1282.0,1297.0,1429.0,1511.0
job 19,214.0,301.0,432.0,533.0,613.0,691.0,841.0,927.0,985.0,1035.0,1240.0,1395.0,1511.0,1604.0,1687.0,1746.0,1838.0,1911.0,1967.0,1991.0
