makespan,tensor(1695.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,6.0,63.0,158.0,277.0,354.0,439.0,480.0,553.0,640.0,959.0,1028.0,1127.0,1254.0,1313.0,1391.0,1460.0,1537.0,1560.0,1624.0
job 1,0.0,78.0,156.0,159.0,240.0,255.0,350.0,415.0,561.0,721.0,746.0,799.0,890.0,926.0,1011.0,1058.0,1356.0,1427.0,1537.0,1595.0
job 2,0.0,78.0,80.0,110.0,163.0,210.0,340.0,543.0,614.0,695.0,784.0,814.0,843.0,953.0,1000.0,1179.0,1208.0,1366.0,1464.0,1574.0
job 3,0.0,8.0,75.0,98.0,173.0,243.0,352.0,422.0,599.0,640.0,691.0,757.0,811.0,852.0,920.0,1002.0,1085.0,1304.0,1488.0,1572.0
job 4,65.0,105.0,153.0,203.0,215.0,307.0,383.0,569.0,620.0,636.0,719.0,813.0,896.0,920.0,1101.0,1232.0,1249.0,1304.0,1362.0,1386.0
job 5,162.0,207.0,240.0,282.0,486.0,553.0,636.0,890.0,959.0,1034.0,1041.0,1105.0,1126.0,1207.0,1220.0,1256.0,1313.0,1395.0,1445.0,1553.0
job 6,0.0,55.0,75.0,215.0,467.0,614.0,697.0,761.0,828.0,896.0,1001.0,1049.0,1113.0,1127.0,1280.0,1438.0,1521.0,1550.0,1564.0,1572.0
job 7,102.0,197.0,270.0,303.0,330.0,413.0,467.0,583.0,695.0,723.0,782.0,828.0,900.0,936.0,955.0,1085.0,1101.0,1348.0,1454.0,1533.0
job 8,232.0,320.0,442.0,465.0,533.0,599.0,657.0,744.0,799.0,912.0,945.0,1028.0,1052.0,1135.0,1179.0,1194.0,1229.0,1232.0,1295.0,1370.0
job 9,0.0,153.0,229.0,292.0,383.0,389.0,390.0,475.0,620.0,719.0,722.0,744.0,822.0,913.0,991.0,1022.0,1133.0,1192.0,1272.0,1366.0
job 10,72.0,162.0,168.0,246.0,361.0,413.0,485.0,489.0,751.0,819.0,834.0,882.0,938.0,1034.0,1373.0,1469.0,1500.0,1513.0,1555.0,1621.0
job 11,0.0,52.0,90.0,102.0,176.0,248.0,352.0,483.0,540.0,687.0,782.0,811.0,875.0,947.0,1041.0,1125.0,1184.0,1254.0,1372.0,1460.0
job 12,6.0,156.0,237.0,436.0,483.0,543.0,626.0,691.0,721.0,813.0,875.0,959.0,991.0,1059.0,1126.0,1172.0,1220.0,1398.0,1439.0,1449.0
job 13,8.0,110.0,159.0,303.0,352.0,432.0,439.0,521.0,635.0,683.0,757.0,819.0,1114.0,1133.0,1272.0,1391.0,1409.0,1462.0,1487.0,1564.0
job 14,207.0,277.0,320.0,339.0,340.0,422.0,426.0,480.0,761.0,1000.0,1172.0,1265.0,1308.0,1395.0,1464.0,1489.0,1543.0,1549.0,1631.0,1683.0
job 15,94.0,176.0,265.0,359.0,526.0,583.0,604.0,751.0,797.0,801.0,803.0,885.0,1030.0,1122.0,1170.0,1270.0,1301.0,1421.0,1491.0,1604.0
job 16,0.0,60.0,192.0,354.0,486.0,535.0,617.0,699.0,814.0,938.0,1078.0,1184.0,1335.0,1388.0,1438.0,1450.0,1491.0,1501.0,1595.0,1615.0
job 17,1.0,424.0,489.0,556.0,588.0,641.0,722.0,785.0,805.0,983.0,1132.0,1229.0,1274.0,1394.0,1469.0,1513.0,1538.0,1615.0,1649.0,1666.0
job 18,54.0,74.0,185.0,299.0,389.0,521.0,882.0,978.0,1058.0,1086.0,1097.0,1190.0,1256.0,1296.0,1388.0,1427.0,1430.0,1454.0,1525.0,1572.0
job 19,52.0,94.0,107.0,149.0,242.0,337.0,697.0,801.0,890.0,926.0,983.0,1052.0,1059.0,1133.0,1180.0,1293.0,1489.0,1562.0,1574.0,1615.0
