makespan,tensor(1601.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,25.0,73.0,105.0,130.0,198.0,269.0,316.0,379.0,389.0,481.0,503.0,573.0,920.0,1070.0,1260.0,1309.0,1440.0,1483.0,1553.0
job 1,85.0,169.0,183.0,199.0,227.0,376.0,536.0,590.0,663.0,880.0,920.0,995.0,1047.0,1057.0,1118.0,1163.0,1203.0,1357.0,1379.0,1422.0
job 2,5.0,88.0,160.0,196.0,258.0,284.0,458.0,496.0,516.0,565.0,578.0,615.0,700.0,972.0,1060.0,1118.0,1293.0,1359.0,1492.0,1570.0
job 3,0.0,74.0,151.0,210.0,237.0,323.0,336.0,412.0,480.0,549.0,590.0,716.0,770.0,777.0,956.0,990.0,1096.0,1185.0,1231.0,1287.0
job 4,15.0,103.0,157.0,248.0,283.0,476.0,615.0,880.0,967.0,1024.0,1053.0,1203.0,1240.0,1287.0,1308.0,1321.0,1393.0,1411.0,1475.0,1540.0
job 5,255.0,347.0,627.0,677.0,770.0,793.0,812.0,898.0,920.0,983.0,1065.0,1129.0,1223.0,1287.0,1315.0,1408.0,1415.0,1462.0,1508.0,1587.0
job 6,0.0,50.0,171.0,248.0,343.0,419.0,455.0,492.0,550.0,757.0,785.0,870.0,945.0,1047.0,1048.0,1118.0,1189.0,1282.0,1342.0,1425.0
job 7,154.0,207.0,219.0,272.0,567.0,651.0,673.0,753.0,793.0,880.0,918.0,1021.0,1053.0,1118.0,1163.0,1166.0,1235.0,1329.0,1382.0,1471.0
job 8,0.0,121.0,183.0,279.0,389.0,483.0,494.0,532.0,536.0,603.0,615.0,683.0,814.0,901.0,903.0,1264.0,1342.0,1389.0,1475.0,1506.0
job 9,0.0,9.0,15.0,73.0,147.0,234.0,275.0,288.0,337.0,507.0,616.0,753.0,958.0,1109.0,1138.0,1241.0,1314.0,1358.0,1440.0,1504.0
job 10,131.0,237.0,383.0,427.0,483.0,494.0,517.0,556.0,650.0,712.0,812.0,817.0,897.0,990.0,1061.0,1064.0,1075.0,1170.0,1462.0,1537.0
job 11,21.0,140.0,195.0,323.0,414.0,420.0,503.0,565.0,870.0,956.0,1006.0,1041.0,1138.0,1215.0,1326.0,1393.0,1450.0,1541.0,1568.0,1584.0
job 12,34.0,68.0,74.0,94.0,288.0,397.0,494.0,590.0,640.0,645.0,738.0,816.0,884.0,924.0,1125.0,1170.0,1321.0,1411.0,1541.0,1543.0
job 13,0.0,620.0,712.0,785.0,787.0,845.0,920.0,924.0,983.0,1047.0,1127.0,1163.0,1235.0,1298.0,1302.0,1393.0,1419.0,1508.0,1558.0,1579.0
job 14,0.0,5.0,67.0,75.0,160.0,199.0,209.0,427.0,511.0,530.0,564.0,576.0,651.0,693.0,772.0,867.0,921.0,942.0,1506.0,1543.0
job 15,0.0,80.0,85.0,245.0,320.0,461.0,524.0,534.0,567.0,573.0,595.0,743.0,758.0,817.0,1064.0,1162.0,1255.0,1272.0,1308.0,1408.0
job 16,0.0,10.0,310.0,397.0,412.0,451.0,496.0,595.0,689.0,742.0,777.0,817.0,906.0,1162.0,1199.0,1260.0,1279.0,1287.0,1357.0,1386.0
job 17,0.0,4.0,105.0,199.0,257.0,274.0,288.0,376.0,417.0,530.0,620.0,666.0,757.0,845.0,870.0,958.0,1024.0,1055.0,1065.0,1125.0
job 18,0.0,25.0,50.0,283.0,323.0,415.0,494.0,787.0,870.0,898.0,1006.0,1011.0,1081.0,1110.0,1163.0,1216.0,1293.0,1355.0,1360.0,1491.0
job 19,4.0,9.0,34.0,42.0,103.0,284.0,376.0,700.0,716.0,742.0,818.0,918.0,1002.0,1060.0,1166.0,1241.0,1282.0,1293.0,1357.0,1435.0
