makespan,1983.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,269.0,320.0,387.0,644.0,842.0,921.0,998.0,1021.0,1050.0,1062.0,1130.0,1273.0,1364.0,1386.0,1437.0,1528.0,1614.0,1647.0,1749.0,1855.0
job 1,0.0,129.0,232.0,294.0,297.0,350.0,372.0,399.0,473.0,621.0,633.0,747.0,791.0,850.0,913.0,1053.0,1154.0,1255.0,1373.0,1435.0
job 2,0.0,125.0,209.0,325.0,357.0,392.0,452.0,504.0,546.0,725.0,736.0,785.0,955.0,1062.0,1334.0,1451.0,1753.0,1830.0,1849.0,1876.0
job 3,25.0,107.0,188.0,279.0,358.0,430.0,594.0,635.0,675.0,726.0,870.0,939.0,1116.0,1248.0,1320.0,1693.0,1758.0,1847.0,1856.0,1923.0
job 4,37.0,136.0,230.0,293.0,320.0,459.0,533.0,642.0,695.0,921.0,1012.0,1050.0,1120.0,1201.0,1245.0,1661.0,1740.0,1798.0,1888.0,1946.0
job 5,0.0,48.0,137.0,232.0,391.0,520.0,553.0,629.0,690.0,939.0,955.0,1009.0,1089.0,1174.0,1187.0,1437.0,1526.0,1611.0,1643.0,1729.0
job 6,0.0,44.0,110.0,297.0,447.0,539.0,621.0,838.0,884.0,940.0,989.0,1028.0,1108.0,1154.0,1246.0,1255.0,1357.0,1386.0,1469.0,1507.0
job 7,8.0,44.0,172.0,207.0,256.0,308.0,382.0,421.0,553.0,662.0,742.0,797.0,1012.0,1106.0,1157.0,1216.0,1526.0,1640.0,1711.0,1712.0
job 8,0.0,8.0,13.0,81.0,113.0,136.0,200.0,219.0,236.0,286.0,356.0,392.0,462.0,631.0,705.0,799.0,1019.0,1116.0,1201.0,1273.0
job 9,207.0,277.0,331.0,453.0,539.0,726.0,757.0,847.0,989.0,1078.0,1153.0,1216.0,1303.0,1357.0,1537.0,1583.0,1640.0,1729.0,1765.0,1855.0
job 10,0.0,113.0,257.0,319.0,408.0,422.0,533.0,586.0,627.0,789.0,827.0,884.0,900.0,1030.0,1108.0,1247.0,1334.0,1448.0,1580.0,1634.0
job 11,149.0,252.0,322.0,462.0,533.0,633.0,662.0,706.0,708.0,726.0,795.0,864.0,922.0,1003.0,1049.0,1178.0,1445.0,1537.0,1580.0,1583.0
job 12,0.0,81.0,172.0,300.0,366.0,560.0,594.0,628.0,679.0,697.0,785.0,1027.0,1124.0,1178.0,1364.0,1437.0,1452.0,1488.0,1557.0,1585.0
job 13,0.0,90.0,226.0,320.0,399.0,557.0,656.0,717.0,791.0,860.0,1023.0,1139.0,1239.0,1320.0,1469.0,1500.0,1643.0,1712.0,1758.0,1879.0
job 14,0.0,37.0,53.0,149.0,200.0,256.0,358.0,449.0,473.0,705.0,706.0,785.0,862.0,864.0,956.0,1024.0,1182.0,1255.0,1284.0,1322.0
job 15,8.0,116.0,204.0,279.0,455.0,551.0,631.0,657.0,707.0,785.0,842.0,846.0,931.0,984.0,998.0,1109.0,1174.0,1268.0,1322.0,1390.0
job 16,203.0,294.0,308.0,483.0,551.0,552.0,635.0,827.0,891.0,956.0,969.0,1003.0,1024.0,1030.0,1157.0,1269.0,1395.0,1445.0,1452.0,1561.0
job 17,48.0,211.0,300.0,403.0,483.0,612.0,660.0,695.0,736.0,925.0,1192.0,1247.0,1360.0,1405.0,1452.0,1530.0,1561.0,1638.0,1789.0,1830.0
job 18,11.0,65.0,204.0,260.0,280.0,382.0,455.0,507.0,586.0,657.0,702.0,776.0,860.0,1111.0,1120.0,1153.0,1201.0,1248.0,1338.0,1390.0
job 19,0.0,48.0,209.0,256.0,320.0,408.0,533.0,584.0,742.0,828.0,925.0,1096.0,1192.0,1591.0,1703.0,1740.0,1747.0,1763.0,1813.0,1888.0
