makespan,tensor(1564.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,87.0,131.0,170.0,268.0,350.0,439.0,469.0,494.0,546.0,637.0,673.0,709.0,879.0,954.0,1055.0,1129.0,1167.0,1187.0,1373.0
job 1,0.0,41.0,72.0,165.0,170.0,176.0,213.0,350.0,384.0,532.0,659.0,887.0,963.0,1038.0,1187.0,1280.0,1283.0,1296.0,1348.0,1417.0
job 2,21.0,119.0,196.0,280.0,288.0,439.0,574.0,636.0,666.0,741.0,963.0,1128.0,1168.0,1179.0,1200.0,1245.0,1270.0,1296.0,1423.0,1442.0
job 3,0.0,48.0,130.0,196.0,363.0,437.0,473.0,524.0,553.0,584.0,641.0,735.0,829.0,997.0,1072.0,1108.0,1261.0,1298.0,1373.0,1378.0
job 4,0.0,66.0,217.0,309.0,384.0,388.0,407.0,617.0,751.0,820.0,873.0,1020.0,1083.0,1104.0,1170.0,1212.0,1282.0,1481.0,1490.0,1535.0
job 5,0.0,72.0,102.0,200.0,213.0,276.0,350.0,622.0,669.0,802.0,979.0,1088.0,1128.0,1132.0,1179.0,1224.0,1298.0,1368.0,1408.0,1461.0
job 6,0.0,140.0,210.0,268.0,351.0,402.0,531.0,671.0,769.0,856.0,927.0,930.0,972.0,1083.0,1122.0,1212.0,1296.0,1348.0,1434.0,1495.0
job 7,129.0,384.0,400.0,426.0,470.0,562.0,570.0,669.0,902.0,972.0,974.0,979.0,1067.0,1088.0,1103.0,1141.0,1165.0,1228.0,1461.0,1487.0
job 8,83.0,159.0,207.0,302.0,327.0,400.0,462.0,485.0,545.0,574.0,596.0,656.0,696.0,751.0,843.0,979.0,1133.0,1296.0,1457.0,1489.0
job 9,0.0,65.0,129.0,298.0,385.0,462.0,467.0,515.0,570.0,608.0,764.0,842.0,907.0,944.0,946.0,1084.0,1200.0,1306.0,1379.0,1443.0
job 10,41.0,119.0,288.0,368.0,403.0,416.0,726.0,827.0,909.0,973.0,986.0,1117.0,1133.0,1285.0,1355.0,1398.0,1412.0,1457.0,1513.0,1523.0
job 11,0.0,83.0,140.0,268.0,347.0,407.0,437.0,479.0,509.0,574.0,593.0,674.0,805.0,977.0,1024.0,1178.0,1185.0,1314.0,1363.0,1417.0
job 12,12.0,91.0,179.0,345.0,426.0,524.0,625.0,660.0,735.0,787.0,885.0,887.0,934.0,977.0,997.0,1022.0,1024.0,1113.0,1245.0,1285.0
job 13,0.0,37.0,87.0,154.0,242.0,328.0,352.0,393.0,473.0,508.0,598.0,842.0,885.0,944.0,991.0,1168.0,1225.0,1283.0,1376.0,1416.0
job 14,0.0,143.0,229.0,318.0,467.0,574.0,641.0,659.0,680.0,764.0,863.0,972.0,1049.0,1113.0,1165.0,1246.0,1280.0,1306.0,1310.0,1424.0
job 15,0.0,14.0,46.0,76.0,207.0,281.0,402.0,501.0,574.0,641.0,671.0,756.0,802.0,927.0,954.0,1049.0,1160.0,1228.0,1442.0,1516.0
job 16,14.0,38.0,57.0,137.0,242.0,306.0,318.0,470.0,531.0,597.0,713.0,734.0,801.0,863.0,954.0,1020.0,1086.0,1178.0,1260.0,1398.0
job 17,93.0,228.0,302.0,350.0,469.0,545.0,617.0,680.0,756.0,780.0,815.0,995.0,1103.0,1177.0,1261.0,1271.0,1281.0,1344.0,1434.0,1513.0
job 18,0.0,93.0,226.0,327.0,371.0,487.0,584.0,709.0,764.0,853.0,858.0,862.0,944.0,1021.0,1109.0,1246.0,1314.0,1358.0,1391.0,1444.0
job 19,0.0,52.0,134.0,159.0,178.0,241.0,332.0,393.0,662.0,920.0,991.0,1041.0,1064.0,1076.0,1107.0,1134.0,1358.0,1423.0,1443.0,1444.0
