makespan,1898.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,33.0,107.0,273.0,328.0,344.0,452.0,529.0,568.0,697.0,738.0,819.0,865.0,890.0,895.0,1059.0,1125.0,1165.0,1191.0,1228.0,1309.0
job 1,0.0,16.0,65.0,154.0,256.0,447.0,580.0,666.0,706.0,721.0,840.0,911.0,956.0,1196.0,1257.0,1380.0,1544.0,1567.0,1724.0,1797.0
job 2,41.0,171.0,337.0,381.0,431.0,500.0,586.0,646.0,675.0,764.0,790.0,927.0,1171.0,1214.0,1246.0,1303.0,1373.0,1534.0,1634.0,1686.0
job 3,49.0,269.0,321.0,476.0,551.0,621.0,697.0,742.0,756.0,826.0,1041.0,1275.0,1358.0,1460.0,1497.0,1544.0,1618.0,1685.0,1687.0,1808.0
job 4,0.0,178.0,260.0,383.0,529.0,663.0,734.0,772.0,884.0,1072.0,1165.0,1206.0,1278.0,1356.0,1398.0,1442.0,1463.0,1548.0,1634.0,1797.0
job 5,0.0,5.0,65.0,110.0,358.0,438.0,539.0,667.0,736.0,775.0,857.0,922.0,978.0,1059.0,1157.0,1191.0,1246.0,1262.0,1444.0,1543.0
job 6,0.0,33.0,67.0,107.0,171.0,260.0,404.0,542.0,598.0,663.0,738.0,847.0,884.0,911.0,1128.0,1237.0,1330.0,1373.0,1391.0,1468.0
job 7,63.0,151.0,185.0,328.0,397.0,445.0,493.0,568.0,636.0,673.0,744.0,785.0,905.0,945.0,1103.0,1196.0,1253.0,1280.0,1314.0,1442.0
job 8,138.0,223.0,502.0,716.0,757.0,945.0,1009.0,1016.0,1121.0,1191.0,1243.0,1294.0,1330.0,1448.0,1548.0,1610.0,1611.0,1638.0,1768.0,1792.0
job 9,0.0,67.0,138.0,194.0,272.0,349.0,431.0,587.0,721.0,799.0,973.0,1075.0,1188.0,1253.0,1379.0,1448.0,1451.0,1534.0,1691.0,1786.0
job 10,0.0,87.0,187.0,261.0,284.0,318.0,396.0,478.0,551.0,642.0,820.0,910.0,962.0,996.0,1018.0,1075.0,1136.0,1191.0,1202.0,1228.0
job 11,194.0,379.0,500.0,598.0,636.0,736.0,822.0,876.0,941.0,978.0,1058.0,1191.0,1262.0,1412.0,1460.0,1497.0,1611.0,1691.0,1724.0,1819.0
job 12,154.0,217.0,326.0,404.0,453.0,575.0,643.0,785.0,865.0,968.0,1100.0,1188.0,1330.0,1412.0,1490.0,1540.0,1685.0,1768.0,1771.0,1865.0
job 13,0.0,107.0,191.0,244.0,346.0,520.0,569.0,709.0,744.0,907.0,979.0,1015.0,1257.0,1266.0,1354.0,1449.0,1519.0,1586.0,1620.0,1792.0
job 14,217.0,273.0,347.0,473.0,520.0,530.0,586.0,682.0,748.0,821.0,858.0,983.0,1072.0,1121.0,1162.0,1243.0,1310.0,1377.0,1398.0,1431.0
job 15,0.0,151.0,296.0,434.0,476.0,637.0,716.0,746.0,784.0,895.0,962.0,965.0,1014.0,1206.0,1243.0,1271.0,1490.0,1547.0,1590.0,1616.0
job 16,0.0,123.0,248.0,342.0,365.0,413.0,530.0,604.0,643.0,734.0,853.0,1052.0,1140.0,1202.0,1243.0,1310.0,1326.0,1334.0,1387.0,1519.0
job 17,213.0,300.0,349.0,403.0,501.0,529.0,569.0,636.0,666.0,669.0,796.0,858.0,979.0,1015.0,1070.0,1153.0,1266.0,1327.0,1328.0,1362.0
job 18,0.0,68.0,283.0,438.0,447.0,452.0,486.0,626.0,757.0,811.0,922.0,1009.0,1128.0,1328.0,1379.0,1451.0,1596.0,1686.0,1705.0,1795.0
job 19,16.0,162.0,252.0,275.0,403.0,452.0,516.0,587.0,626.0,646.0,721.0,912.0,1014.0,1103.0,1157.0,1252.0,1301.0,1336.0,1391.0,1466.0
